query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M36_ctg_contig1	44143	45473	FSHHK16M1_ctg_contig2	124385	143177	17462	75	149
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M36_ctg_contig1	84882	87731	FSHHK16M1_ctg_contig2	182455	202852	17548	158	66
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS49M36_ctg_contig1	117872	118425	FSHHK16M1_ctg_contig3	436	436	553	224	170
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M36_ctg_contig1	148667	150574	FSHHK16M1_ctg_contig3	30678	34107	1522	62	108
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M36_ctg_contig1	181591	182784	FSHHK16M1_ctg_contig3	65141	69987	3653	137	33
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS49M36_ctg_contig3	70515	87883	FSHHK16M1_ctg_contig12	62813	62813	17368	128	5
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M36_ctg_contig3	94643	153754	FSHHK16M1_ctg_contig12	315	59562	59111	5	0
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M36_ctg_contig6	18116	28875	FSHHK16M1_ctg_contig1	578025	580016	8768	34	20
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M36_ctg_contig6	35580	38223	FSHHK16M1_ctg_contig1	586722	678487	89122	20	365
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M36_ctg_contig6	228230	234901	FSHHK16M1_ctg_contig1	867815	872809	1677	365	221
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS49M36_ctg_contig7	5488	7827	FSHHK16M1_ctg_contig9	39473	39473	2339	8	59
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M36_ctg_contig7	7695	31076	FSHHK16M1_ctg_contig9	11716	39605	23381	8	117
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M36_ctg_contig7	11672	11949	FSHHK16M1_ctg_contig9	30801	35554	4476	10	49
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS49M36_ctg_contig7	30944	64295	FSHHK16M1_ctg_contig8	72101	72101	33351	59	117
FXJWS49M36_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M36_ctg_contig7	64150	121161	FSHHK16M1_ctg_contig8	11021	72247	57011	59	278
