query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM12M1_ctg_contig1	20286	33015	FSHHK16M1_ctg_contig3	92773	105483	12729	0	168
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGXBM12M1_ctg_contig1	32796	40267	FSHHK16M1_ctg_contig3	88104	92989	2586	20	168
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM12M1_ctg_contig1	40108	123283	FSHHK16M1_ctg_contig3	279	88261	83175	20	432
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM12M1_ctg_contig1	58799	59987	FSHHK16M1_ctg_contig3	65141	69987	3658	33	135
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM12M1_ctg_contig1	90991	92900	FSHHK16M1_ctg_contig3	30678	34107	1520	108	60
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGXBM12M1_ctg_contig1	123124	123677	FSHHK16M1_ctg_contig2	233027	233027	553	168	432
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM12M1_ctg_contig1	123496	339465	FSHHK16M1_ctg_contig2	181	233175	215969	168	66
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM12M1_ctg_contig1	153840	156689	FSHHK16M1_ctg_contig2	182455	202852	17548	65	367
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGXBM12M1_ctg_contig1	339284	341014	FSHHK16M1_ctg_contig11	87602	87602	1730	432	66
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM12M1_ctg_contig1	340810	377181	FSHHK16M1_ctg_contig11	47657	87808	36371	432	17
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM12M1_ctg_contig1	350841	351147	FSHHK16M1_ctg_contig11	76113	77754	1335	22	44
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM12M1_ctg_contig1	357869	358655	FSHHK16M1_ctg_contig11	66041	69391	2564	33	33
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGXBM12M1_ctg_contig1	376977	384614	FSHHK16M1_ctg_contig11	42575	47863	2349	66	17
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM12M1_ctg_contig1	384490	391627	FSHHK16M1_ctg_contig11	35560	42699	7137	66	80
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGXBM12M1_ctg_contig1	391503	396757	FSHHK16M1_ctg_contig11	35065	35684	4635	17	80
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM12M1_ctg_contig1	396626	430276	FSHHK16M1_ctg_contig11	1409	35196	33650	17	0
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM12M1_ctg_contig2	400	31788	FSHHK16M1_ctg_contig13	1310	32649	31388	0	70
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGXBM12M1_ctg_contig2	31637	33065	FSHHK16M1_ctg_contig6	79	79	1428	73	70
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGXBM12M1_ctg_contig2	66353	74237	FSHHK16M1_ctg_contig6	32665	34045	6504	70	316
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGXBM12M1_ctg_contig2	225424	226869	FSHHK16M1_ctg_contig8	1093	1093	1445	316	143
FGXBM12M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM12M1_ctg_contig2	255209	260023	FSHHK16M1_ctg_contig8	29433	37451	3204	60	83
