query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig1	264	218519	FSHHK16M1_ctg_contig1	678311	895277	218255	0	20
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ17M1_ctg_contig1	218345	220993	FSHHK16M1_ctg_contig1	586722	678487	89117	413	20
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig1	220849	227837	FSHHK16M1_ctg_contig1	579875	586863	6988	413	404
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ17M1_ctg_contig1	227693	238452	FSHHK16M1_ctg_contig1	578025	580016	8768	20	404
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig1	238299	424949	FSHHK16M1_ctg_contig1	387111	578178	186650	20	101
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ17M1_ctg_contig1	256123	257766	FSHHK16M1_ctg_contig1	557222	560325	1460	33	371
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ17M1_ctg_contig1	309806	310160	FSHHK16M1_ctg_contig1	501752	504971	2865	147	257
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ17M1_ctg_contig1	424796	439502	FSHHK16M1_ctg_contig1	378321	387264	5763	404	101
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig1	439406	478338	FSHHK16M1_ctg_contig1	340745	378419	38932	404	117
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ17M1_ctg_contig1	471800	474934	FSHHK16M1_ctg_contig1	344146	345271	2009	93	8
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig1	483829	543587	FSHHK16M1_ctg_contig1	277154	336124	59758	101	0
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig2	32	59576	FSHHK16M1_ctg_contig1	216981	276642	59544	0	0
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig3	8248	94564	FSHHK16M1_ctg_contig3	277	91808	86316	0	0
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ17M1_ctg_contig3	30068	31255	FSHHK16M1_ctg_contig3	65141	69987	3659	48	135
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ17M1_ctg_contig3	62260	64169	FSHHK16M1_ctg_contig3	30678	34107	1520	121	62
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig4	1116	30220	FSHHK16M1_ctg_contig2	202679	231795	29104	0	226
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ17M1_ctg_contig4	30047	40051	FSHHK16M1_ctg_contig2	182455	202852	10393	65	226
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig4	39875	147316	FSHHK16M1_ctg_contig2	75765	182631	107441	65	126
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ17M1_ctg_contig4	147140	152889	FSHHK16M1_ctg_contig2	75088	75941	4896	226	126
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig4	152725	218857	FSHHK16M1_ctg_contig2	9052	75252	66132	226	0
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig5	812	193711	FSHHK16M1_ctg_contig4	0	201964	192899	0	14
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ17M1_ctg_contig5	97372	97975	FSHHK16M1_ctg_contig4	103030	104740	1107	209	178
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ17M1_ctg_contig5	149291	151186	FSHHK16M1_ctg_contig4	43324	50886	5667	324	63
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ17M1_ctg_contig5	193541	201839	FSHHK16M1_ctg_contig9	39473	39473	8298	387	14
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig5	201734	207161	FSHHK16M1_ctg_contig9	29631	39578	5427	387	42
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ17M1_ctg_contig5	205684	205969	FSHHK16M1_ctg_contig9	30801	35554	4468	10	4
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ17M1_ctg_contig5	207056	212855	FSHHK16M1_ctg_contig9	16738	29736	7199	14	42
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig5	212731	229377	FSHHK16M1_ctg_contig9	241	16862	16646	14	84
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ17M1_ctg_contig5	229253	230270	FSHHK16M1_ctg_contig8	75607	75607	1017	42	84
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig5	230138	267723	FSHHK16M1_ctg_contig8	37319	75739	37585	42	0
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ17M1_ctg_contig7	36845	39243	FSHHK16M1_ctg_contig10	36913	37730	1581	78	91
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ17M1_ctg_contig7	85763	103027	FSHHK16M1_ctg_contig10	84474	85079	16659	169	19
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig9	198	33529	FSHHK16M1_ctg_contig8	937	34267	33331	0	121
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ17M1_ctg_contig9	33373	34818	FSHHK16M1_ctg_contig6	185329	185329	1445	66	121
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig9	34625	101022	FSHHK16M1_ctg_contig6	119064	185524	66397	66	0
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ17M1_ctg_contig10	514	38409	FSHHK16M1_ctg_contig1	63248	100019	37895	0	112
FJSWXJ17M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ17M1_ctg_contig10	31821	34222	FSHHK16M1_ctg_contig1	67448	68728	1121	69	5
