query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig1	20712	26472	FSHHK16M1_ctg_contig3	99760	105481	5760	0	16
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D11_M_1_ctg_contig1	26258	40881	FSHHK16M1_ctg_contig3	88104	99974	2753	12	16
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig1	40757	49151	FSHHK16M1_ctg_contig3	80197	88228	8394	12	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig3	417	80261	FSHHK16M1_ctg_contig3	813	79790	79844	0	147
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D11_M_1_ctg_contig3	38036	40983	FSHHK16M1_ctg_contig3	41634	42136	2445	85	70
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D11_M_1_ctg_contig3	48491	50400	FSHHK16M1_ctg_contig3	30678	34107	1520	98	57
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	F_FJ_ND_D11_M_1_ctg_contig3	80093	83504	FSHHK16M1_ctg_contig2	233027	233027	3411	155	147
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig3	83321	156969	FSHHK16M1_ctg_contig2	144185	233175	73648	155	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D11_M_1_ctg_contig3	114375	118659	FSHHK16M1_ctg_contig2	182455	202852	16113	66	81
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig4	457	72050	FSHHK16M1_ctg_contig2	72174	143439	71593	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig7	53	36815	FSHHK16M1_ctg_contig2	33174	70029	36762	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig8	510	18327	FSHHK16M1_ctg_contig2	14388	31977	17817	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig10	3277	6817	FSHHK16M1_ctg_contig2	5922	9473	3540	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig11	354	28863	FSHHK16M1_ctg_contig13	1551	32649	28509	0	62
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D11_M_1_ctg_contig11	21280	22438	FSHHK16M1_ctg_contig13	7981	11105	1966	52	14
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	F_FJ_ND_D11_M_1_ctg_contig11	28712	40057	FSHHK16M1_ctg_contig6	79	79	11345	66	62
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D11_M_1_ctg_contig12	6365	14249	FSHHK16M1_ctg_contig6	32665	34045	6504	11	36
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	F_FJ_ND_D11_M_1_ctg_contig19	19233	20678	FSHHK16M1_ctg_contig8	1093	1093	1445	47	73
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D11_M_1_ctg_contig22	19792	25589	FSHHK16M1_ctg_contig9	16738	29736	7201	42	8
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D11_M_1_ctg_contig22	26676	26961	FSHHK16M1_ctg_contig9	30801	35554	4468	4	4
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig24	9603	19596	FSHHK16M1_ctg_contig1	846623	856610	9993	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig27	478	5994	FSHHK16M1_ctg_contig1	838316	843972	5516	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig28	0	51723	FSHHK16M1_ctg_contig1	787323	838655	51723	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig34	274	75843	FSHHK16M1_ctg_contig1	708292	783194	75569	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig36	833	29321	FSHHK16M1_ctg_contig1	678307	706798	28488	0	20
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D11_M_1_ctg_contig36	29141	31789	FSHHK16M1_ctg_contig1	586722	678487	89117	54	20
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig36	31645	38633	FSHHK16M1_ctg_contig1	579875	586863	6988	54	126
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D11_M_1_ctg_contig36	38489	49225	FSHHK16M1_ctg_contig1	578025	580016	8745	20	126
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig36	49102	107056	FSHHK16M1_ctg_contig1	519786	578148	57954	20	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig38	15123	56716	FSHHK16M1_ctg_contig1	464316	507854	41593	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D11_M_1_ctg_contig38	18006	18360	FSHHK16M1_ctg_contig1	501752	504971	2865	7	91
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D11_M_1_ctg_contig41	19120	73022	FSHHK16M1_ctg_contig1	215105	217135	51872	46	17
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D11_M_1_ctg_contig42	89260	92907	FSHHK16M1_ctg_contig1	314065	316374	1338	185	3
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D11_M_1_ctg_contig43	62127	66744	FSHHK16M1_ctg_contig1	391875	393507	2985	14	43
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D11_M_1_ctg_contig44	27261	28799	FSHHK16M1_ctg_contig1	439113	442488	1837	53	20
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D11_M_1_ctg_contig44	29500	30281	FSHHK16M1_ctg_contig1	443189	445539	1569	57	16
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D11_M_1_ctg_contig48	9843	13896	FSHHK16M1_ctg_contig1	58135	63407	1219	15	84
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D11_M_1_ctg_contig48	17923	20320	FSHHK16M1_ctg_contig1	67448	68728	1117	5	79
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig54	0	8844	FSHHK16M1_ctg_contig10	84792	93336	8844	0	25
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D11_M_1_ctg_contig54	8555	25813	FSHHK16M1_ctg_contig10	84474	85079	16653	15	25
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig54	25621	37795	FSHHK16M1_ctg_contig10	72518	84666	12174	15	67
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D11_M_1_ctg_contig54	37603	41832	FSHHK16M1_ctg_contig10	69563	72710	1082	25	67
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig54	41692	73910	FSHHK16M1_ctg_contig10	37593	69700	32218	25	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig56	1775	5963	FSHHK16M1_ctg_contig10	32855	37043	4188	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig57	2509	11737	FSHHK16M1_ctg_contig10	21124	30357	9228	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig59	35	19281	FSHHK16M1_ctg_contig10	1130	20236	19246	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig62	6071	27316	FSHHK16M1_ctg_contig1	962847	985851	21245	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D11_M_1_ctg_contig62	7035	8509	FSHHK16M1_ctg_contig1	981784	984883	1625	2	40
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig63	203	53653	FSHHK16M1_ctg_contig1	909362	962821	53450	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig64	234	3271	FSHHK16M1_ctg_contig1	906021	909067	3037	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig65	0	4683	FSHHK16M1_ctg_contig1	899828	904685	4683	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D11_M_1_ctg_contig66	0	28739	FSHHK16M1_ctg_contig1	872614	900138	28739	0	0
F_FJ_ND_D11_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D11_M_1_ctg_contig66	751	3073	FSHHK16M1_ctg_contig1	898413	899342	1393	2	56
