query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig1	71189	71677	FSHHK16M1_ctg_contig7	71292	82568	10788	75	84
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig1	98828	99854	FSHHK16M1_ctg_contig7	109772	117921	7123	123	36
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHuBZX17M2_ctg_contig1	116744	121807	FSHHK16M1_ctg_contig11	1540	1540	5063	159	77
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig2	29291	30077	FSHHK16M1_ctg_contig11	66041	69391	2564	30	35
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig2	37258	37564	FSHHK16M1_ctg_contig11	76113	77754	1335	41	24
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHuBZX17M2_ctg_contig2	47412	48997	FSHHK16M1_ctg_contig2	362	362	1585	65	93
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHuBZX17M2_ctg_contig4	11964	17485	FSHHK16M1_ctg_contig9	29577	39632	5521	0	42
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig4	15700	16241	FSHHK16M1_ctg_contig9	30801	35818	4476	9	4
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig4	17328	23821	FSHHK16M1_ctg_contig9	16738	29736	6505	13	42
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHuBZX17M2_ctg_contig4	23697	40343	FSHHK16M1_ctg_contig9	241	16862	16646	13	125
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHuBZX17M2_ctg_contig4	40219	41254	FSHHK16M1_ctg_contig8	75607	75607	1035	42	125
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHuBZX17M2_ctg_contig4	41122	101827	FSHHK16M1_ctg_contig8	11035	75739	60705	42	78
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig4	78619	83429	FSHHK16M1_ctg_contig8	29433	37451	3208	84	41
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHuBZX17M2_ctg_contig4	101695	104353	FSHHK16M1_ctg_contig6	183012	183012	2658	125	78
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHuBZX17M2_ctg_contig4	104177	144262	FSHHK16M1_ctg_contig6	143108	183188	40085	125	0
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHuBZX17M2_ctg_contig5	573	142280	FSHHK16M1_ctg_contig6	736	142360	141707	0	0
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHuBZX17M2_ctg_contig6	142802	147419	FSHHK16M1_ctg_contig1	558282	560325	2574	312	92
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHuBZX17M2_ctg_contig6	177224	180043	FSHHK16M1_ctg_contig1	590111	591914	1016	374	30
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig6	190537	192256	FSHHK16M1_ctg_contig1	602271	605736	1746	399	5
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig6	196642	209960	FSHHK16M1_ctg_contig1	610077	626052	2657	404	53
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHuBZX17M2_ctg_contig8	19351	46919	FSHHK16M1_ctg_contig1	273953	301602	27568	0	166
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHuBZX17M2_ctg_contig8	46715	86531	FSHHK16M1_ctg_contig1	273169	274157	38828	55	166
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHuBZX17M2_ctg_contig8	86377	162640	FSHHK16M1_ctg_contig1	196993	273323	76263	55	0
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHuBZX17M2_ctg_contig9	398	73541	FSHHK16M1_ctg_contig3	279	78602	73143	0	106
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig9	9036	10223	FSHHK16M1_ctg_contig3	65141	69987	3659	17	134
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig9	41235	43146	FSHHK16M1_ctg_contig3	30678	34107	1518	92	59
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHuBZX17M2_ctg_contig9	73382	73935	FSHHK16M1_ctg_contig2	233027	233027	553	151	106
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHuBZX17M2_ctg_contig9	73745	128325	FSHHK16M1_ctg_contig2	161220	233175	54580	151	0
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHuBZX17M2_ctg_contig9	104128	106977	FSHHK16M1_ctg_contig2	182455	202852	17548	64	42
FHuBZX17M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHuBZX17M2_ctg_contig10	78	73590	FSHHK16M1_ctg_contig2	86605	160191	73512	0	0
