query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig1	268	271488	FSHHK16M1_ctg_contig1	625871	895282	271220	0	49
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ5M1_ctg_contig1	235751	237397	FSHHK16M1_ctg_contig1	660215	660780	1081	438	58
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ5M1_ctg_contig1	271307	280632	FSHHK16M1_ctg_contig1	610077	626052	6650	496	49
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig1	280464	312467	FSHHK16M1_ctg_contig1	579848	610245	32003	496	144
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ5M1_ctg_contig1	280899	286059	FSHHK16M1_ctg_contig1	605736	609810	1086	2	47
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ5M1_ctg_contig1	312299	323035	FSHHK16M1_ctg_contig1	578025	580016	8745	49	144
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig1	322891	391645	FSHHK16M1_ctg_contig1	508277	578166	68754	49	44
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ5M1_ctg_contig1	341028	342672	FSHHK16M1_ctg_contig1	557222	560325	1459	33	111
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ5M1_ctg_contig1	391501	395198	FSHHK16M1_ctg_contig1	507674	508418	2953	144	44
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig1	395019	412424	FSHHK16M1_ctg_contig1	487571	507870	17405	144	0
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ5M1_ctg_contig1	397902	398256	FSHHK16M1_ctg_contig1	501752	504971	2865	6	38
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig2	247	71069	FSHHK16M1_ctg_contig1	416310	487144	70822	0	0
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig3	0	1238	FSHHK16M1_ctg_contig7	78844	80206	1238	0	169
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ5M1_ctg_contig3	1108	298	FSHHK16M1_ctg_contig1	896317	896317	0	6	169
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ5M1_ctg_contig3	2398	4716	FSHHK16M1_ctg_contig1	898413	899342	1389	7	162
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ5M1_ctg_contig3	87154	88613	FSHHK16M1_ctg_contig1	981784	984883	1640	167	2
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig4	25422	38101	FSHHK16M1_ctg_contig3	92777	105479	12679	0	135
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ5M1_ctg_contig4	37892	45363	FSHHK16M1_ctg_contig3	88104	92989	2586	20	135
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig4	45218	113511	FSHHK16M1_ctg_contig3	16825	88249	68293	20	37
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ5M1_ctg_contig4	63879	65342	FSHHK16M1_ctg_contig3	65141	69987	3383	35	100
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ5M1_ctg_contig4	113366	128797	FSHHK16M1_ctg_contig3	16173	16970	14634	135	37
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig4	128638	143830	FSHHK16M1_ctg_contig3	1167	16332	15192	135	284
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ5M1_ctg_contig4	143671	147425	FSHHK16M1_ctg_contig2	233027	233027	3754	37	284
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig4	147249	288034	FSHHK16M1_ctg_contig2	76431	233175	140785	37	84
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ5M1_ctg_contig4	178266	181115	FSHHK16M1_ctg_contig2	182455	202852	17548	67	217
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ5M1_ctg_contig4	219168	221558	FSHHK16M1_ctg_contig2	143264	144369	1285	148	136
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ5M1_ctg_contig4	287858	299805	FSHHK16M1_ctg_contig2	72349	76607	7689	284	84
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig4	299671	338888	FSHHK16M1_ctg_contig2	33174	72483	39217	284	42
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ5M1_ctg_contig4	338754	347300	FSHHK16M1_ctg_contig2	31790	33308	7028	84	42
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig4	347110	371512	FSHHK16M1_ctg_contig2	9356	31980	24402	84	0
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ5M1_ctg_contig4	365824	368231	FSHHK16M1_ctg_contig2	12715	13489	1633	37	5
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ5M1_ctg_contig6	7103	75287	FSHHK16M1_ctg_contig8	956	73071	68184	0	229
FJSWXJ5M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ5M1_ctg_contig6	41934	46782	FSHHK16M1_ctg_contig8	29394	37451	3209	79	57
