query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig1	0	218915	FSHHK16M1_ctg_contig1	678311	896052	218915	0	20
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig1	218741	221389	FSHHK16M1_ctg_contig1	586722	678487	89117	415	20
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig1	221245	228233	FSHHK16M1_ctg_contig1	579875	586863	6988	415	404
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ11M1_ctg_contig1	228089	238848	FSHHK16M1_ctg_contig1	578025	580016	8768	20	404
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig1	238695	425345	FSHHK16M1_ctg_contig1	387111	578178	186650	20	101
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig1	256519	258162	FSHHK16M1_ctg_contig1	557222	560325	1460	33	371
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig1	310202	310556	FSHHK16M1_ctg_contig1	501752	504971	2865	147	257
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ11M1_ctg_contig1	425192	439898	FSHHK16M1_ctg_contig1	378321	387264	5763	404	101
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig1	439802	478734	FSHHK16M1_ctg_contig1	340745	378419	38932	404	117
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ11M1_ctg_contig1	472196	475330	FSHHK16M1_ctg_contig1	344146	345271	2009	93	8
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig1	484225	543983	FSHHK16M1_ctg_contig1	277154	336124	59758	101	0
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig2	32	59576	FSHHK16M1_ctg_contig1	216981	276642	59544	0	0
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig3	8248	94564	FSHHK16M1_ctg_contig3	277	91808	86316	0	0
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig3	30068	31255	FSHHK16M1_ctg_contig3	65141	69987	3659	48	135
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig3	62260	64169	FSHHK16M1_ctg_contig3	30678	34107	1520	121	62
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig4	1116	30220	FSHHK16M1_ctg_contig2	202679	231795	29104	0	226
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig4	30047	40051	FSHHK16M1_ctg_contig2	182455	202852	10393	65	226
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig4	39875	147316	FSHHK16M1_ctg_contig2	75765	182631	107441	65	126
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ11M1_ctg_contig4	147140	152889	FSHHK16M1_ctg_contig2	75088	75941	4896	226	126
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig4	152725	218857	FSHHK16M1_ctg_contig2	9052	75252	66132	226	0
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig5	812	193711	FSHHK16M1_ctg_contig4	0	201964	192899	0	0
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig5	97372	97975	FSHHK16M1_ctg_contig4	103030	104740	1107	209	178
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig5	149291	151186	FSHHK16M1_ctg_contig4	43324	50886	5667	324	63
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ11M1_ctg_contig7	36845	39243	FSHHK16M1_ctg_contig10	36913	37730	1581	78	91
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ11M1_ctg_contig7	85763	103027	FSHHK16M1_ctg_contig10	84474	85079	16659	169	19
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig9	198	33529	FSHHK16M1_ctg_contig8	937	34267	33331	0	121
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ11M1_ctg_contig9	33373	34818	FSHHK16M1_ctg_contig6	185329	185329	1445	66	121
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig9	34625	101022	FSHHK16M1_ctg_contig6	119064	185524	66397	66	0
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig10	512	38407	FSHHK16M1_ctg_contig1	63248	100019	37895	0	112
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ11M1_ctg_contig10	31819	34220	FSHHK16M1_ctg_contig1	67448	68728	1121	69	5
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig10	38248	42296	FSHHK16M1_ctg_contig1	58135	63407	1224	74	112
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig10	42110	100282	FSHHK16M1_ctg_contig1	154	58324	58172	74	0
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig11	9766	29528	FSHHK16M1_ctg_contig1	961436	981206	19762	0	122
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ11M1_ctg_contig11	29344	31914	FSHHK16M1_ctg_contig1	960982	961623	1929	42	122
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig11	31720	94908	FSHHK16M1_ctg_contig1	897990	961179	63188	42	0
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig12	96	45577	FSHHK16M1_ctg_contig7	33382	78863	45481	0	48
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig12	48723	77743	FSHHK16M1_ctg_contig7	664	30136	29020	88	0
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig13	1942	7369	FSHHK16M1_ctg_contig9	29631	39578	5427	0	42
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig13	5892	6177	FSHHK16M1_ctg_contig9	30801	35554	4468	10	4
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig13	7264	13063	FSHHK16M1_ctg_contig9	16738	29736	7199	14	42
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig13	12939	29585	FSHHK16M1_ctg_contig9	241	16862	16646	14	84
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ11M1_ctg_contig13	29461	30478	FSHHK16M1_ctg_contig8	75607	75607	1017	42	84
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig13	30346	67931	FSHHK16M1_ctg_contig8	37319	75739	37585	42	0
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig14	0	40583	FSHHK16M1_ctg_contig6	65	40058	40583	0	67
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ11M1_ctg_contig14	40434	44452	FSHHK16M1_ctg_contig13	1463	1463	4018	87	67
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ11M1_ctg_contig14	51649	52134	FSHHK16M1_ctg_contig13	8659	11105	1961	16	51
FJSWXJ11M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ11M1_ctg_contig16	6214	65580	FSHHK16M1_ctg_contig12	314	61047	59366	0	0
