query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX38M1_ctg_contig1	92441	92795	FSHHK16M1_ctg_contig1	501752	504971	2865	190	6
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX38M1_ctg_contig1	95499	99201	FSHHK16M1_ctg_contig1	507674	508418	2958	196	144
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX38M1_ctg_contig1	147983	149627	FSHHK16M1_ctg_contig1	557222	560325	1459	111	33
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX38M1_ctg_contig1	167458	178217	FSHHK16M1_ctg_contig1	578025	580016	8768	144	49
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX38M1_ctg_contig1	209734	219059	FSHHK16M1_ctg_contig1	610077	626052	6650	49	662
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX38M1_ctg_contig1	252974	254615	FSHHK16M1_ctg_contig1	660215	660780	1076	58	604
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX38M1_ctg_contig1	493196	495514	FSHHK16M1_ctg_contig1	898413	899342	1389	502	160
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX38M1_ctg_contig1	577984	579443	FSHHK16M1_ctg_contig1	981784	984883	1640	660	2
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX38M1_ctg_contig1	580210	606903	FSHHK16M1_ctg_contig3	105267	105267	26693	662	20
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX38M1_ctg_contig1	606694	619373	FSHHK16M1_ctg_contig3	92777	105479	12679	662	134
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX38M1_ctg_contig1	619164	626635	FSHHK16M1_ctg_contig3	88104	92989	2586	20	134
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX38M1_ctg_contig1	626494	694595	FSHHK16M1_ctg_contig3	16829	88245	68101	20	37
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX38M1_ctg_contig1	645151	646430	FSHHK16M1_ctg_contig3	65141	69987	3567	34	100
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX38M1_ctg_contig1	694454	709885	FSHHK16M1_ctg_contig3	16173	16970	14634	134	37
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX38M1_ctg_contig1	709726	724918	FSHHK16M1_ctg_contig3	1167	16332	15192	134	283
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX38M1_ctg_contig1	724759	728513	FSHHK16M1_ctg_contig2	233027	233027	3754	37	283
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX38M1_ctg_contig1	728337	869205	FSHHK16M1_ctg_contig2	76431	233175	140868	37	79
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX38M1_ctg_contig1	759425	762273	FSHHK16M1_ctg_contig2	182455	202852	17549	67	216
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX38M1_ctg_contig1	800326	802716	FSHHK16M1_ctg_contig2	143264	144369	1285	148	135
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX38M1_ctg_contig1	869029	880976	FSHHK16M1_ctg_contig2	72349	76607	7689	283	79
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX38M1_ctg_contig1	880833	920069	FSHHK16M1_ctg_contig2	33160	72497	39236	283	53
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX38M1_ctg_contig1	919926	928472	FSHHK16M1_ctg_contig2	31790	33308	7028	79	53
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX38M1_ctg_contig1	928228	960470	FSHHK16M1_ctg_contig2	1556	32036	32242	79	0
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX38M1_ctg_contig1	946996	949403	FSHHK16M1_ctg_contig2	12715	13489	1633	36	17
FJSWX38M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX38M1_ctg_contig3	310	21384	FSHHK16M1_ctg_contig13	10952	32649	21074	0	387
