query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FHNBA4M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA4M1_ctg_contig1	141187	143429	FSHHK16M1_ctg_contig1	343204	343822	1624	6	92
FHNBA4M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA4M1_ctg_contig1	143753	147304	FSHHK16M1_ctg_contig1	344146	345271	2426	8	90
FHNBA4M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA4M1_ctg_contig1	179646	194352	FSHHK16M1_ctg_contig1	378321	387264	5763	98	384
FHNBA4M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA4M1_ctg_contig1	250226	251007	FSHHK16M1_ctg_contig1	443189	445539	1569	119	265
FHNBA4M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA4M1_ctg_contig1	307109	308194	FSHHK16M1_ctg_contig1	501623	509026	6318	252	132
FHNBA4M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA4M1_ctg_contig1	356186	357829	FSHHK16M1_ctg_contig1	557222	560325	1460	359	25
FHNBA4M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA4M1_ctg_contig2	5318	53938	FSHHK16M1_ctg_contig1	578025	580016	46629	8	20
FHNBA4M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA4M1_ctg_contig2	60643	63286	FSHHK16M1_ctg_contig1	586722	678487	89122	20	361
FHNBA4M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA4M1_ctg_contig2	252623	259300	FSHHK16M1_ctg_contig1	867815	872809	1683	361	212
FHNBA4M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA4M1_ctg_contig3	24032	107614	FSHHK16M1_ctg_contig3	16798	105439	83582	0	39
FHNBA4M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA4M1_ctg_contig3	59405	60776	FSHHK16M1_ctg_contig3	65141	69987	3475	69	97
