query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig1	438	53256	FSHHK16M1_ctg_contig1	616906	670849	52818	0	60
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig1	58317	89727	FSHHK16M1_ctg_contig1	579848	611617	31410	112	143
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig1	89559	100410	FSHHK16M1_ctg_contig1	578025	580016	8860	60	143
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig1	100259	169887	FSHHK16M1_ctg_contig1	508272	578171	69628	60	260
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig1	169736	173485	FSHHK16M1_ctg_contig1	507674	508418	3005	143	260
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig1	173321	293637	FSHHK16M1_ctg_contig1	382936	507835	120316	143	69
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig1	184214	185675	FSHHK16M1_ctg_contig1	489374	496947	6112	29	231
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig1	281892	284736	FSHHK16M1_ctg_contig1	392596	393507	1933	242	18
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig1	293473	312526	FSHHK16M1_ctg_contig1	367867	383097	3823	260	69
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig1	312436	335283	FSHHK16M1_ctg_contig1	345179	367959	22847	260	198
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig1	361505	457203	FSHHK16M1_ctg_contig1	216972	312652	95698	69	226
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig1	457041	508235	FSHHK16M1_ctg_contig1	215105	217135	49164	198	226
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig1	508062	624973	FSHHK16M1_ctg_contig1	98919	215281	116911	198	4
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig1	526192	529082	FSHHK16M1_ctg_contig1	195742	197147	1485	44	182
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig1	621695	622566	FSHHK16M1_ctg_contig1	101325	103406	1210	219	7
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHNBA1M1_ctg_contig2	236076	236629	FSHHK16M1_ctg_contig3	436	436	553	65	134
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig2	266856	268760	FSHHK16M1_ctg_contig3	30678	34107	1525	60	74
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig2	299768	327263	FSHHK16M1_ctg_contig3	65141	69987	22649	134	33
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig2	345786	353912	FSHHK16M1_ctg_contig3	88104	93637	2593	33	6
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig4	7629	320322	FSHHK16M1_ctg_contig1	671473	985834	312693	0	0
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig4	8572	10046	FSHHK16M1_ctg_contig1	981784	984883	1625	2	595
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig5	0	10848	FSHHK16M1_ctg_contig9	241	11102	10848	0	0
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig6	462	71247	FSHHK16M1_ctg_contig8	962	75738	70785	0	219
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig6	37965	42775	FSHHK16M1_ctg_contig8	29433	37451	3208	84	60
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHNBA1M1_ctg_contig6	71116	72561	FSHHK16M1_ctg_contig6	185329	185329	1445	144	219
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig6	72385	181348	FSHHK16M1_ctg_contig6	75625	185504	108963	144	161
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig6	181172	190083	FSHHK16M1_ctg_contig6	71423	75800	4534	219	161
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig6	189935	260778	FSHHK16M1_ctg_contig6	751	71570	70843	219	0
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig7	0	190064	FSHHK16M1_ctg_contig4	5899	202933	190064	0	13
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig7	150730	152625	FSHHK16M1_ctg_contig4	43324	50886	5667	322	66
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHNBA1M1_ctg_contig7	189892	209166	FSHHK16M1_ctg_contig9	39473	39473	19274	388	13
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig7	209009	214530	FSHHK16M1_ctg_contig9	29577	39632	5521	388	11
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig7	212745	213286	FSHHK16M1_ctg_contig9	30801	35818	4476	9	4
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig7	214373	220866	FSHHK16M1_ctg_contig9	16738	29736	6505	13	11
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig7	220667	226331	FSHHK16M1_ctg_contig9	11298	16937	5664	13	0
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig8	20219	24074	FSHHK16M1_ctg_contig10	98401	102323	3855	0	112
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig8	23981	31494	FSHHK16M1_ctg_contig10	96801	98497	5817	13	112
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig8	31319	91290	FSHHK16M1_ctg_contig10	37555	96976	59971	13	80
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig8	91115	93517	FSHHK16M1_ctg_contig10	36968	37730	1640	112	80
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig8	93373	129518	FSHHK16M1_ctg_contig10	1122	37110	36145	112	0
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig10	79	38536	FSHHK16M1_ctg_contig11	35493	76304	38457	0	80
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig10	7004	7790	FSHHK16M1_ctg_contig11	66041	69391	2564	10	63
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig10	38345	43600	FSHHK16M1_ctg_contig11	35065	35684	4636	73	80
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig10	43470	77282	FSHHK16M1_ctg_contig11	1550	35195	33812	73	62
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHNBA1M1_ctg_contig10	77152	80324	FSHHK16M1_ctg_contig7	134811	134811	3172	80	62
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig10	80146	111231	FSHHK16M1_ctg_contig7	96574	134989	31085	80	0
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig10	97209	98235	FSHHK16M1_ctg_contig7	109772	117921	7123	36	26
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig11	0	14524	FSHHK16M1_ctg_contig7	82310	97010	14524	0	0
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig12	58058	62111	FSHHK16M1_ctg_contig1	58135	63407	1219	112	70
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig12	66138	68534	FSHHK16M1_ctg_contig1	67448	68728	1116	5	65
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig13	29	7441	FSHHK16M1_ctg_contig7	64085	71497	7412	0	0
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig14	568	53298	FSHHK16M1_ctg_contig7	9687	62526	52730	0	0
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA1M1_ctg_contig15	13676	15424	FSHHK16M1_ctg_contig12	33298	36572	1526	30	64
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA1M1_ctg_contig17	3078	17303	FSHHK16M1_ctg_contig7	3018	6487	10756	8	7
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig18	1742	18612	FSHHK16M1_ctg_contig12	318	17179	16870	0	0
FHNBA1M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA1M1_ctg_contig19	336	8105	FSHHK16M1_ctg_contig7	72771	80654	7769	0	0
