query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX30M1_ctg_contig1	7478	7820	FSHHK16M1_ctg_contig1	389250	393507	3915	3	161
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX30M1_ctg_contig1	84521	89779	FSHHK16M1_ctg_contig1	470130	470774	4614	164	240
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX30M1_ctg_contig1	120767	121723	FSHHK16M1_ctg_contig1	501752	509026	6318	78	162
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX30M1_ctg_contig1	199423	202066	FSHHK16M1_ctg_contig1	586722	678487	89122	240	199
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX30M1_ctg_contig1	303020	306263	FSHHK16M1_ctg_contig1	779377	783688	1068	194	5
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX30M1_ctg_contig1	309353	313464	FSHHK16M1_ctg_contig1	786862	795058	4085	199	105
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX30M1_ctg_contig1	374101	388212	FSHHK16M1_ctg_contig1	856429	858067	12473	105	249
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX30M1_ctg_contig1	388323	390336	FSHHK16M1_ctg_contig1	858178	858657	1534	2	247
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX30M1_ctg_contig1	517532	520261	FSHHK16M1_ctg_contig3	122765	122765	2729	249	233
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX30M1_ctg_contig1	520090	638729	FSHHK16M1_ctg_contig3	267	122934	118639	249	65
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX30M1_ctg_contig1	520589	525589	FSHHK16M1_ctg_contig3	119373	122437	1936	3	230
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX30M1_ctg_contig1	574197	575384	FSHHK16M1_ctg_contig3	65141	69987	3659	99	134
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX30M1_ctg_contig1	606401	608310	FSHHK16M1_ctg_contig3	30678	34107	1520	173	60
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX30M1_ctg_contig1	638558	639111	FSHHK16M1_ctg_contig2	233027	233027	553	233	65
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX30M1_ctg_contig1	638938	669446	FSHHK16M1_ctg_contig2	202676	233175	30508	233	194
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX30M1_ctg_contig1	669273	695916	FSHHK16M1_ctg_contig2	182455	202852	6246	65	194
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX30M1_ctg_contig1	695732	791717	FSHHK16M1_ctg_contig2	86600	182641	95985	65	0
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX30M1_ctg_contig2	183646	186304	FSHHK16M1_ctg_contig8	11167	11167	2658	385	125
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX30M1_ctg_contig2	204570	209385	FSHHK16M1_ctg_contig8	29433	37451	3203	41	84
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX30M1_ctg_contig2	246820	247860	FSHHK16M1_ctg_contig9	365	365	1040	125	43
FJSWX30M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX30M1_ctg_contig2	264253	270746	FSHHK16M1_ctg_contig9	16738	29736	6505	43	23
