query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D13_M_1_ctg_contig1	1823	5374	FSHHK16M1_ctg_contig1	344146	345271	2426	6	338
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D13_M_1_ctg_contig1	147152	148613	FSHHK16M1_ctg_contig1	489374	496947	6112	320	24
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D13_M_1_ctg_contig1	153291	153774	FSHHK16M1_ctg_contig1	501623	504971	2865	337	7
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D13_M_1_ctg_contig1	156478	160180	FSHHK16M1_ctg_contig1	507674	508418	2958	344	146
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D13_M_1_ctg_contig1	229522	240281	FSHHK16M1_ctg_contig1	578025	580016	8768	146	21
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D13_M_1_ctg_contig2	321	57223	FSHHK16M1_ctg_contig2	157049	233175	56902	0	295
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D13_M_1_ctg_contig2	30674	33523	FSHHK16M1_ctg_contig2	182455	202852	17548	66	45
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	F_FJ_ND_D13_M_1_ctg_contig2	52156	52862	FSHHK16M1_ctg_contig2	161410	163935	1819	104	7
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D13_M_1_ctg_contig2	57033	59651	FSHHK16M1_ctg_contig2	156440	157239	1819	111	295
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D13_M_1_ctg_contig2	59485	208416	FSHHK16M1_ctg_contig2	9753	156608	148931	111	0
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	F_FJ_ND_D13_M_1_ctg_contig2	71254	73645	FSHHK16M1_ctg_contig2	143264	144369	1286	31	264
F_FJ_ND_D13_M_1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	F_FJ_ND_D13_M_1_ctg_contig3	318	49886	FSHHK16M1_ctg_contig11	35496	87790	49568	0	73
