query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCCD3M1_ctg_contig1	17165	18896	FSHHK16M1_ctg_contig12	15863	19047	1453	36	101
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCCD3M1_ctg_contig1	60800	82290	FSHHK16M1_ctg_contig10	102227	102227	21490	137	125
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig1	82135	145930	FSHHK16M1_ctg_contig10	38928	102382	63795	137	75
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCCD3M1_ctg_contig1	145775	149494	FSHHK16M1_ctg_contig10	36968	39083	1604	125	75
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig1	149325	185366	FSHHK16M1_ctg_contig10	1095	37137	36041	125	0
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig2	0	16515	FSHHK16M1_ctg_contig10	1131	17656	16515	0	0
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig3	751	186156	FSHHK16M1_ctg_contig4	5899	201963	185405	0	103
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCCD3M1_ctg_contig3	143071	144238	FSHHK16M1_ctg_contig4	53488	60047	5392	308	74
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCCD3M1_ctg_contig3	146834	148729	FSHHK16M1_ctg_contig4	43324	50886	5667	317	65
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCCD3M1_ctg_contig3	185986	188679	FSHHK16M1_ctg_contig9	40320	40320	2693	382	103
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig3	188552	228807	FSHHK16M1_ctg_contig9	238	40447	40255	382	126
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCCD3M1_ctg_contig3	228680	229697	FSHHK16M1_ctg_contig8	75607	75607	1017	103	126
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig3	229565	290270	FSHHK16M1_ctg_contig8	11035	75739	60705	103	220
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCCD3M1_ctg_contig3	267062	271872	FSHHK16M1_ctg_contig8	29433	37451	3208	85	41
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCCD3M1_ctg_contig3	290138	292792	FSHHK16M1_ctg_contig6	183012	183012	2654	126	220
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig3	292617	400311	FSHHK16M1_ctg_contig6	75484	183187	107694	126	0
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCCD3M1_ctg_contig4	23462	25366	FSHHK16M1_ctg_contig3	30678	34107	1525	43	75
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCCD3M1_ctg_contig4	56372	84156	FSHHK16M1_ctg_contig3	65141	69987	22938	118	74
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCCD3M1_ctg_contig4	119389	140130	FSHHK16M1_ctg_contig1	985653	985653	20741	74	45
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig4	139926	163297	FSHHK16M1_ctg_contig1	962409	985859	23371	74	183
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCCD3M1_ctg_contig4	163093	172826	FSHHK16M1_ctg_contig1	960982	962615	8100	45	183
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig4	172633	269617	FSHHK16M1_ctg_contig1	864241	961174	96984	45	0
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCCD3M1_ctg_contig5	183014	185863	FSHHK16M1_ctg_contig2	182455	202852	17548	369	65
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCCD3M1_ctg_contig5	216005	216558	FSHHK16M1_ctg_contig3	436	436	553	434	16
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig6	9008	23600	FSHHK16M1_ctg_contig1	302777	317372	14592	0	174
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCCD3M1_ctg_contig6	23486	44778	FSHHK16M1_ctg_contig1	300859	302891	19260	34	174
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig6	44616	128508	FSHHK16M1_ctg_contig1	216972	301022	83892	34	43
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCCD3M1_ctg_contig6	128346	179055	FSHHK16M1_ctg_contig1	215105	217135	48679	174	43
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCCD3M1_ctg_contig6	178869	197204	FSHHK16M1_ctg_contig1	196961	215291	18335	174	0
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCCD3M1_ctg_contig7	79575	83686	FSHHK16M1_ctg_contig1	786862	795058	4085	147	98
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCCD3M1_ctg_contig9	31497	36069	FSHHK16M1_ctg_contig1	370022	377768	3174	81	4
FSCCD3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCCD3M1_ctg_contig9	36631	54718	FSHHK16M1_ctg_contig1	378321	386394	10014	85	58
