query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSDJN3M1_ctg_contig2	33111	34090	FSHHK16M1_ctg_contig6	176884	179127	1264	62	22
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSDJN3M1_ctg_contig2	40292	41737	FSHHK16M1_ctg_contig8	1093	1093	1445	84	137
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSDJN3M1_ctg_contig2	70077	74892	FSHHK16M1_ctg_contig8	29433	37451	3203	59	78
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSDJN3M1_ctg_contig2	108767	127084	FSHHK16M1_ctg_contig9	11497	11497	18317	137	63
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSDJN3M1_ctg_contig2	146419	146968	FSHHK16M1_ctg_contig9	30801	35818	4468	54	9
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSDJN3M1_ctg_contig2	150623	160871	FSHHK16M1_ctg_contig4	2065	2065	10248	63	383
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSDJN3M1_ctg_contig2	201304	203202	FSHHK16M1_ctg_contig4	43324	50886	5664	62	321
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSDJN3M1_ctg_contig2	255338	255941	FSHHK16M1_ctg_contig4	103030	104740	1107	177	206
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSDJN3M1_ctg_contig3	1478	177679	FSHHK16M1_ctg_contig1	382946	570839	176201	0	0
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSDJN3M1_ctg_contig3	11992	13635	FSHHK16M1_ctg_contig1	557222	560325	1460	25	359
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSDJN3M1_ctg_contig3	65756	66110	FSHHK16M1_ctg_contig1	501752	504971	2865	137	247
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSDJN3M1_ctg_contig3	70916	72207	FSHHK16M1_ctg_contig1	489374	496947	6282	156	228
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSDJN3M1_ctg_contig3	175251	176906	FSHHK16M1_ctg_contig1	383719	386394	1020	380	4
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSDJN3M1_ctg_contig4	365	102176	FSHHK16M1_ctg_contig1	274011	375778	101811	0	0
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSDJN3M1_ctg_contig4	5926	6261	FSHHK16M1_ctg_contig1	367867	370022	1820	11	200
FSDJN3M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSDJN3M1_ctg_contig4	58402	63764	FSHHK16M1_ctg_contig1	312489	316013	1838	131	80
