query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig1	252	218413	FSHHK16M1_ctg_contig1	678307	895281	218161	0	20
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig1	218233	220881	FSHHK16M1_ctg_contig1	586722	678487	89117	413	20
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig1	220737	227725	FSHHK16M1_ctg_contig1	579875	586863	6988	413	143
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX14M1_ctg_contig1	227581	238318	FSHHK16M1_ctg_contig1	578025	580016	8746	20	143
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig1	238172	307769	FSHHK16M1_ctg_contig1	508272	578171	69597	20	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig2	529	6443	FSHHK16M1_ctg_contig1	499022	507801	5914	0	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig2	3359	3713	FSHHK16M1_ctg_contig1	501752	504971	2865	7	11
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig3	8247	94529	FSHHK16M1_ctg_contig3	277	91808	86282	0	66
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig3	30047	31234	FSHHK16M1_ctg_contig3	65141	69987	3659	49	133
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig3	62248	64157	FSHHK16M1_ctg_contig3	30678	34107	1520	123	59
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX14M1_ctg_contig3	94370	94923	FSHHK16M1_ctg_contig2	233027	233027	553	182	66
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig3	94750	125327	FSHHK16M1_ctg_contig2	202679	233175	30577	182	227
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig3	125154	135158	FSHHK16M1_ctg_contig2	182455	202852	10393	66	227
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig3	134982	242410	FSHHK16M1_ctg_contig2	75765	182631	107428	66	126
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX14M1_ctg_contig3	242234	247983	FSHHK16M1_ctg_contig2	75088	75941	4896	227	126
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig3	247819	313951	FSHHK16M1_ctg_contig2	9052	75252	66132	227	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig5	164	111790	FSHHK16M1_ctg_contig1	387097	498596	111626	0	327
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX14M1_ctg_contig5	111624	126331	FSHHK16M1_ctg_contig1	378321	387264	5764	244	327
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig5	126187	279028	FSHHK16M1_ctg_contig1	224747	378467	152841	244	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig6	0	7725	FSHHK16M1_ctg_contig1	216892	224680	7725	0	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig7	61669	65722	FSHHK16M1_ctg_contig1	58135	63407	1219	113	293
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX14M1_ctg_contig7	69750	72146	FSHHK16M1_ctg_contig1	67448	68728	1116	5	288
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX14M1_ctg_contig7	199614	202499	FSHHK16M1_ctg_contig1	195742	197147	1480	249	44
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig9	47522	49417	FSHHK16M1_ctg_contig4	43324	50886	5667	63	324
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig9	100733	101336	FSHHK16M1_ctg_contig4	103030	104740	1107	178	209
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig10	17838	30726	FSHHK16M1_ctg_contig10	84778	97102	12888	0	88
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX14M1_ctg_contig10	30381	47640	FSHHK16M1_ctg_contig10	84474	85079	16654	19	88
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig10	47480	92991	FSHHK16M1_ctg_contig10	38920	84637	45511	19	17
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig10	92831	98967	FSHHK16M1_ctg_contig10	16307	39083	16640	88	17
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig10	98780	107010	FSHHK16M1_ctg_contig10	8260	16496	8230	88	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig11	150	6180	FSHHK16M1_ctg_contig10	1135	7156	6030	0	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig12	456	29206	FSHHK16M1_ctg_contig13	1310	32649	28750	0	162
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig12	21335	21820	FSHHK16M1_ctg_contig13	8659	11105	1961	51	16
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX14M1_ctg_contig12	29055	33068	FSHHK16M1_ctg_contig6	214	214	4013	67	162
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig14	192	33523	FSHHK16M1_ctg_contig8	937	34267	33331	0	118
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX14M1_ctg_contig14	33367	34812	FSHHK16M1_ctg_contig6	185329	185329	1445	66	118
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig14	34619	98212	FSHHK16M1_ctg_contig6	121910	185524	63593	66	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWX14M1_ctg_contig18	43766	46341	FSHHK16M1_ctg_contig1	960982	961623	1934	83	42
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig19	4644	6890	FSHHK16M1_ctg_contig7	104546	107810	1018	16	43
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig19	8851	9877	FSHHK16M1_ctg_contig7	109772	117921	7123	21	38
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX14M1_ctg_contig19	26768	30753	FSHHK16M1_ctg_contig11	2618	2618	3985	59	77
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig21	5	77482	FSHHK16M1_ctg_contig7	704	78904	77477	0	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig22	1962	11989	FSHHK16M1_ctg_contig9	29591	39618	10027	0	43
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig22	11844	18337	FSHHK16M1_ctg_contig9	16738	29736	6505	24	43
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig22	18214	34858	FSHHK16M1_ctg_contig9	242	16861	16644	24	84
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX14M1_ctg_contig22	34735	35770	FSHHK16M1_ctg_contig8	75607	75607	1035	43	84
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig22	35638	73224	FSHHK16M1_ctg_contig8	37319	75739	37586	43	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig23	5146	31784	FSHHK16M1_ctg_contig12	33008	61020	26638	0	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig23	29751	30493	FSHHK16M1_ctg_contig12	34292	36572	1538	63	3
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig24	982	32425	FSHHK16M1_ctg_contig12	294	31721	31443	0	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig27	384	45977	FSHHK16M1_ctg_contig6	72600	118255	45593	0	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig28	550	7321	FSHHK16M1_ctg_contig2	104	7001	6771	0	52
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWX14M1_ctg_contig28	7063	13126	FSHHK16M1_ctg_contig11	87602	87602	6063	14	52
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWX14M1_ctg_contig28	12917	41313	FSHHK16M1_ctg_contig11	54317	87824	28396	14	0
FJSWX14M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWX14M1_ctg_contig28	22953	23259	FSHHK16M1_ctg_contig11	76113	77754	1335	23	29
