query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	HUB36-17_ctg_contig1	5750	26724	FSHHK16M1_ctg_contig1	960118	981160	20974	0	175
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	HUB36-17_ctg_contig1	26585	38560	FSHHK16M1_ctg_contig1	959007	960259	10723	46	175
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	HUB36-17_ctg_contig1	38374	125505	FSHHK16M1_ctg_contig1	872621	959195	87131	46	244
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	HUB36-17_ctg_contig1	125319	131985	FSHHK16M1_ctg_contig1	867815	872809	1672	175	244
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	HUB36-17_ctg_contig1	131813	264070	FSHHK16M1_ctg_contig1	736863	867989	132257	175	149
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	HUB36-17_ctg_contig1	268690	351880	FSHHK16M1_ctg_contig1	650618	733238	83190	244	0
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	HUB36-17_ctg_contig1	341049	342695	FSHHK16M1_ctg_contig1	660215	660780	1081	134	15
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	HUB36-17_ctg_contig2	806	9447	FSHHK16M1_ctg_contig1	641108	649212	8641	0	0
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	HUB36-17_ctg_contig3	475	128374	FSHHK16M1_ctg_contig1	68563	195907	127899	0	0
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	HUB36-17_ctg_contig4	234	49535	FSHHK16M1_ctg_contig1	154	49458	49301	0	0
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	HUB36-17_ctg_contig5	55277	56920	FSHHK16M1_ctg_contig1	557222	560325	1460	91	33
HUB36-17_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	HUB36-17_ctg_contig6	58696	67793	FSHHK16M1_ctg_contig1	610835	626052	6120	51	30
