query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS23M14_ctg_contig1	124723	126053	FSHHK16M1_ctg_contig2	124385	143177	17462	246	162
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS23M14_ctg_contig1	126140	134589	FSHHK16M1_ctg_contig2	143264	144369	7344	248	160
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS23M14_ctg_contig1	223339	223892	FSHHK16M1_ctg_contig3	436	436	553	408	173
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS23M14_ctg_contig1	254122	256032	FSHHK16M1_ctg_contig3	30678	34107	1519	63	110
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS23M14_ctg_contig1	263559	266501	FSHHK16M1_ctg_contig3	41634	42136	2440	78	95
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS23M14_ctg_contig1	289485	290680	FSHHK16M1_ctg_contig3	65141	69987	3651	139	34
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS23M14_ctg_contig1	308765	316890	FSHHK16M1_ctg_contig3	88104	93637	2592	173	22
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS23M14_ctg_contig2	18069	28819	FSHHK16M1_ctg_contig1	578025	580016	8759	35	20
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS23M14_ctg_contig2	139386	142629	FSHHK16M1_ctg_contig1	779377	783688	1068	194	4
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS23M14_ctg_contig3	33276	35118	FSHHK16M1_ctg_contig12	33298	36701	1561	68	62
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS23M14_ctg_contig3	59339	78898	FSHHK16M1_ctg_contig10	95827	95827	19559	130	102
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS23M14_ctg_contig3	78720	135561	FSHHK16M1_ctg_contig10	39615	96007	56841	130	81
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS23M14_ctg_contig3	135383	139849	FSHHK16M1_ctg_contig10	36968	39795	1639	102	81
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS23M14_ctg_contig3	139692	175723	FSHHK16M1_ctg_contig10	1107	37125	36031	102	0
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS23M14_ctg_contig4	44414	62641	FSHHK16M1_ctg_contig1	196984	215268	18227	6	146
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS23M14_ctg_contig4	62476	68839	FSHHK16M1_ctg_contig1	195742	197147	4958	42	146
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS23M14_ctg_contig4	68666	145662	FSHHK16M1_ctg_contig1	119023	195918	76996	42	22
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS23M14_ctg_contig4	145489	151083	FSHHK16M1_ctg_contig1	118297	119199	4692	146	22
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS23M14_ctg_contig4	150776	168507	FSHHK16M1_ctg_contig1	100875	118604	17731	146	0
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS23M14_ctg_contig5	3778	6766	FSHHK16M1_ctg_contig8	11445	11445	2988	15	118
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS23M14_ctg_contig5	24755	29570	FSHHK16M1_ctg_contig8	29433	37451	3203	39	79
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS23M14_ctg_contig5	63444	74874	FSHHK16M1_ctg_contig9	11497	11497	11430	118	29
FXJWS23M14_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS23M14_ctg_contig5	80124	82648	FSHHK16M1_ctg_contig9	16738	29736	10474	14	15
