query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG7M3-3_ctg_contig1	181730	184579	FSHHK16M1_ctg_contig2	182455	202852	17548	365	65
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCREG7M3-3_ctg_contig1	214743	215416	FSHHK16M1_ctg_contig3	436	436	673	430	61
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCREG7M3-3_ctg_contig1	245661	256194	FSHHK16M1_ctg_contig3	30678	34107	7104	61	145
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG7M3-3_ctg_contig1	287206	288398	FSHHK16M1_ctg_contig3	65141	69987	3654	74	71
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCREG7M3-3_ctg_contig1	295016	299305	FSHHK16M1_ctg_contig3	76618	78305	2602	87	58
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCREG7M3-3_ctg_contig1	326316	353888	FSHHK16M1_ctg_contig1	985653	985653	27572	145	223
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCREG7M3-3_ctg_contig1	353694	467148	FSHHK16M1_ctg_contig1	872614	985848	113454	145	0
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG7M3-3_ctg_contig2	45997	46932	FSHHK16M1_ctg_contig1	375074	377232	1223	77	6
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCREG7M3-3_ctg_contig2	48022	74248	FSHHK16M1_ctg_contig1	378321	383097	21450	83	69
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCREG7M3-3_ctg_contig2	105905	111165	FSHHK16M1_ctg_contig1	415417	416480	4197	69	192
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG7M3-3_ctg_contig2	196382	196736	FSHHK16M1_ctg_contig1	501752	504971	2865	185	7
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCREG7M3-3_ctg_contig2	199439	204210	FSHHK16M1_ctg_contig1	507674	508418	4027	192	148
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCREG7M3-3_ctg_contig2	273705	283741	FSHHK16M1_ctg_contig1	578025	580016	8045	148	20
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG7M3-3_ctg_contig2	290447	293090	FSHHK16M1_ctg_contig1	586722	678487	89122	20	82
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCREG7M3-3_ctg_contig3	309	28174	FSHHK16M1_ctg_contig13	2128	32628	27865	0	288
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG7M3-3_ctg_contig3	21168	22326	FSHHK16M1_ctg_contig13	7981	11105	1966	51	13
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCREG7M3-3_ctg_contig3	28042	29159	FSHHK16M1_ctg_contig6	9258	9258	1117	64	288
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG7M3-3_ctg_contig4	33887	35006	FSHHK16M1_ctg_contig6	176884	179270	1267	61	16
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCREG7M3-3_ctg_contig4	38733	41387	FSHHK16M1_ctg_contig8	11167	11167	2654	77	124
FSCREG7M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG7M3-3_ctg_contig4	59653	64468	FSHHK16M1_ctg_contig8	29433	37451	3203	41	83
