query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA28M10_ctg_contig2	30758	32663	FSHHK16M1_ctg_contig3	30678	34107	1524	59	113
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA28M10_ctg_contig2	40190	43538	FSHHK16M1_ctg_contig3	41634	42542	2440	74	98
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA28M10_ctg_contig2	89546	97017	FSHHK16M1_ctg_contig3	88104	92989	2586	172	20
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA28M10_ctg_contig3	2393	111628	FSHHK16M1_ctg_contig1	876441	985835	109235	0	6
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHNBA28M10_ctg_contig3	3338	4797	FSHHK16M1_ctg_contig1	981784	984883	1640	2	212
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA28M10_ctg_contig3	87337	89660	FSHHK16M1_ctg_contig1	898413	899342	1394	162	52
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA28M10_ctg_contig3	111445	146491	FSHHK16M1_ctg_contig1	876272	876623	34695	214	6
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA28M10_ctg_contig3	146189	150261	FSHHK16M1_ctg_contig1	872507	876574	4072	214	17
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA28M10_ctg_contig3	149959	158705	FSHHK16M1_ctg_contig1	866013	872809	1950	6	17
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA28M10_ctg_contig3	158515	168582	FSHHK16M1_ctg_contig1	857875	866205	10067	6	0
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHNBA28M10_ctg_contig3	166268	168281	FSHHK16M1_ctg_contig1	858178	858657	1534	15	2
FHNBA28M10_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHNBA28M10_ctg_contig5	5728	149934	FSHHK16M1_ctg_contig1	713277	856596	144206	0	0
