query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ39M4_ctg_contig1	672	64153	FSHHK16M1_ctg_contig3	281	65296	63481	0	335
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ39M4_ctg_contig1	31847	33756	FSHHK16M1_ctg_contig3	30678	34107	1520	73	63
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ39M4_ctg_contig1	63998	64551	FSHHK16M1_ctg_contig2	233027	233027	553	136	335
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ39M4_ctg_contig1	64375	231000	FSHHK16M1_ctg_contig2	33132	233175	166625	136	42
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ39M4_ctg_contig1	94714	97563	FSHHK16M1_ctg_contig2	182455	202852	17548	66	269
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ39M4_ctg_contig1	135756	138147	FSHHK16M1_ctg_contig2	143264	144369	1286	147	188
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ39M4_ctg_contig1	138234	139564	FSHHK16M1_ctg_contig2	124385	143177	17462	149	186
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ39M4_ctg_contig1	230824	239371	FSHHK16M1_ctg_contig2	31790	33308	7029	335	42
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ39M4_ctg_contig1	239181	261941	FSHHK16M1_ctg_contig2	9356	31980	22760	335	0
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ39M4_ctg_contig2	4066	190205	FSHHK16M1_ctg_contig4	0	191808	186139	0	14
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ39M4_ctg_contig2	145784	147679	FSHHK16M1_ctg_contig4	43324	50886	5667	312	63
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ39M4_ctg_contig2	190033	198331	FSHHK16M1_ctg_contig9	39473	39473	8298	375	14
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ39M4_ctg_contig2	198226	203653	FSHHK16M1_ctg_contig9	29631	39578	5427	375	42
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ39M4_ctg_contig2	202176	202461	FSHHK16M1_ctg_contig9	30801	35554	4468	10	4
FJSWXJ39M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ39M4_ctg_contig2	203548	209347	FSHHK16M1_ctg_contig9	16738	29736	7199	14	42
