query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M47_ctg_contig1	7427	116092	FSHHK16M1_ctg_contig1	872623	981205	108665	0	365
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M47_ctg_contig1	115908	122574	FSHHK16M1_ctg_contig1	867815	872809	1672	221	365
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M47_ctg_contig1	122402	312754	FSHHK16M1_ctg_contig1	678318	867984	190352	221	20
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M47_ctg_contig1	312582	315230	FSHHK16M1_ctg_contig1	586722	678487	89117	365	20
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M47_ctg_contig1	315086	322074	FSHHK16M1_ctg_contig1	579875	586863	6988	365	34
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M47_ctg_contig1	321930	332689	FSHHK16M1_ctg_contig1	578025	580016	8768	20	34
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M47_ctg_contig1	332513	350471	FSHHK16M1_ctg_contig1	560147	578203	17958	20	0
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M47_ctg_contig3	1494	24875	FSHHK16M1_ctg_contig9	11716	39605	23381	0	117
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M47_ctg_contig3	5471	5748	FSHHK16M1_ctg_contig9	30801	35554	4476	10	49
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS49M47_ctg_contig3	24743	58094	FSHHK16M1_ctg_contig8	72101	72101	33351	59	117
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M47_ctg_contig3	57949	114960	FSHHK16M1_ctg_contig8	11021	72247	57011	59	278
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M47_ctg_contig3	91739	96549	FSHHK16M1_ctg_contig8	29433	37451	3208	76	41
FXJWS49M47_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS49M47_ctg_contig3	114815	117469	FSHHK16M1_ctg_contig6	183012	183012	2654	117	278
