query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ35I1M4_ctg_contig1	934	191992	FSHHK16M1_ctg_contig4	5897	201965	191058	0	103
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ35I1M4_ctg_contig1	152668	154563	FSHHK16M1_ctg_contig4	43324	50886	5667	319	63
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGZ35I1M4_ctg_contig1	191818	194512	FSHHK16M1_ctg_contig9	40320	40320	2694	382	103
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ35I1M4_ctg_contig1	194385	234640	FSHHK16M1_ctg_contig9	238	40447	40255	382	121
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGZ35I1M4_ctg_contig1	234513	235530	FSHHK16M1_ctg_contig8	75607	75607	1017	103	121
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ35I1M4_ctg_contig1	235382	295886	FSHHK16M1_ctg_contig8	11021	75753	60504	103	107
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ35I1M4_ctg_contig1	272662	277472	FSHHK16M1_ctg_contig8	29433	37451	3208	80	41
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGZ35I1M4_ctg_contig1	295738	298392	FSHHK16M1_ctg_contig6	183012	183012	2654	121	107
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ35I1M4_ctg_contig1	298209	352268	FSHHK16M1_ctg_contig6	129020	183195	54059	121	0
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ35I1M4_ctg_contig2	151	56280	FSHHK16M1_ctg_contig6	72598	128772	56129	0	0
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ35I1M4_ctg_contig3	10498	46149	FSHHK16M1_ctg_contig3	69795	105459	35651	0	136
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ35I1M4_ctg_contig3	45957	73739	FSHHK16M1_ctg_contig3	65141	69987	22936	75	136
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ35I1M4_ctg_contig3	73580	137069	FSHHK16M1_ctg_contig3	277	65300	63489	75	347
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ35I1M4_ctg_contig3	104753	106662	FSHHK16M1_ctg_contig3	30678	34107	1520	75	61
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGZ35I1M4_ctg_contig3	136910	137463	FSHHK16M1_ctg_contig2	233027	233027	553	136	347
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ35I1M4_ctg_contig3	137287	307183	FSHHK16M1_ctg_contig2	46164	233175	169896	136	0
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ35I1M4_ctg_contig3	167624	170473	FSHHK16M1_ctg_contig2	182455	202852	17548	66	281
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ35I1M4_ctg_contig4	115	36095	FSHHK16M1_ctg_contig2	9395	45274	35980	0	0
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ35I1M4_ctg_contig5	0	6919	FSHHK16M1_ctg_contig1	857828	863046	6919	0	331
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ35I1M4_ctg_contig5	4551	6564	FSHHK16M1_ctg_contig1	858178	858657	1534	6	2
FGZ35I1M4_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ35I1M4_ctg_contig5	6675	20782	FSHHK16M1_ctg_contig1	856429	858067	12469	8	331
