query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M3_ctg_contig1	3086	10074	FSHHK16M1_ctg_contig1	579875	586863	6988	0	412
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M3_ctg_contig1	9930	20666	FSHHK16M1_ctg_contig1	578025	580016	8745	20	412
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M3_ctg_contig1	20500	215864	FSHHK16M1_ctg_contig1	381678	578190	195364	20	0
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M3_ctg_contig1	212163	213818	FSHHK16M1_ctg_contig1	383719	386394	1020	405	7
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M3_ctg_contig2	63681	68281	FSHHK16M1_ctg_contig1	620732	625353	4600	0	0
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M3_ctg_contig3	52	7815	FSHHK16M1_ctg_contig1	216892	224680	7763	0	218
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M3_ctg_contig3	7572	57412	FSHHK16M1_ctg_contig1	215105	217135	47810	17	218
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M3_ctg_contig3	57228	173945	FSHHK16M1_ctg_contig1	100566	215289	116717	17	0
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M3_ctg_contig3	75370	78260	FSHHK16M1_ctg_contig1	195742	197147	1485	45	173
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M3_ctg_contig4	15818	17549	FSHHK16M1_ctg_contig12	15863	19047	1453	36	94
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M3_ctg_contig4	31813	33561	FSHHK16M1_ctg_contig12	33298	36572	1526	67	63
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGZ6_I1_M3_ctg_contig4	57929	80874	FSHHK16M1_ctg_contig10	97642	97642	22945	130	20
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M3_ctg_contig4	80529	94227	FSHHK16M1_ctg_contig10	84778	97943	13698	130	87
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M3_ctg_contig4	93882	111160	FSHHK16M1_ctg_contig10	84474	85079	16673	20	87
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M3_ctg_contig4	110984	155943	FSHHK16M1_ctg_contig10	39619	84650	44959	20	0
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M3_ctg_contig5	9390	76677	FSHHK16M1_ctg_contig8	962	72232	67287	0	151
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M3_ctg_contig5	43396	48245	FSHHK16M1_ctg_contig8	29394	37451	3208	78	58
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGZ6_I1_M3_ctg_contig5	76546	77991	FSHHK16M1_ctg_contig6	185329	185329	1445	136	151
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M3_ctg_contig5	77808	159284	FSHHK16M1_ctg_contig6	103426	185512	81476	136	0
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M3_ctg_contig7	40440	51767	FSHHK16M1_ctg_contig1	317258	340843	12258	81	81
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M3_ctg_contig7	54128	56370	FSHHK16M1_ctg_contig1	343204	343822	1624	6	75
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M3_ctg_contig7	56694	60244	FSHHK16M1_ctg_contig1	344146	345271	2425	8	73
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M3_ctg_contig8	1608	134710	FSHHK16M1_ctg_contig2	50013	182631	133102	0	0
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M3_ctg_contig11	3629	10301	FSHHK16M1_ctg_contig1	867815	872809	1678	9	218
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M3_ctg_contig12	5733	9426	FSHHK16M1_ctg_contig7	122609	123706	2596	10	23
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGZ6_I1_M3_ctg_contig12	18670	19895	FSHHK16M1_ctg_contig11	2618	2618	1225	23	34
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M3_ctg_contig13	18092	23353	FSHHK16M1_ctg_contig11	35065	35684	4642	43	96
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M3_ctg_contig13	53612	54398	FSHHK16M1_ctg_contig11	66041	69391	2564	61	35
FGZ6_I1_M3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M3_ctg_contig13	61143	61449	FSHHK16M1_ctg_contig11	76113	77754	1335	72	24
