query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig1	570	43184	FSHHK16M1_ctg_contig3	52333	95647	42614	0	91
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig1	17880	22266	FSHHK16M1_ctg_contig3	76618	78305	2699	38	50
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig1	28916	30379	FSHHK16M1_ctg_contig3	65141	69987	3383	53	35
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig1	43033	53148	FSHHK16M1_ctg_contig3	51207	52484	8838	88	91
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig1	52976	101656	FSHHK16M1_ctg_contig3	1155	51378	48680	88	64
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig1	70237	72148	FSHHK16M1_ctg_contig3	30678	34107	1518	35	56
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHeJZ25M6_ctg_contig1	101484	105239	FSHHK16M1_ctg_contig2	233027	233027	3755	91	64
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig1	105066	136412	FSHHK16M1_ctg_contig2	202676	233175	31346	91	125
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig1	136239	176687	FSHHK16M1_ctg_contig2	182455	202852	20051	64	125
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig1	176506	234472	FSHHK16M1_ctg_contig2	108616	182636	57966	64	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig1	215000	217390	FSHHK16M1_ctg_contig2	143264	144369	1285	81	44
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig1	217477	218807	FSHHK16M1_ctg_contig2	124385	143177	17462	83	42
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig2	393	108961	FSHHK16M1_ctg_contig2	190	108374	108568	0	26
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHeJZ25M6_ctg_contig2	108786	110516	FSHHK16M1_ctg_contig11	87602	87602	1730	214	26
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig2	110328	120377	FSHHK16M1_ctg_contig11	77548	87790	10049	214	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig3	320	285308	FSHHK16M1_ctg_contig1	579838	864020	284988	0	35
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig3	200475	200766	FSHHK16M1_ctg_contig1	662309	664209	1609	376	162
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig3	202290	203936	FSHHK16M1_ctg_contig1	660215	660780	1081	378	160
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig3	272224	275044	FSHHK16M1_ctg_contig1	590111	591914	1017	512	26
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig3	285134	295870	FSHHK16M1_ctg_contig1	578025	580016	8745	538	35
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig3	295694	314060	FSHHK16M1_ctg_contig1	560147	578203	18366	538	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig4	13766	14662	FSHHK16M1_ctg_contig1	101325	103431	1210	7	216
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig4	107437	110322	FSHHK16M1_ctg_contig1	195742	197147	1480	178	45
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig4	128280	177597	FSHHK16M1_ctg_contig1	215105	217135	47287	223	210
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig6	48040	87725	FSHHK16M1_ctg_contig1	374955	387264	27376	81	54
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig6	89654	89996	FSHHK16M1_ctg_contig1	389250	393507	3915	5	49
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig8	58321	58924	FSHHK16M1_ctg_contig4	103030	104740	1107	120	211
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig11	1252	38891	FSHHK16M1_ctg_contig4	5881	43512	37639	0	14
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHeJZ25M6_ctg_contig11	38700	54573	FSHHK16M1_ctg_contig9	39473	39473	15873	66	14
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig11	54435	59918	FSHHK16M1_ctg_contig9	29598	39611	5483	66	42
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig11	58416	58693	FSHHK16M1_ctg_contig9	30801	35554	4476	10	4
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig11	59780	66273	FSHHK16M1_ctg_contig9	16738	29736	6505	14	42
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig11	66149	82795	FSHHK16M1_ctg_contig9	241	16862	16646	14	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig12	432	61125	FSHHK16M1_ctg_contig8	11036	75738	60693	0	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig12	37918	42728	FSHHK16M1_ctg_contig8	29433	37451	3208	83	41
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig13	85149	85503	FSHHK16M1_ctg_contig1	501752	504971	2865	185	7
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig13	88207	91909	FSHHK16M1_ctg_contig1	507674	508418	2958	192	56
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig15	3893	10564	FSHHK16M1_ctg_contig1	867815	872809	1677	7	192
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHeJZ25M6_ctg_contig16	19109	21246	FSHHK16M1_ctg_contig3	122765	122765	2137	38	25
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig16	21011	37037	FSHHK16M1_ctg_contig3	106978	122998	16026	38	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig17	36936	39343	FSHHK16M1_ctg_contig10	36968	37730	1645	75	113
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig18	1520	37991	FSHHK16M1_ctg_contig1	63248	98589	36471	0	16
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig18	31405	33804	FSHHK16M1_ctg_contig1	67448	68728	1119	65	5
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig18	37832	41880	FSHHK16M1_ctg_contig1	58135	63407	1224	70	16
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig18	41638	52736	FSHHK16M1_ctg_contig1	47271	58377	11098	70	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig19	509	32090	FSHHK16M1_ctg_contig1	12230	45967	31581	0	23
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig19	1779	1993	FSHHK16M1_ctg_contig1	42259	44662	2189	2	53
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig19	31881	38378	FSHHK16M1_ctg_contig1	11976	12479	5994	55	23
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig19	38152	50682	FSHHK16M1_ctg_contig1	117	12202	12530	55	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig20	113	38532	FSHHK16M1_ctg_contig11	35497	76300	38419	0	71
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig20	7022	7808	FSHHK16M1_ctg_contig11	66041	69391	2564	11	63
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig20	38346	43601	FSHHK16M1_ctg_contig11	35065	35684	4636	74	71
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig20	43435	76392	FSHHK16M1_ctg_contig11	2330	35229	32957	74	14
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FHeJZ25M6_ctg_contig20	76226	80481	FSHHK16M1_ctg_contig7	134811	134811	4255	71	14
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig20	80307	86790	FSHHK16M1_ctg_contig7	128493	134985	6483	71	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig21	156	6922	FSHHK16M1_ctg_contig7	121360	128126	6766	0	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig22	0	82569	FSHHK16M1_ctg_contig6	11583	92882	82569	0	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FHeJZ25M6_ctg_contig22	18294	21462	FSHHK16M1_ctg_contig6	72757	74533	1392	43	141
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig23	413	10616	FSHHK16M1_ctg_contig6	744	11003	10203	0	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig25	25009	25497	FSHHK16M1_ctg_contig7	71292	82568	10788	32	26
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig26	157	52062	FSHHK16M1_ctg_contig6	129018	183197	51905	0	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig26	4066	5181	FSHHK16M1_ctg_contig6	176884	179270	1271	14	85
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig27	219	36181	FSHHK16M1_ctg_contig6	92862	128786	35962	0	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig29	1486	62246	FSHHK16M1_ctg_contig12	321	61040	60760	0	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FHeJZ25M6_ctg_contig33	1022	10992	FSHHK16M1_ctg_contig7	99944	109910	9970	0	0
FHeJZ25M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FHeJZ25M6_ctg_contig34	4634	5338	FSHHK16M1_ctg_contig3	100863	102922	1355	7	7
