query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig1	7429	116784	FSHHK16M1_ctg_contig1	872623	981205	109355	0	365
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M11_ctg_contig1	116600	123266	FSHHK16M1_ctg_contig1	867815	872809	1672	221	365
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig1	123094	313446	FSHHK16M1_ctg_contig1	678318	867984	190352	221	20
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig1	313274	315922	FSHHK16M1_ctg_contig1	586722	678487	89117	365	20
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig1	315778	322766	FSHHK16M1_ctg_contig1	579875	586863	6988	365	34
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M11_ctg_contig1	322622	333381	FSHHK16M1_ctg_contig1	578025	580016	8768	20	34
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig1	333205	351163	FSHHK16M1_ctg_contig1	560147	578203	17958	20	0
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig3	1496	24877	FSHHK16M1_ctg_contig9	11716	39605	23381	0	117
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig3	5473	5750	FSHHK16M1_ctg_contig9	30801	35554	4476	10	49
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS49M11_ctg_contig3	24745	58096	FSHHK16M1_ctg_contig8	72101	72101	33351	59	117
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig3	57951	114962	FSHHK16M1_ctg_contig8	11021	72247	57011	59	278
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig3	91741	96551	FSHHK16M1_ctg_contig8	29433	37451	3208	76	41
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS49M11_ctg_contig3	114817	117471	FSHHK16M1_ctg_contig6	183012	183012	2654	117	278
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig3	117299	253310	FSHHK16M1_ctg_contig6	46231	183184	136011	117	35
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M11_ctg_contig3	253138	261239	FSHHK16M1_ctg_contig6	45810	46403	7508	278	35
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig3	261150	273095	FSHHK16M1_ctg_contig6	33956	45899	11945	278	0
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig4	44141	45471	FSHHK16M1_ctg_contig2	124385	143177	17462	75	149
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig4	84880	87729	FSHHK16M1_ctg_contig2	182455	202852	17548	158	66
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS49M11_ctg_contig4	117871	118424	FSHHK16M1_ctg_contig3	436	436	553	224	170
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig4	148666	150573	FSHHK16M1_ctg_contig3	30678	34107	1522	62	108
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig4	181590	182783	FSHHK16M1_ctg_contig3	65141	69987	3653	137	33
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig5	18199	207618	FSHHK16M1_ctg_contig4	0	195067	189419	0	0
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig5	163280	165175	FSHHK16M1_ctg_contig4	43324	50886	5667	311	66
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig7	2358	79198	FSHHK16M1_ctg_contig1	119613	195913	76840	0	104
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M11_ctg_contig7	79027	85206	FSHHK16M1_ctg_contig1	118297	119784	4692	143	104
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig7	85026	141393	FSHHK16M1_ctg_contig1	63227	118477	56367	143	24
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M11_ctg_contig7	134786	137185	FSHHK16M1_ctg_contig1	67448	68728	1119	99	5
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig7	141213	145261	FSHHK16M1_ctg_contig1	58135	63407	1224	104	24
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig7	144986	160948	FSHHK16M1_ctg_contig1	42445	58407	15962	104	0
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS49M11_ctg_contig8	70355	87723	FSHHK16M1_ctg_contig12	62813	62813	17368	128	5
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig8	94483	153594	FSHHK16M1_ctg_contig12	315	59562	59111	5	0
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig9	2030	39994	FSHHK16M1_ctg_contig1	519177	557337	37964	0	181
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M11_ctg_contig9	39879	54816	FSHHK16M1_ctg_contig1	507674	519292	3319	91	181
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig9	54639	137075	FSHHK16M1_ctg_contig1	416301	507853	82436	91	0
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig9	57519	57873	FSHHK16M1_ctg_contig1	501752	504971	2865	7	174
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig9	62679	64140	FSHHK16M1_ctg_contig1	489374	496947	6112	25	156
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig10	1026	9531	FSHHK16M1_ctg_contig2	76432	84543	8505	0	124
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M11_ctg_contig10	9354	21089	FSHHK16M1_ctg_contig2	72349	76607	7477	18	124
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig10	20938	82885	FSHHK16M1_ctg_contig2	10638	72500	61947	18	0
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS49M11_ctg_contig11	4489	19856	FSHHK16M1_ctg_contig7	109772	117921	7218	6	35
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FXJWS49M11_ctg_contig11	36747	39785	FSHHK16M1_ctg_contig11	1680	1680	3038	35	80
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS49M11_ctg_contig12	32096	64170	FSHHK16M1_ctg_contig1	382956	415977	32074	0	0
FXJWS49M11_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS49M11_ctg_contig12	61737	63392	FSHHK16M1_ctg_contig1	383719	386394	1020	67	4
