query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig1	29038	30064	FSHHK16M1_ctg_contig7	109772	117921	7123	49	37
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ24M1_ctg_contig1	45919	50019	FSHHK16M1_ctg_contig11	1540	1540	4100	86	80
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ24M1_ctg_contig1	83560	88816	FSHHK16M1_ctg_contig11	35065	35684	4637	80	94
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig1	119061	119847	FSHHK16M1_ctg_contig11	66041	69391	2564	62	32
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig1	127746	128503	FSHHK16M1_ctg_contig11	77278	79544	1509	75	19
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ24M1_ctg_contig1	136561	142624	FSHHK16M1_ctg_contig2	362	362	6063	94	403
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig1	267008	268338	FSHHK16M1_ctg_contig2	124385	143177	17462	254	149
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ24M1_ctg_contig1	268425	270814	FSHHK16M1_ctg_contig2	143264	144369	1284	256	147
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig1	309057	311905	FSHHK16M1_ctg_contig2	182455	202852	17549	337	66
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ24M1_ctg_contig1	342118	342671	FSHHK16M1_ctg_contig3	436	436	553	403	207
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig1	372882	374786	FSHHK16M1_ctg_contig3	30678	34107	1525	59	148
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig1	405824	407017	FSHHK16M1_ctg_contig3	65141	69987	3653	134	73
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ24M1_ctg_contig2	18101	28860	FSHHK16M1_ctg_contig1	578025	580016	8768	35	20
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig2	35565	38208	FSHHK16M1_ctg_contig1	586722	678487	89122	20	379
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ24M1_ctg_contig2	239257	246211	FSHHK16M1_ctg_contig1	880279	885488	1745	379	25
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig3	8386	22981	FSHHK16M1_ctg_contig8	11041	25636	14595	0	364
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ24M1_ctg_contig3	22855	25509	FSHHK16M1_ctg_contig6	183012	183012	2654	33	364
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig3	25346	196075	FSHHK16M1_ctg_contig6	11583	183174	170729	33	0
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig4	653	10867	FSHHK16M1_ctg_contig6	744	11003	10214	0	0
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig5	436	147200	FSHHK16M1_ctg_contig1	49877	195907	146764	0	0
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig6	65	47221	FSHHK16M1_ctg_contig1	183	49429	47156	0	0
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig6	4837	5060	FSHHK16M1_ctg_contig1	42259	44662	2180	9	85
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig7	1702	138727	FSHHK16M1_ctg_contig4	53999	193438	137025	0	0
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig7	89157	89760	FSHHK16M1_ctg_contig4	103030	104740	1107	190	110
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig8	464	45753	FSHHK16M1_ctg_contig4	1877	53676	45289	0	0
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig8	3251	5722	FSHHK16M1_ctg_contig4	42748	50886	5667	9	63
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig9	1436	40699	FSHHK16M1_ctg_contig1	519158	558416	39263	0	206
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ24M1_ctg_contig9	40565	55389	FSHHK16M1_ctg_contig1	507674	519292	3206	87	206
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig9	55212	150148	FSHHK16M1_ctg_contig1	403947	507853	94936	87	0
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig9	58092	58446	FSHHK16M1_ctg_contig1	501752	504971	2865	7	199
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig9	63252	64713	FSHHK16M1_ctg_contig1	489374	496947	6112	25	181
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig10	777	22330	FSHHK16M1_ctg_contig1	382958	403031	21553	0	0
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ24M1_ctg_contig10	10301	13147	FSHHK16M1_ctg_contig1	392596	393507	1935	28	16
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig12	3070	157442	FSHHK16M1_ctg_contig1	207272	370174	154372	0	0
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ24M1_ctg_contig12	27258	30795	FSHHK16M1_ctg_contig1	344146	345271	2412	73	252
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig12	39415	39966	FSHHK16M1_ctg_contig1	324277	335526	10698	88	237
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ24M1_ctg_contig13	0	9908	FSHHK16M1_ctg_contig1	196948	207013	9908	0	0
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ24M1_ctg_contig15	36840	39302	FSHHK16M1_ctg_contig10	36913	37730	1645	79	100
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig17	84499	85958	FSHHK16M1_ctg_contig1	981784	984883	1640	164	2
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ24M1_ctg_contig18	3834	8676	FSHHK16M1_ctg_contig8	29433	37451	3176	7	85
FJSWXJ24M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ24M1_ctg_contig18	46041	47084	FSHHK16M1_ctg_contig9	365	365	1043	92	94
