query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FBJ19M2_ctg_contig2	17065	18510	FSHHK16M1_ctg_contig8	1093	1093	1445	43	145
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FBJ19M2_ctg_contig2	46812	51507	FSHHK16M1_ctg_contig8	29394	37451	3362	61	84
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FBJ19M2_ctg_contig2	88882	89958	FSHHK16M1_ctg_contig9	365	365	1076	145	94
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FBJ19M2_ctg_contig2	120436	120713	FSHHK16M1_ctg_contig9	30801	35554	4476	83	11
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FBJ19M2_ctg_contig3	18256	29017	FSHHK16M1_ctg_contig1	578025	580016	8770	35	21
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FBJ19M2_ctg_contig3	35723	38366	FSHHK16M1_ctg_contig1	586722	678487	89122	21	198
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FBJ19M2_ctg_contig3	139310	142553	FSHHK16M1_ctg_contig1	779377	783688	1068	194	4
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FBJ19M2_ctg_contig3	145643	149754	FSHHK16M1_ctg_contig1	786862	795058	4085	198	104
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FBJ19M2_ctg_contig3	210530	224603	FSHHK16M1_ctg_contig1	856429	858067	12435	104	17
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FBJ19M2_ctg_contig3	224714	226727	FSHHK16M1_ctg_contig1	858178	858657	1534	2	15
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FBJ19M2_ctg_contig3	231091	231794	FSHHK16M1_ctg_contig1	862807	864737	1227	8	9
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ19M2_ctg_contig4	1351	26677	FSHHK16M1_ctg_contig1	533072	558393	25326	0	0
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ19M2_ctg_contig5	516	24310	FSHHK16M1_ctg_contig1	508267	531982	23794	0	85
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FBJ19M2_ctg_contig5	24159	27856	FSHHK16M1_ctg_contig1	507674	508418	2953	59	85
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ19M2_ctg_contig5	27676	62083	FSHHK16M1_ctg_contig1	470580	507868	34407	59	160
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FBJ19M2_ctg_contig5	30559	30913	FSHHK16M1_ctg_contig1	501752	504971	2865	7	78
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FBJ19M2_ctg_contig5	61903	67156	FSHHK16M1_ctg_contig1	470130	470774	4609	85	160
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ19M2_ctg_contig5	66992	143901	FSHHK16M1_ctg_contig1	393346	470291	76909	85	14
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FBJ19M2_ctg_contig5	143737	147356	FSHHK16M1_ctg_contig1	391480	393507	1592	160	14
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ19M2_ctg_contig5	147237	154818	FSHHK16M1_ctg_contig1	382978	391599	7581	160	0
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FBJ19M2_ctg_contig5	152422	154077	FSHHK16M1_ctg_contig1	383719	386394	1020	10	4
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FBJ19M2_ctg_contig6	42420	44315	FSHHK16M1_ctg_contig4	43324	50886	5667	66	250
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FBJ19M2_ctg_contig10	36808	39215	FSHHK16M1_ctg_contig10	36968	37730	1645	80	126
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FBJ19M2_ctg_contig10	98220	101374	FSHHK16M1_ctg_contig10	96801	98497	1458	113	13
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ19M2_ctg_contig11	7824	15022	FSHHK16M1_ctg_contig11	35560	42699	7198	0	79
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FBJ19M2_ctg_contig11	14898	20155	FSHHK16M1_ctg_contig11	35065	35684	4638	17	79
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ19M2_ctg_contig11	20013	53581	FSHHK16M1_ctg_contig11	1538	35207	33568	17	114
FBJ19M2_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FBJ19M2_ctg_contig11	53439	63502	FSHHK16M1_ctg_contig7	134811	134811	10063	79	114
