query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig1	513	127360	FSHHK16M1_ctg_contig1	678319	805352	126847	0	20
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig1	129696	136684	FSHHK16M1_ctg_contig1	579875	586863	6988	243	366
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M6_ctg_contig1	136540	147276	FSHHK16M1_ctg_contig1	578025	580016	8745	20	366
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig1	147104	321359	FSHHK16M1_ctg_contig1	403954	578197	174255	20	0
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig2	1112	21085	FSHHK16M1_ctg_contig1	381704	402696	19973	0	0
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M6_ctg_contig2	17411	19066	FSHHK16M1_ctg_contig1	383719	386394	1020	39	7
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M6_ctg_contig5	95691	98576	FSHHK16M1_ctg_contig1	195742	197147	1480	173	45
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M6_ctg_contig7	15800	17531	FSHHK16M1_ctg_contig12	15863	19047	1453	36	94
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M6_ctg_contig7	31795	33543	FSHHK16M1_ctg_contig12	33298	36572	1526	67	63
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGZ6_I1_M6_ctg_contig7	57911	80856	FSHHK16M1_ctg_contig10	97642	97642	22945	130	20
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig7	80511	94209	FSHHK16M1_ctg_contig10	84778	97943	13698	130	87
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M6_ctg_contig7	93864	111142	FSHHK16M1_ctg_contig10	84474	85079	16673	20	87
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig7	110966	155925	FSHHK16M1_ctg_contig10	39619	84650	44959	20	0
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig9	9372	76659	FSHHK16M1_ctg_contig8	962	72232	67287	0	107
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M6_ctg_contig9	43378	48227	FSHHK16M1_ctg_contig8	29394	37451	3208	78	58
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGZ6_I1_M6_ctg_contig9	76528	77973	FSHHK16M1_ctg_contig6	185329	185329	1445	136	107
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig9	77786	133706	FSHHK16M1_ctg_contig6	129015	185517	55920	136	0
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig10	206	25493	FSHHK16M1_ctg_contig6	103441	128781	25287	0	0
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig11	3092	35803	FSHHK16M1_ctg_contig1	340745	370120	32711	0	188
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M6_ctg_contig11	27230	30775	FSHHK16M1_ctg_contig1	344146	345271	2420	73	8
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M6_ctg_contig11	31099	33346	FSHHK16M1_ctg_contig1	343204	343822	1629	75	6
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M6_ctg_contig11	35707	47034	FSHHK16M1_ctg_contig1	317258	340843	12258	81	188
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig11	46880	140106	FSHHK16M1_ctg_contig1	224739	317412	93226	81	0
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig12	1590	134675	FSHHK16M1_ctg_contig2	50013	182631	133085	0	0
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGZ6_I1_M6_ctg_contig13	3611	10283	FSHHK16M1_ctg_contig1	867815	872809	1678	9	187
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig15	4908	7336	FSHHK16M1_ctg_contig11	85404	87828	2428	0	0
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig16	119	44537	FSHHK16M1_ctg_contig11	36417	84839	44418	0	0
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M6_ctg_contig16	7192	7498	FSHHK16M1_ctg_contig11	76113	77754	1335	19	69
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGZ6_I1_M6_ctg_contig16	14232	15018	FSHHK16M1_ctg_contig11	66041	69391	2564	30	58
FGZ6_I1_M6_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGZ6_I1_M6_ctg_contig17	5988	38744	FSHHK16M1_ctg_contig11	2476	35207	32756	0	12
