query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK15M2_ctg_contig1	15405	18251	FSHHK16M1_ctg_contig1	392596	393507	1935	26	248
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK15M2_ctg_contig1	126390	126744	FSHHK16M1_ctg_contig1	501752	504971	2865	267	7
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK15M2_ctg_contig1	129447	137973	FSHHK16M1_ctg_contig1	507674	508746	7454	274	84
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK15M2_ctg_contig1	181103	184835	FSHHK16M1_ctg_contig1	552663	552842	3553	84	52
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK15M2_ctg_contig1	189215	190858	FSHHK16M1_ctg_contig1	557222	560325	1460	19	33
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK15M2_ctg_contig1	208486	256615	FSHHK16M1_ctg_contig1	578025	580016	46138	52	18
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK15M2_ctg_contig1	263320	265963	FSHHK16M1_ctg_contig1	586722	678487	89122	18	367
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK15M2_ctg_contig1	455649	462319	FSHHK16M1_ctg_contig1	867815	872809	1676	367	49
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK15M2_ctg_contig2	561	90085	FSHHK16M1_ctg_contig3	1164	95658	89524	0	61
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK15M2_ctg_contig2	26218	27866	FSHHK16M1_ctg_contig3	65141	69987	3198	55	130
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK15M2_ctg_contig2	58875	60784	FSHHK16M1_ctg_contig3	30678	34107	1520	130	55
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK15M2_ctg_contig2	89923	90663	FSHHK16M1_ctg_contig2	233027	233027	740	185	61
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK15M2_ctg_contig2	90460	121885	FSHHK16M1_ctg_contig2	202651	233175	31425	185	314
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK15M2_ctg_contig2	134081	303390	FSHHK16M1_ctg_contig2	8540	189964	169309	61	0
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK15M2_ctg_contig2	178638	181082	FSHHK16M1_ctg_contig2	145194	145653	1985	79	235
FSHHK15M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK15M2_ctg_contig2	183690	184541	FSHHK16M1_ctg_contig2	137921	143177	4405	82	232
