query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK25M1_ctg_contig1	779	192793	FSHHK16M1_ctg_contig4	5897	201965	192014	0	0
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK25M1_ctg_contig1	7482	11705	FSHHK16M1_ctg_contig4	193270	194785	2708	12	376
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK25M1_ctg_contig1	100758	101361	FSHHK16M1_ctg_contig4	103030	104740	1107	205	183
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK25M1_ctg_contig1	153466	155361	FSHHK16M1_ctg_contig4	43324	50886	5667	323	65
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK25M1_ctg_contig2	7043	35297	FSHHK16M1_ctg_contig9	11365	39605	28254	0	138
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK25M1_ctg_contig2	35165	68252	FSHHK16M1_ctg_contig8	72101	72101	33087	72	138
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK25M1_ctg_contig2	68122	135373	FSHHK16M1_ctg_contig8	963	72231	67251	72	289
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK25M1_ctg_contig2	102091	106901	FSHHK16M1_ctg_contig8	29433	37451	3208	78	60
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK25M1_ctg_contig2	135243	136688	FSHHK16M1_ctg_contig6	185329	185329	1445	138	289
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK25M1_ctg_contig2	136516	275619	FSHHK16M1_ctg_contig6	46231	185501	139103	138	18
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK25M1_ctg_contig2	275447	283548	FSHHK16M1_ctg_contig6	45810	46403	7508	289	18
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK25M1_ctg_contig2	283449	288997	FSHHK16M1_ctg_contig6	40366	45909	5548	289	0
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK25M1_ctg_contig3	20390	69750	FSHHK16M1_ctg_contig3	52312	105439	49360	0	99
FSHHK25M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK25M1_ctg_contig3	55876	57063	FSHHK16M1_ctg_contig3	65141	69987	3659	75	34
