query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK21M1_ctg_contig1	0	90810	FSHHK16M1_ctg_contig4	1870	99338	90810	0	60
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig1	48308	50203	FSHHK16M1_ctg_contig4	43324	50886	5667	103	63
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK21M1_ctg_contig1	90612	100892	FSHHK16M1_ctg_contig9	39473	39473	10280	166	60
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK21M1_ctg_contig1	100768	125143	FSHHK16M1_ctg_contig9	241	39597	24375	166	123
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig1	104735	105012	FSHHK16M1_ctg_contig9	30801	35554	4476	11	49
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig1	106099	108622	FSHHK16M1_ctg_contig9	16738	29736	10475	15	45
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK21M1_ctg_contig1	125019	126072	FSHHK16M1_ctg_contig8	75607	75607	1053	60	123
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK21M1_ctg_contig1	125940	187441	FSHHK16M1_ctg_contig8	11035	75739	61501	60	376
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig1	164205	169054	FSHHK16M1_ctg_contig8	29394	37451	3208	83	40
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK21M1_ctg_contig1	187309	189959	FSHHK16M1_ctg_contig6	183012	183012	2650	123	376
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK21M1_ctg_contig1	189794	370806	FSHHK16M1_ctg_contig6	733	183177	181012	123	49
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig1	193849	194824	FSHHK16M1_ctg_contig6	176884	179127	1268	15	361
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK21M1_ctg_contig1	370641	389015	FSHHK16M1_ctg_contig13	11105	11105	18374	376	49
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig3	186272	190416	FSHHK16M1_ctg_contig1	786862	795058	4052	313	111
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK21M1_ctg_contig3	251735	265837	FSHHK16M1_ctg_contig1	856429	858067	12464	111	244
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK21M1_ctg_contig3	265948	267961	FSHHK16M1_ctg_contig1	858178	858657	1534	2	242
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig3	272324	273026	FSHHK16M1_ctg_contig1	862807	864737	1228	8	236
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK21M1_ctg_contig4	18345	121951	FSHHK16M1_ctg_contig3	274	105429	103606	0	66
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig4	89646	91559	FSHHK16M1_ctg_contig3	30678	34107	1516	156	61
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK21M1_ctg_contig4	121789	122342	FSHHK16M1_ctg_contig2	233027	233027	553	217	66
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK21M1_ctg_contig4	122169	152677	FSHHK16M1_ctg_contig2	202679	233175	30508	217	224
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK21M1_ctg_contig4	152504	190183	FSHHK16M1_ctg_contig2	182455	202852	17282	66	224
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK21M1_ctg_contig4	190002	297221	FSHHK16M1_ctg_contig2	75760	182636	107219	66	0
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig5	16072	22203	FSHHK16M1_ctg_contig10	16307	39083	16645	39	109
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK21M1_ctg_contig5	79845	98393	FSHHK16M1_ctg_contig12	60892	60892	18548	109	135
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK21M1_ctg_contig5	98245	157576	FSHHK16M1_ctg_contig12	321	61040	59331	109	0
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig5	140298	142029	FSHHK16M1_ctg_contig12	15863	19047	1453	100	35
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK21M1_ctg_contig6	53586	58844	FSHHK16M1_ctg_contig1	470130	470774	4614	109	85
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig6	89830	90184	FSHHK16M1_ctg_contig1	501752	504971	2865	78	7
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK21M1_ctg_contig6	92887	96589	FSHHK16M1_ctg_contig1	507674	508418	2958	85	59
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK21M1_ctg_contig8	62791	65033	FSHHK16M1_ctg_contig1	343204	343822	1624	6	71
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK21M1_ctg_contig8	65357	68908	FSHHK16M1_ctg_contig1	344146	345271	2426	8	69
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK21M1_ctg_contig9	9	26354	FSHHK16M1_ctg_contig11	47675	87790	26345	0	17
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig9	10037	10343	FSHHK16M1_ctg_contig11	76113	77754	1335	24	23
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK21M1_ctg_contig9	17065	18110	FSHHK16M1_ctg_contig11	56060	69391	12286	35	12
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK21M1_ctg_contig9	30977	38173	FSHHK16M1_ctg_contig11	35560	42699	7196	47	79
FSHHK21M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK21M1_ctg_contig9	38049	43303	FSHHK16M1_ctg_contig11	35065	35684	4635	17	79
