query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ14M2_ctg_contig1	20760	56588	FSHHK16M1_ctg_contig3	69826	105428	35828	0	135
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FBJ14M2_ctg_contig1	56427	84536	FSHHK16M1_ctg_contig3	65141	69987	23263	76	135
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ14M2_ctg_contig1	84381	147843	FSHHK16M1_ctg_contig3	281	65296	63462	76	261
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FBJ14M2_ctg_contig1	115552	117462	FSHHK16M1_ctg_contig3	30678	34107	1519	76	59
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FBJ14M2_ctg_contig1	147688	148241	FSHHK16M1_ctg_contig2	233027	233027	553	135	261
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ14M2_ctg_contig1	148058	277149	FSHHK16M1_ctg_contig2	86602	233175	129091	135	173
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FBJ14M2_ctg_contig1	178400	181249	FSHHK16M1_ctg_contig2	182455	202852	17548	65	196
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FBJ14M2_ctg_contig1	276966	294015	FSHHK16M1_ctg_contig2	86646	86786	16909	261	173
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ14M2_ctg_contig1	293840	381181	FSHHK16M1_ctg_contig2	190	86818	87341	261	5
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FBJ14M2_ctg_contig1	381006	386210	FSHHK16M1_ctg_contig11	87602	87602	5204	173	5
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ14M2_ctg_contig1	385982	388410	FSHHK16M1_ctg_contig11	85404	87828	2428	173	0
FBJ14M2_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FBJ14M2_ctg_contig2	146	8476	FSHHK16M1_ctg_contig11	76464	84807	8330	0	0
