query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCREG2M3-3_ctg_contig1	20781	70263	FSHHK16M1_ctg_contig3	52322	105429	49482	0	96
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG2M3-3_ctg_contig1	56258	57445	FSHHK16M1_ctg_contig3	65141	69987	3659	74	35
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCREG2M3-3_ctg_contig1	70101	80216	FSHHK16M1_ctg_contig3	51207	52484	8838	109	96
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCREG2M3-3_ctg_contig1	80048	129621	FSHHK16M1_ctg_contig3	267	51376	49573	109	0
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG2M3-3_ctg_contig1	97305	99214	FSHHK16M1_ctg_contig3	30678	34107	1520	36	60
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCREG2M3-3_ctg_contig2	1097	75909	FSHHK16M1_ctg_contig2	157047	231814	74812	0	319
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCREG2M3-3_ctg_contig2	75717	78335	FSHHK16M1_ctg_contig2	156440	157239	1819	132	319
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCREG2M3-3_ctg_contig2	78162	236466	FSHHK16M1_ctg_contig2	189	156613	158304	132	64
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCREG2M3-3_ctg_contig2	90448	92838	FSHHK16M1_ctg_contig2	143264	144369	1285	32	287
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCREG2M3-3_ctg_contig2	236293	238023	FSHHK16M1_ctg_contig11	87602	87602	1730	319	64
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCREG2M3-3_ctg_contig2	237817	274310	FSHHK16M1_ctg_contig11	47651	87814	36493	319	17
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG2M3-3_ctg_contig2	247811	248117	FSHHK16M1_ctg_contig11	76113	77754	1335	23	41
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSCREG2M3-3_ctg_contig2	255298	256084	FSHHK16M1_ctg_contig11	66041	69391	2564	33	31
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCREG2M3-3_ctg_contig2	278921	286059	FSHHK16M1_ctg_contig11	35560	42699	7138	64	78
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCREG2M3-3_ctg_contig2	285935	291198	FSHHK16M1_ctg_contig11	35065	35684	4644	17	78
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSCREG2M3-3_ctg_contig2	291068	323964	FSHHK16M1_ctg_contig11	2364	35195	32896	17	0
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSCREG2M3-3_ctg_contig3	23884	29667	FSHHK16M1_ctg_contig8	34111	36423	3471	47	85
FSCREG2M3-3_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSCREG2M3-3_ctg_contig3	68821	70077	FSHHK16M1_ctg_contig9	365	365	1256	132	102
