query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK13M1_ctg_contig1	90269	92887	FSHHK16M1_ctg_contig2	156440	157239	1819	143	133
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK13M1_ctg_contig1	169152	169705	FSHHK16M1_ctg_contig3	436	436	553	133	211
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK13M1_ctg_contig1	234273	235466	FSHHK16M1_ctg_contig3	65141	69987	3653	138	73
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK13M1_ctg_contig1	270777	308392	FSHHK16M1_ctg_contig1	979596	979596	37615	211	217
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK13M1_ctg_contig1	308207	415452	FSHHK16M1_ctg_contig1	872622	979783	107245	211	21
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK13M1_ctg_contig1	415267	421916	FSHHK16M1_ctg_contig1	867815	872809	1655	217	21
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK13M1_ctg_contig1	421726	433610	FSHHK16M1_ctg_contig1	857875	868007	11884	217	0
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK13M1_ctg_contig1	431296	433309	FSHHK16M1_ctg_contig1	858178	858657	1534	19	2
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK13M1_ctg_contig2	169574	170510	FSHHK16M1_ctg_contig1	375074	377232	1222	326	8
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK13M1_ctg_contig2	175123	187076	FSHHK16M1_ctg_contig1	381843	387264	6532	334	402
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK13M1_ctg_contig2	301520	307782	FSHHK16M1_ctg_contig1	501623	509026	1141	257	145
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FSHHK13M1_ctg_contig2	376592	387328	FSHHK16M1_ctg_contig1	578025	580016	8745	402	33
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FSHHK13M1_ctg_contig4	7101	75002	FSHHK16M1_ctg_contig8	947	73080	67901	0	286
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FSHHK13M1_ctg_contig4	41708	46517	FSHHK16M1_ctg_contig8	29433	37451	3209	79	58
FSHHK13M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FSHHK13M1_ctg_contig4	74857	76302	FSHHK16M1_ctg_contig6	185329	185329	1445	137	286
