query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
HUB2-25_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	HUB2-25_ctg_contig1	70568	81327	FSHHK16M1_ctg_contig1	578025	580016	8768	127	19
HUB2-25_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	HUB2-25_ctg_contig1	88033	90676	FSHHK16M1_ctg_contig1	586722	678487	89122	19	108
HUB2-25_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	HUB2-25_ctg_contig1	145250	148133	FSHHK16M1_ctg_contig1	733041	737037	1113	108	284
HUB2-25_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	HUB2-25_ctg_contig3	2096	120314	FSHHK16M1_ctg_contig3	1157	122934	118218	0	66
HUB2-25_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	HUB2-25_ctg_contig3	28451	31056	FSHHK16M1_ctg_contig3	95496	96682	1419	42	188
HUB2-25_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	HUB2-25_ctg_contig3	56661	57848	FSHHK16M1_ctg_contig3	65141	69987	3659	95	135
HUB2-25_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	HUB2-25_ctg_contig3	88859	90768	FSHHK16M1_ctg_contig3	30678	34107	1520	171	59
HUB2-25_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	HUB2-25_ctg_contig3	120146	123900	FSHHK16M1_ctg_contig2	233027	233027	3754	230	66
HUB2-25_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	HUB2-25_ctg_contig3	123727	154896	FSHHK16M1_ctg_contig2	202679	233175	31169	230	191
HUB2-25_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	HUB2-25_ctg_contig3	154723	204817	FSHHK16M1_ctg_contig2	189994	202852	37236	66	191
HUB2-25_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	HUB2-25_ctg_contig3	204634	308015	FSHHK16M1_ctg_contig2	86602	190178	103381	66	0
