query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ43M4_ctg_contig1	18860	20590	FSHHK16M1_ctg_contig2	362	362	1730	39	57
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ43M4_ctg_contig1	52210	60751	FSHHK16M1_ctg_contig2	31790	33308	7023	57	380
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ43M4_ctg_contig1	189192	189898	FSHHK16M1_ctg_contig2	161410	163935	1819	275	105
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ43M4_ctg_contig1	208744	211593	FSHHK16M1_ctg_contig2	182455	202852	17548	314	66
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ43M4_ctg_contig1	242415	246169	FSHHK16M1_ctg_contig3	1326	1326	3754	380	228
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ43M4_ctg_contig1	275553	277460	FSHHK16M1_ctg_contig3	30678	34107	1522	58	170
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ43M4_ctg_contig1	308482	309859	FSHHK16M1_ctg_contig3	65141	69987	3469	131	97
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ43M4_ctg_contig1	359332	364327	FSHHK16M1_ctg_contig3	119373	122437	1931	225	3
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FJSWXJ43M4_ctg_contig1	364655	366804	FSHHK16M1_ctg_contig1	985653	985653	2149	228	135
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ43M4_ctg_contig1	366606	436923	FSHHK16M1_ctg_contig1	915451	985851	70317	228	0
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ43M4_ctg_contig2	10287	11955	FSHHK16M1_ctg_contig1	655627	658299	1004	7	25
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ43M4_ctg_contig2	19443	23847	FSHHK16M1_ctg_contig1	666632	667383	3653	32	12
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FJSWXJ43M4_ctg_contig3	193944	200699	FSHHK16M1_ctg_contig1	867815	872809	1761	373	91
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FJSWXJ43M4_ctg_contig4	3595	121154	FSHHK16M1_ctg_contig1	382927	507844	117559	0	80
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ43M4_ctg_contig4	6468	6822	FSHHK16M1_ctg_contig1	501752	504971	2865	7	254
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ43M4_ctg_contig4	115253	115595	FSHHK16M1_ctg_contig1	389250	393507	3915	251	10
FJSWXJ43M4_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FJSWXJ43M4_ctg_contig4	120984	126359	FSHHK16M1_ctg_contig1	374955	383097	2767	261	80
