query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS23M60_ctg_contig1	124759	126089	FSHHK16M1_ctg_contig2	124385	143177	17462	246	162
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS23M60_ctg_contig1	126176	134625	FSHHK16M1_ctg_contig2	143264	144369	7344	248	160
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS23M60_ctg_contig2	30787	32696	FSHHK16M1_ctg_contig3	30678	34107	1520	63	110
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS23M60_ctg_contig2	40223	43165	FSHHK16M1_ctg_contig3	41634	42136	2440	78	95
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS23M60_ctg_contig2	66149	67344	FSHHK16M1_ctg_contig3	65141	69987	3651	139	34
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS23M60_ctg_contig2	85429	93553	FSHHK16M1_ctg_contig3	88104	93637	2591	173	22
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS23M60_ctg_contig3	11518	175739	FSHHK16M1_ctg_contig1	794874	959191	164221	0	198
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS23M60_ctg_contig3	179487	287387	FSHHK16M1_ctg_contig1	678313	787036	107900	310	20
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FXJWS23M60_ctg_contig3	182751	185994	FSHHK16M1_ctg_contig1	779377	783688	1068	4	194
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS23M60_ctg_contig3	289717	296705	FSHHK16M1_ctg_contig1	579875	586863	6988	198	35
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FXJWS23M60_ctg_contig3	296561	307311	FSHHK16M1_ctg_contig1	578025	580016	8759	20	35
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS23M60_ctg_contig3	307135	325020	FSHHK16M1_ctg_contig1	560147	578203	17885	20	0
FXJWS23M60_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FXJWS23M60_ctg_contig4	108	69153	FSHHK16M1_ctg_contig4	0	74334	69045	0	29
