query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM15M1_ctg_contig1	827	97036	FSHHK16M1_ctg_contig1	614682	712257	96209	0	59
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM15M1_ctg_contig1	100099	133141	FSHHK16M1_ctg_contig1	579848	611617	33042	180	35
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGXBM15M1_ctg_contig1	120065	122883	FSHHK16M1_ctg_contig1	590111	591914	1015	33	26
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGXBM15M1_ctg_contig1	132973	143688	FSHHK16M1_ctg_contig1	578025	580016	8724	59	35
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM15M1_ctg_contig1	143512	161481	FSHHK16M1_ctg_contig1	560147	578203	17969	59	115
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGXBM15M1_ctg_contig1	161305	165823	FSHHK16M1_ctg_contig1	558282	560325	2475	35	115
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM15M1_ctg_contig1	165682	215909	FSHHK16M1_ctg_contig1	508277	558423	50227	35	44
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGXBM15M1_ctg_contig1	215768	219465	FSHHK16M1_ctg_contig1	507674	508418	2953	115	44
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM15M1_ctg_contig1	219285	236693	FSHHK16M1_ctg_contig1	487571	507870	17408	115	0
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM15M1_ctg_contig1	222168	222522	FSHHK16M1_ctg_contig1	501752	504971	2865	7	37
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM15M1_ctg_contig2	208	16693	FSHHK16M1_ctg_contig1	470628	487120	16485	0	87
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGXBM15M1_ctg_contig2	16547	21800	FSHHK16M1_ctg_contig1	470130	470774	4609	41	87
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM15M1_ctg_contig2	21634	64356	FSHHK16M1_ctg_contig1	427465	470298	42722	41	0
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGXBM15M1_ctg_contig4	1918	3363	FSHHK16M1_ctg_contig8	1093	1093	1445	6	146
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM15M1_ctg_contig4	31704	36508	FSHHK16M1_ctg_contig8	29433	37451	3214	62	84
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGXBM15M1_ctg_contig4	73883	74977	FSHHK16M1_ctg_contig9	365	365	1094	146	94
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM15M1_ctg_contig4	105455	105732	FSHHK16M1_ctg_contig9	30801	35554	4476	83	11
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM15M1_ctg_contig5	42254	42482	FSHHK16M1_ctg_contig1	42259	44662	2175	86	21
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM15M1_ctg_contig5	55954	60007	FSHHK16M1_ctg_contig1	58135	63407	1219	107	90
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Insertion	FGXBM15M1_ctg_contig5	64035	66429	FSHHK16M1_ctg_contig1	67448	68728	1114	5	85
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM15M1_ctg_contig7	7810	14088	FSHHK16M1_ctg_contig11	36480	42699	6278	0	0
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM15M1_ctg_contig8	5901	38740	FSHHK16M1_ctg_contig11	2364	35195	32839	0	156
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Translocation	FGXBM15M1_ctg_contig8	38610	39711	FSHHK16M1_ctg_contig7	132951	132951	1101	78	156
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Inversion	FGXBM15M1_ctg_contig8	39525	120785	FSHHK16M1_ctg_contig7	34069	133137	81260	78	37
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM15M1_ctg_contig8	54742	55768	FSHHK16M1_ctg_contig7	109772	117921	7123	33	123
FGXBM15M1_ctg_contig1	FSHHK16M1_ctg_contig1	Deletion	FGXBM15M1_ctg_contig8	82917	83419	FSHHK16M1_ctg_contig7	71292	82568	10774	81	75
