/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_003600645.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_000754805.1.fna	83.5449
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_000577615.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_001189955.1.fna	82.7834
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_018433595.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_018398915.1.fna	82.4586
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_002953655.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_001436415.1.fna	81.4647
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_002779605.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_001871195.1.fna	82.9030
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_004362855.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_001770725.1.fna	81.6131
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_000472665.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_016213825.1.fna	84.9192
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_003386555.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_003589885.1.fna	84.3706
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_002724925.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_900156675.1.fna	81.2978
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_016716185.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_016719615.1.fna	80.6744
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_018282095.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_900143565.1.fna	84.2966
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_005280275.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_001996165.1.fna	81.3342
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_018883125.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_018882895.1.fna	84.7688
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_014251575.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_011290385.1.fna	84.9698
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_000421765.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_012728315.1.fna	81.7724
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_001183965.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_008935075.1.fna	82.9200
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_000264765.2.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_000341505.1.fna	82.6685
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_019186785.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_000964795.1.fna	81.7348
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_000321025.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_900176605.1.fna	84.6923
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_009800925.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_000427805.1.fna	82.1332
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_900115465.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_900115605.1.fna	81.6201
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_903819165.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_902363535.1.fna	84.7773
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_018831085.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_017824735.1.fna	83.9204
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_000276805.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_018219455.1.fna	84.5995
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_002709005.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_002707605.1.fna	81.5977
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_003149145.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_015390235.1.fna	84.9904
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_002838205.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_016865445.1.fna	81.1441
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_001269365.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCF_001269345.1.fna	83.6800
/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_016718035.1.fna	/lustre1/g/aos_shihuang/data/gtdb-r207/genomes_all/GCA_016706255.1.fna	84.4282
