query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	30755	32420	NZ_JAVS01000133.1	1051	1051	1665	64	24
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	41414	64840	NZ_JAVS01000089.1	16328	16328	23426	24	34
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Inversion	NZ_LNPC01000001.1	64644	81117	NZ_JAVS01000089.1	51	16524	16473	24	57
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	80921	84746	NZ_JAVS01000081.1	2242	2242	3825	34	57
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	104502	105350	NZ_JAVS01000136.1	412	412	848	57	30
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	114972	116744	NZ_JAVS01000070.1	46	46	1772	30	70
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	142897	147435	NZ_JAVS01000016.1	65931	65931	4538	70	51
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	158968	160685	NZ_JAVS01000067.1	218	218	1717	51	65
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	184815	197773	NZ_JAVS01000073.1	27060	27060	12958	65	73
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Inversion	NZ_LNPC01000001.1	197627	224443	NZ_JAVS01000073.1	401	27206	26816	65	58
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	224297	225140	NZ_JAVS01000098.1	272	272	843	73	58
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	243443	243933	NZ_JAVS01000011.1	262	262	490	58	309
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	349877	351448	NZ_JAVS01000153.1	1859	1859	1571	309	20
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	356179	356728	NZ_JAVS01000129.1	108	108	549	20	15
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	362155	365533	NZ_JAVS01000016.1	12026	12026	3378	15	31
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Inversion	NZ_LNPC01000001.1	365402	378213	NZ_JAVS01000016.1	643	12158	12811	15	28
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Insertion	NZ_LNPC01000001.1	374867	376922	NZ_JAVS01000016.1	1935	2672	1318	25	6
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	394971	396193	NZ_JAVS01000037.1	985	985	1222	28	177
NZ_LNPC01000001.1	NZ_JAVS01000001.1	Translocation	NZ_LNPC01000001.1	451481	452182	NZ_JAVS01000209.1	1643	1643	701	177	6
