NZ_WWGN01000044.1	690270	75700	161212	+	NZ_WWHM01000601.1	87466	1131	86643	4582	85512	18
NZ_WWGN01000005.1	170746	29195	96166	-	NZ_WWHM01000068.1	69203	0	66961	3509	66971	18
NZ_WWGN01000026.1	701997	118784	191181	+	NZ_WWHM01000517.1	73404	0	72339	3509	72397	16
NZ_WWGN01000023.1	813063	178219	238535	-	NZ_WWHM01000307.1	60602	123	60441	3509	60318	20
NZ_WWGN01000026.1	701997	626566	701976	+	NZ_WWHM01000052.1	75581	150	75560	3451	75410	15
NZ_WWGN01000029.1	321697	149538	225482	-	NZ_WWHM01000586.1	76740	285	76229	3335	75944	15
NZ_WWGN01000021.1	355580	187509	247745	-	NZ_WWHM01000368.1	60287	60	60287	3248	60236	18
NZ_WWGN01000023.1	813063	355373	411250	+	NZ_WWHM01000153.1	56636	296	56173	3045	55877	18
NZ_WWGN01000044.1	690270	162175	237658	-	NZ_WWHM01000248.1	77156	1524	77007	2900	75483	13
NZ_WWGN01000031.1	206412	1422	55243	+	NZ_WWHM01000003.1	55797	1622	55443	2842	53821	18
NZ_WWGN01000010.1	100081	36319	86694	-	NZ_WWHM01000591.1	51222	936	51222	2813	50375	19
NZ_WWGN01000040.1	134042	75556	123615	-	NZ_WWHM01000090.1	48258	172	48231	2639	48059	18
NZ_WWGN01000011.1	79667	24988	67935	-	NZ_WWHM01000133.1	43611	0	42933	2610	42947	20
NZ_WWGN01000009.1	346571	188953	240719	+	NZ_WWHM01000545.1	52642	934	52642	2581	51766	17
NZ_WWGN01000044.1	690270	25015	71869	-	NZ_WWHM01000053.1	52210	2665	49525	2523	46860	18
NZ_WWGN01000035.1	430062	141210	203124	+	NZ_WWHM01000423.1	62554	98	62037	2523	61939	14
NZ_WWGN01000013.1	96528	321	43531	-	NZ_WWHM01000247.1	43848	245	43461	2494	43216	19
NZ_WWGN01000026.1	701997	533849	582001	+	NZ_WWHM01000643.1	48235	33	48185	2494	48152	17
NZ_WWGN01000021.1	355580	27357	79488	+	NZ_WWHM01000554.1	53458	484	52615	2436	52131	16
