query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
NC_009883.1	NZ_CP015010.1	Deletion	NC_009883.1	40542	46470	NZ_CP015010.1	630244	637432	1260	2	16
NC_009883.1	NZ_CP015010.1	Translocation	NC_009883.1	77030	78193	NZ_CP015010.1	478731	668135	1163	18	9
NC_009883.1	NZ_CP015010.1	Inversion	NC_009883.1	106894	131948	NZ_CP015010.1	449823	474861	25054	12	24
NC_009883.1	NZ_CP015010.1	Translocation	NC_009883.1	131113	139013	NZ_CP015010.1	450660	520327	7900	14	24
NC_009883.1	NZ_CP015010.1	Inversion	NC_009883.1	138616	168520	NZ_CP015010.1	490832	520724	29904	14	35
NC_009883.1	NZ_CP015010.1	Translocation	NC_009883.1	168123	173900	NZ_CP015010.1	491229	616775	5777	24	35
NC_009883.1	NZ_CP015010.1	Inversion	NC_009883.1	173325	230781	NZ_CP015010.1	559924	617350	57456	24	101
NC_009883.1	NZ_CP015010.1	Inversion	NC_009883.1	237998	372385	NZ_CP015010.1	57872	192127	134387	35	87
NC_009883.1	NZ_CP015010.1	Insertion	NC_009883.1	407106	415031	NZ_CP015010.1	949591	951724	5792	17	70
NC_009883.1	NZ_CP015010.1	Inversion	NC_009883.1	514439	611588	NZ_CP015010.1	1446125	1541304	97149	87	10
NC_009883.1	NZ_CP015010.1	Deletion	NC_009883.1	578809	581916	NZ_CP015010.1	1472635	1477002	1260	59	21
NC_009883.1	NZ_CP015010.1	Insertion	NC_009883.1	598622	608474	NZ_CP015010.1	1449244	1455622	3474	74	6
NC_009883.1	NZ_CP015010.1	Inversion	NC_009883.1	627978	670670	NZ_CP015010.1	1384200	1429580	42692	10	72
NC_009883.1	NZ_CP015010.1	Deletion	NC_009883.1	661136	662118	NZ_CP015010.1	1392679	1396515	2854	21	8
NC_009883.1	NZ_CP015010.1	Insertion	NC_009883.1	781230	790297	NZ_CP015010.1	1158597	1162425	5239	72	119
NC_009883.1	NZ_CP015010.1	Insertion	NC_009883.1	808972	818681	NZ_CP015010.1	1181885	1190212	1382	14	105
NC_009883.1	NZ_CP015010.1	Deletion	NC_009883.1	824366	827291	NZ_CP015010.1	1195651	1199721	1145	18	101
NC_009883.1	NZ_CP015010.1	Deletion	NC_009883.1	834111	837891	NZ_CP015010.1	1206538	1213098	2780	26	93
NC_009883.1	NZ_CP015010.1	Deletion	NC_009883.1	847236	848983	NZ_CP015010.1	1222447	1225792	1598	37	82
NC_009883.1	NZ_CP015010.1	Insertion	NC_009883.1	918920	929177	NZ_CP015010.1	1296572	1301218	5611	70	49
NC_009883.1	NZ_CP015010.1	Deletion	NC_009883.1	932208	941169	NZ_CP015010.1	1304299	1316042	2782	73	46
NC_009883.1	NZ_CP015010.1	Translocation	NC_009883.1	1002166	1009802	NZ_CP015010.1	218	1376868	7636	119	24
NC_009883.1	NZ_CP015010.1	Insertion	NC_009883.1	1031580	1033841	NZ_CP015010.1	21019	22077	1203	12	12
NC_009883.1	NZ_CP015010.1	Inversion	NC_009883.1	1049657	1283882	NZ_CP015010.1	671456	905528	234225	24	6
NC_009883.1	NZ_CP015010.1	Translocation	NC_009883.1	1305149	1308442	NZ_CP015010.1	194372	558461	3293	6	171
NC_009883.1	NZ_CP015010.1	Insertion	NC_009883.1	1346373	1353017	NZ_CP015010.1	232292	234424	4512	32	139
