DBHA01000007.1	174341	24984	172939	-	DLCQ01000094.1	149212	1316	149212	4785	147955	11
DBHA01000053.1	209601	92	122386	-	DLCQ01000018.1	122066	0	121942	3741	122294	10
DBHA01000047.1	94090	386	93255	+	DLCQ01000075.1	93682	0	92847	3422	92869	12
DBHA01000030.1	104045	28	86162	+	DLCQ01000030.1	87071	0	86387	3248	86387	12
DBHA01000050.1	250017	139051	249263	-	DLCQ01000086.1	112045	527	110738	3016	110212	9
DBHA01000029.1	117159	43335	113355	-	DLCQ01000122.1	70355	31	70066	2842	70035	13
DBHA01000051.1	87257	0	79099	+	DLCQ01000083.1	79197	0	79034	2813	79099	12
DBHA01000056.1	139217	202	92255	+	DLCQ01000106.1	93155	128	92181	2726	92053	10
DBHA01000048.1	118651	27491	98487	-	DLCQ01000101.1	74384	1551	72552	2436	71001	11
DBHA01000055.1	177655	113917	177384	+	DLCQ01000023.1	63395	173	63334	2436	63467	13
DBHA01000023.1	225784	46671	111977	-	DLCQ01000025.1	65487	276	65487	2320	65306	12
DBHA01000057.1	109543	1201	68402	+	DLCQ01000088.1	71922	1200	69062	2204	67862	11
DBHA01000038.1	59060	1911	58566	-	DLCQ01000110.1	58684	390	57039	2204	56655	13
DBHA01000023.1	225784	112314	173857	+	DLCQ01000125.1	62939	135	62321	2204	62186	12
DBHA01000054.1	139320	13084	95633	-	DLCQ01000092.1	82591	151	82591	2175	82549	9
DBHA01000025.1	64932	2839	63172	+	DLCQ01000097.1	62245	216	60549	1972	60333	11
DBHA01000036.1	59394	2651	59394	-	DLCQ01000061.1	57192	0	56538	1972	56743	11
DBHA01000018.1	65473	1139	52253	-	DLCQ01000126.1	53530	1326	53092	1827	51766	12
DBHA01000008.1	73024	9235	72287	-	DLCQ01000085.1	65543	710	64085	1798	63375	9
DBHA01000058.1	78511	24004	75962	-	DLCQ01000009.1	55924	2550	54508	1769	51958	11
DBHA01000059.1	50864	1097	50444	+	DLCQ01000006.1	51185	1097	50765	1711	49668	11
DBHA01000028.1	42576	0	42541	-	DLCQ01000037.1	42576	7	42576	1595	42569	12
DBHA01000023.1	225784	133	46580	-	DLCQ01000049.1	46817	210	46657	1595	46447	11
DBHA01000046.1	46670	45	46122	+	DLCQ01000010.1	50930	45	46122	1566	46077	11
DBHA01000042.1	41195	1995	41195	-	DLCQ01000036.1	41127	0	39102	1566	39200	13
DBHA01000026.1	101101	24363	74167	+	DLCQ01000074.1	50530	577	50381	1508	49804	10
DBHA01000055.1	177655	46543	92125	+	DLCQ01000105.1	45373	0	45373	1479	45582	11
DBHA01000054.1	139320	95581	133014	-	DLCQ01000082.1	38604	1379	38604	1305	37433	12
DBHA01000050.1	250017	50651	102795	-	DLCQ01000040.1	51947	174	51947	1276	52144	8
DBHA01000010.1	58093	11735	58067	-	DLCQ01000031.1	46162	0	46162	1247	46332	9
DBHA01000024.1	61126	0	46984	+	DLCQ01000080.1	47834	380	47521	1218	47141	8
DBHA01000021.1	93495	199	39012	-	DLCQ01000073.1	39190	151	38964	1189	38813	10
DBHA01000003.1	50540	179	34572	-	DLCQ01000042.1	35607	1081	35468	1160	34393	11
DBHA01000053.1	209601	147392	180176	+	DLCQ01000016.1	32554	0	32554	1131	32784	11
DBHA01000017.1	62252	1895	43275	+	DLCQ01000068.1	41041	0	40932	1131	41380	9
DBHA01000021.1	93495	48740	84740	+	DLCQ01000099.1	41554	1174	37174	1102	36000	10
DBHA01000035.1	67653	24168	66242	+	DLCQ01000033.1	43478	0	42067	1073	42074	8
DBHA01000060.1	67114	27391	66171	-	DLCQ01000026.1	39611	919	39611	1073	38780	9
DBHA01000044.1	36760	2293	35625	-	DLCQ01000064.1	34583	0	33050	1044	33332	10
DBHA01000053.1	209601	179813	209342	+	DLCQ01000113.1	29676	0	29418	1044	29529	12
DBHA01000041.1	32255	0	31846	+	DLCQ01000108.1	32409	0	31846	1044	31846	11
DBHA01000050.1	250017	103555	137916	-	DLCQ01000091.1	34834	0	34329	1015	34361	10
DBHA01000056.1	139217	112024	138845	+	DLCQ01000072.1	27845	0	27210	1015	27210	12
DBHA01000011.1	37700	3658	34586	+	DLCQ01000003.1	33731	256	31184	986	30928	10
DBHA01000012.1	74786	1335	32227	-	DLCQ01000100.1	32332	1355	32247	986	30892	11
DBHA01000022.1	72803	33902	56509	-	DLCQ01000067.1	23668	0	22738	957	22738	14
DBHA01000057.1	109543	71640	109473	+	DLCQ01000048.1	38206	303	38136	928	37833	8
DBHA01000040.1	25451	306	23605	-	DLCQ01000028.1	25477	1816	25121	928	23305	13
DBHA01000060.1	67114	2403	27446	-	DLCQ01000066.1	26259	110	25148	870	25043	11
DBHA01000055.1	177655	1347	20485	-	DLCQ01000002.1	20921	504	19637	841	19138	15
DBHA01000043.1	26542	7186	25567	+	DLCQ01000081.1	19675	393	18774	812	18381	15
DBHA01000045.1	58796	36693	58796	+	DLCQ01000096.1	23903	1800	23903	812	22103	12
DBHA01000053.1	209601	122502	146784	-	DLCQ01000103.1	24686	0	24167	754	24282	10
DBHA01000022.1	72803	4836	32095	-	DLCQ01000117.1	27151	0	27142	725	27259	9
DBHA01000055.1	177655	92872	113875	-	DLCQ01000104.1	21614	0	20787	725	21003	11
DBHA01000012.1	74786	36734	62274	-	DLCQ01000034.1	25681	117	25681	725	25564	9
DBHA01000039.1	17704	1915	16950	-	DLCQ01000123.1	17647	747	15776	696	15035	15
DBHA01000007.1	174341	956	24862	-	DLCQ01000044.1	24450	208	24114	667	23906	9
DBHA01000031.1	34642	7117	34563	+	DLCQ01000071.1	27816	326	27774	667	27448	8
DBHA01000029.1	117159	21055	42737	+	DLCQ01000012.1	22964	0	22751	667	22751	10
DBHA01000026.1	101101	74244	97643	+	DLCQ01000065.1	23285	0	23285	609	23399	8
DBHA01000035.1	67653	30	23518	+	DLCQ01000013.1	24271	0	23463	580	23488	8
DBHA01000050.1	250017	0	19312	-	DLCQ01000114.1	19060	0	19060	580	19312	10
DBHA01000027.1	16393	692	11119	-	DLCQ01000027.1	11327	188	10615	551	10427	18
DBHA01000030.1	104045	87026	104045	-	DLCQ01000020.1	17621	0	16979	522	17019	10
DBHA01000006.1	20047	445	19322	-	DLCQ01000069.1	20060	709	19590	522	18881	9
DBHA01000058.1	78511	1040	22639	+	DLCQ01000043.1	22679	1040	22639	522	21599	8
DBHA01000003.1	50540	35730	50441	+	DLCQ01000019.1	14966	156	14867	493	14711	11
DBHA01000033.1	18607	4623	13314	-	DLCQ01000052.1	9254	295	8991	493	8696	19
DBHA01000048.1	118651	100463	118651	+	DLCQ01000059.1	18549	326	18549	464	18223	8
DBHA01000048.1	118651	12272	25149	-	DLCQ01000090.1	15573	936	13813	435	12877	11
DBHA01000050.1	250017	27936	41788	-	DLCQ01000109.1	14649	0	13760	435	13852	10
DBHA01000001.1	10618	0	9454	+	DLCQ01000124.1	10552	0	9388	435	9454	15
DBHA01000055.1	177655	21370	38693	+	DLCQ01000107.1	18167	709	18032	435	17323	8
DBHA01000056.1	139217	99909	109471	-	DLCQ01000089.1	11772	0	11772	406	11772	11
DBHA01000045.1	58796	0	10507	-	DLCQ01000120.1	11928	1106	11928	377	10822	12
DBHA01000009.1	16295	6554	16295	+	DLCQ01000035.1	10532	790	10532	377	9742	13
DBHA01000055.1	177655	38658	46642	+	DLCQ01000050.1	7913	0	7902	377	7984	16
DBHA01000037.1	16580	1114	16572	-	DLCQ01000076.1	16526	0	15388	348	15458	7
DBHA01000029.1	117159	657	21823	-	DLCQ01000121.1	21006	0	20311	348	21166	5
DBHA01000045.1	58796	16801	34751	-	DLCQ01000022.1	18501	458	18402	348	17950	6
DBHA01000010.1	58093	534	12015	-	DLCQ01000029.1	11914	0	11351	319	11481	9
DBHA01000024.1	61126	47529	60128	-	DLCQ01000058.1	13805	908	13511	319	12603	8
DBHA01000017.1	62252	52398	62252	+	DLCQ01000118.1	9739	0	9739	319	9854	11
DBHA01000012.1	74786	62312	73342	+	DLCQ01000039.1	12382	0	10938	319	11030	9
DBHA01000017.1	62252	43645	52149	-	DLCQ01000038.1	8700	0	8396	319	8504	12
DBHA01000018.1	65473	54424	62180	+	DLCQ01000014.1	8706	711	8147	290	7756	12
DBHA01000008.1	73024	805	8119	-	DLCQ01000102.1	7715	0	6953	261	7314	12
DBHA01000013.1	22477	4640	9679	+	DLCQ01000021.1	10602	4566	9932	261	5366	16
DBHA01000005.1	11270	0	11231	+	DLCQ01000032.1	11270	0	11231	261	11231	8
DBHA01000032.1	3573	598	3244	-	DLCQ01000111.1	3537	294	2949	261	2655	33
DBHA01000022.1	72803	62948	72803	-	DLCQ01000024.1	9958	0	9776	261	9855	9
DBHA01000031.1	34642	538	6785	+	DLCQ01000007.1	6758	490	6737	232	6247	12
DBHA01000027.1	16393	11658	15867	+	DLCQ01000001.1	4931	228	4437	232	4209	19
DBHA01000022.1	72803	57217	62516	-	DLCQ01000115.1	7314	187	6899	232	6712	11
DBHA01000002.1	6064	0	6064	-	DLCQ01000041.1	6064	0	6064	203	6064	11
DBHA01000050.1	250017	47521	50885	+	DLCQ01000017.1	5955	2385	5749	203	3364	20
DBHA01000054.1	139320	5480	10490	-	DLCQ01000078.1	7363	866	5880	203	5014	13
DBHA01000026.1	101101	0	5661	-	DLCQ01000055.1	6067	382	6067	174	5685	10
DBHA01000029.1	117159	113313	116770	-	DLCQ01000077.1	3767	357	3767	174	3457	17
DBHA01000048.1	118651	0	9900	+	DLCQ01000004.1	10573	0	9903	174	9903	6
DBHA01000014.1	9135	332	7775	+	DLCQ01000098.1	8524	0	7236	174	7443	8
DBHA01000043.1	26542	1037	6399	-	DLCQ01000047.1	6221	333	5690	145	5362	9
DBHA01000051.1	87257	79089	85425	+	DLCQ01000056.1	8004	0	6172	145	6336	7
DBHA01000050.1	250017	42236	45368	+	DLCQ01000095.1	3422	515	3422	116	3132	12
