NC_009883.1	1528980	1307981	1528980	+	NZ_CP015010.1	1543886	193897	411180	4959	220999	7
NC_009883.1	1528980	1049657	1283882	-	NZ_CP015010.1	1543886	671456	905528	3857	234225	5
NC_009883.1	1528980	789767	1002696	+	NZ_CP015010.1	1543886	1161895	1377398	3451	215503	5
NC_009883.1	1528980	237998	372385	-	NZ_CP015010.1	1543886	57872	192127	2929	134387	7
NC_009883.1	1528980	373846	512042	+	NZ_CP015010.1	1543886	916147	1048827	2523	138196	6
NC_009883.1	1528980	514439	611588	-	NZ_CP015010.1	1543886	1446125	1541304	2320	97149	8
NC_009883.1	1528980	672992	781732	+	NZ_CP015010.1	1543886	1051373	1159099	2088	108740	6
NC_009883.1	1528980	173325	230781	-	NZ_CP015010.1	1543886	559924	617350	1015	57456	6
NC_009883.1	1528980	627978	670670	-	NZ_CP015010.1	1543886	1384200	1429580	841	45380	6
NC_009883.1	1528980	735	37431	+	NZ_CP015010.1	1543886	411551	448176	725	36696	6
NC_009883.1	1528980	138616	168520	-	NZ_CP015010.1	1543886	490832	520724	696	29904	8
NC_009883.1	1528980	1008996	1049498	+	NZ_CP015010.1	1543886	0	37575	696	40502	5
NC_009883.1	1528980	39322	77651	+	NZ_CP015010.1	1543886	629024	668756	522	39732	4
NC_009883.1	1528980	106894	131948	-	NZ_CP015010.1	1543886	449823	474861	406	25054	5
NC_009883.1	1528980	89062	108054	+	NZ_CP015010.1	1543886	525210	544375	348	19165	6
NC_009883.1	1528980	611787	627076	+	NZ_CP015010.1	1543886	1429460	1444908	290	15448	6
NC_009883.1	1528980	77889	86599	+	NZ_CP015010.1	1543886	478427	487193	261	8766	10
NC_009883.1	1528980	1291587	1306027	+	NZ_CP015010.1	1543886	544909	559339	174	14440	4
