NZ_QMIO01000010.1	106074	2638	105560	+	NZ_QMIN01000098.1	114757	0	113854	5104	113854	15
NZ_QMIO01000002.1	160075	73566	159645	-	NZ_QMIN01000115.1	89456	579	88313	3944	87734	15
NZ_QMIO01000004.1	145707	165	85627	+	NZ_QMIN01000103.1	95551	8326	95551	3538	87225	13
NZ_QMIO01000017.1	80550	767	80137	+	NZ_QMIN01000071.1	119454	3709	82510	3393	79370	14
NZ_QMIO01000018.1	76316	636	57986	+	NZ_QMIN01000043.1	60686	2457	60074	3277	57617	19
NZ_QMIO01000024.1	68468	0	66999	+	NZ_QMIN01000046.1	96952	28832	96084	2987	67252	15
NZ_QMIO01000008.1	111571	50670	110840	-	NZ_QMIN01000076.1	102612	41156	102077	2929	60921	16
NZ_QMIO01000004.1	145707	85619	143296	+	NZ_QMIN01000026.1	60446	107	58044	2842	57937	16
NZ_QMIO01000022.1	70086	19877	69857	+	NZ_QMIN01000014.1	52393	682	52075	2784	51393	18
NZ_QMIO01000012.1	101316	36201	100955	-	NZ_QMIN01000009.1	65896	330	65104	2726	64774	14
NZ_QMIO01000005.1	134007	81829	134007	-	NZ_QMIN01000082.1	55427	2179	54460	2668	52281	17
NZ_QMIO01000015.1	84322	20466	78141	-	NZ_QMIN01000049.1	116511	18060	75981	2581	57921	15
NZ_QMIO01000006.1	130022	1385	70975	-	NZ_QMIN01000055.1	100777	21446	97621	2581	76175	11
NZ_QMIO01000034.1	51123	230	50806	+	NZ_QMIN01000109.1	145728	172	51013	2552	50841	17
NZ_QMIO01000003.1	149903	57215	125850	+	NZ_QMIN01000077.1	96419	7	67675	2465	68635	12
NZ_QMIO01000021.1	71957	26947	70952	-	NZ_QMIN01000038.1	45990	962	45592	2436	44630	18
NZ_QMIO01000027.1	62445	263	41547	+	NZ_QMIN01000040.1	121705	80021	121305	2262	41284	18
NZ_QMIO01000011.1	104923	9	39851	-	NZ_QMIN01000073.1	79711	930	41435	2262	40505	19
NZ_QMIO01000020.1	74977	6046	59275	-	NZ_QMIN01000023.1	60491	678	52675	2262	53229	14
NZ_QMIO01000025.1	66563	292	43592	-	NZ_QMIN01000040.1	121705	14276	58545	2117	44269	16
NZ_QMIO01000009.1	107284	40244	75862	+	NZ_QMIN01000052.1	36770	161	36742	2117	36581	19
NZ_QMIO01000032.1	54129	1113	53587	-	NZ_QMIN01000047.1	118455	62967	117307	2117	54340	13
NZ_QMIO01000037.1	45788	0	44809	-	NZ_QMIN01000109.1	145728	82926	127877	2059	44951	15
NZ_QMIO01000016.1	82804	7216	47515	-	NZ_QMIN01000045.1	56431	719	56393	2001	55674	12
NZ_QMIO01000001.1	198274	159183	197182	-	NZ_QMIN01000056.1	69363	0	38135	2001	38135	18
NZ_QMIO01000036.1	46589	2964	46071	+	NZ_QMIN01000001.1	50338	5644	48734	2001	43107	16
NZ_QMIO01000002.1	160075	23659	69894	+	NZ_QMIN01000067.1	50056	692	48230	2001	47538	14
NZ_QMIO01000030.1	57876	27565	55858	-	NZ_QMIN01000041.1	28604	175	28535	1914	28360	23
NZ_QMIO01000009.1	107284	1969	39663	-	NZ_QMIN01000076.1	102612	109	38512	1856	38403	16
NZ_QMIO01000001.1	198274	89639	120295	-	NZ_QMIN01000066.1	31996	0	30800	1856	30800	20
NZ_QMIO01000007.1	112205	111	39393	-	NZ_QMIN01000063.1	76640	0	39561	1827	39561	15
NZ_QMIO01000029.1	60542	2763	38609	+	NZ_QMIN01000060.1	38614	2794	38505	1827	35846	17
NZ_QMIO01000006.1	130022	80303	114462	+	NZ_QMIN01000090.1	53362	17322	52875	1769	35553	17
NZ_QMIO01000013.1	93419	900	35666	-	NZ_QMIN01000078.1	35949	0	35019	1653	35019	16
NZ_QMIO01000011.1	104923	63914	93430	-	NZ_QMIN01000054.1	33592	366	32777	1624	32411	17
NZ_QMIO01000019.1	75610	984	42541	+	NZ_QMIN01000064.1	43441	979	43007	1566	42028	12
NZ_QMIO01000040.1	37485	1001	37137	-	NZ_QMIN01000073.1	79711	41751	79009	1537	37258	14
NZ_QMIO01000001.1	198274	124564	153814	-	NZ_QMIN01000056.1	69363	39874	69363	1479	29489	17
NZ_QMIO01000013.1	93419	50740	92506	+	NZ_QMIN01000013.1	51394	1890	47358	1450	45468	10
NZ_QMIO01000008.1	111571	17974	49767	+	NZ_QMIN01000032.1	32295	0	31877	1421	31877	15
NZ_QMIO01000001.1	198274	10699	36991	-	NZ_QMIN01000114.1	28289	1772	28249	1392	26477	18
NZ_QMIO01000026.1	63821	28865	53618	+	NZ_QMIN01000039.1	25954	387	25140	1363	24753	18
NZ_QMIO01000026.1	63821	1753	28284	-	NZ_QMIN01000046.1	96952	344	26875	1363	26531	17
NZ_QMIO01000031.1	57605	220	24675	+	NZ_QMIN01000069.1	24660	0	24567	1334	24567	18
NZ_QMIO01000028.1	61944	275	28299	-	NZ_QMIN01000017.1	29689	345	28341	1334	28024	16
NZ_QMIO01000031.1	57605	24683	57549	+	NZ_QMIN01000029.1	33052	154	33034	1305	32880	13
NZ_QMIO01000039.1	42185	940	23399	-	NZ_QMIN01000015.1	39540	695	23106	1218	22459	18
NZ_QMIO01000029.1	60542	39339	59795	-	NZ_QMIN01000049.1	116511	95489	116184	1189	20695	19
NZ_QMIO01000001.1	198274	38410	64133	-	NZ_QMIN01000093.1	48844	22063	48037	1131	25974	15
NZ_QMIO01000028.1	61944	28514	58061	+	NZ_QMIN01000057.1	52708	0	29944	1131	29944	13
NZ_QMIO01000033.1	52870	0	23254	+	NZ_QMIN01000091.1	23272	439	23272	1131	23254	16
NZ_QMIO01000042.1	27649	264	26352	-	NZ_QMIN01000109.1	145728	56939	83038	1131	26099	14
NZ_QMIO01000033.1	52870	25653	52235	-	NZ_QMIN01000012.1	28455	549	27150	1102	26601	14
NZ_QMIO01000005.1	134007	16490	37536	-	NZ_QMIN01000058.1	23862	807	22092	1102	21285	17
NZ_QMIO01000045.1	25239	9320	25062	-	NZ_QMIN01000031.1	16701	111	16335	1073	16224	22
NZ_QMIO01000030.1	57876	807	26981	+	NZ_QMIN01000042.1	27235	818	26948	1073	26174	14
NZ_QMIO01000021.1	71957	57	25632	+	NZ_QMIN01000051.1	25923	36	24924	1073	25575	14
NZ_QMIO01000014.1	86783	790	32600	+	NZ_QMIN01000083.1	32831	1765	32831	1073	31810	11
NZ_QMIO01000023.1	68806	43355	68398	-	NZ_QMIN01000020.1	39853	140	39843	1044	39703	9
NZ_QMIO01000044.1	26497	1765	26251	-	NZ_QMIN01000111.1	35432	215	24688	1015	24486	14
NZ_QMIO01000035.1	47000	22793	46068	-	NZ_QMIN01000006.1	33651	871	22754	1015	23275	15
