query	reference	sv_type	q_contig	q_start	q_end	r_contig	r_start	r_end	size	support_left	support_right
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	11750	13098	NZ_WWHM01000396.1	3648	3648	1348	19	10
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000001.1	12889	16523	NZ_WWHM01000396.1	223	3857	3634	19	8
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	16314	17846	NZ_WWHM01000311.1	8442	8442	1532	10	8
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000001.1	17495	26176	NZ_WWHM01000311.1	119	8791	8681	10	6
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	25825	28129	NZ_WWHM01000158.1	3276	3276	2304	8	6
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000001.1	27910	30495	NZ_WWHM01000158.1	910	3495	2585	8	14
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	30276	32278	NZ_WWHM01000700.1	340	340	2002	6	14
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	39983	41673	NZ_WWHM01000183.1	4119	4119	1690	14	8
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000001.1	41350	46106	NZ_WWHM01000183.1	0	4239	4756	14	22
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	45783	48419	NZ_WWHM01000354.1	82	82	2636	8	22
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	53548	55033	NZ_WWHM01000319.1	4486	4486	1485	22	8
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000001.1	54849	58533	NZ_WWHM01000319.1	986	4670	3684	22	7
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	58349	59727	NZ_WWHM01000577.1	138	138	1378	8	7
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	62285	64039	NZ_WWHM01000569.1	9216	9216	1754	7	12
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000001.1	63679	72894	NZ_WWHM01000569.1	356	9576	9215	7	5
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	72534	73539	NZ_WWHM01000123.1	282	282	1005	12	5
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	74791	75773	NZ_WWHM01000651.1	3512	3512	982	5	5
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000001.1	75358	79513	NZ_WWHM01000651.1	0	3786	4155	5	17
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	79098	80420	NZ_WWHM01000606.1	1123	1123	1322	5	17
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	86864	88976	NZ_WWHM01000099.1	1513	1513	2112	17	7
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	90586	91689	NZ_WWHM01000231.1	858	858	1103	7	36
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	113127	114840	NZ_WWHM01000118.1	638	638	1713	36	26
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	127912	130554	NZ_WWHM01000725.1	20992	20992	2642	26	39
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000001.1	130288	151712	NZ_WWHM01000725.1	0	21258	21424	26	63
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	151446	153370	NZ_WWHM01000728.1	1636	1636	1924	39	63
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	179976	180581	NZ_WWHM01000506.1	116	116	605	63	37
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	200669	202284	NZ_WWHM01000155.1	283	283	1615	37	34
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	221086	222790	NZ_WWHM01000078.1	1088	1088	1704	34	24
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	233456	234819	NZ_WWHM01000174.1	13599	13599	1363	24	14
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000001.1	234439	248644	NZ_WWHM01000174.1	0	13977	14205	24	20
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	248264	249143	NZ_WWHM01000273.1	746	746	879	14	20
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000001.1	261495	264003	NZ_WWHM01000522.1	923	923	2508	20	8
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000010.1	546	19515	NZ_WWHM01000055.1	0	18899	18969	0	30
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000010.1	19329	19628	NZ_WWHM01000678.1	150	150	299	33	30
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000010.1	35942	36494	NZ_WWHM01000591.1	51136	51136	552	30	97
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000010.1	36319	86694	NZ_WWHM01000591.1	936	51222	50375	30	21
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000010.1	86519	87959	NZ_WWHM01000195.1	11826	11826	1440	97	21
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000010.1	87696	99520	NZ_WWHM01000195.1	263	12091	11824	97	0
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000011.1	53	5393	NZ_WWHM01000410.1	0	5258	5340	0	11
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000011.1	4948	8429	NZ_WWHM01000535.1	631	4061	3481	7	15
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000011.1	5116	5052	NZ_WWHM01000535.1	4008	4008	0	7	11
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000011.1	8325	9818	NZ_WWHM01000285.1	11452	11452	1493	11	15
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000011.1	9513	20756	NZ_WWHM01000285.1	514	11757	11243	11	4
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000011.1	20451	22116	NZ_WWHM01000189.1	791	791	1665	15	4
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000011.1	24230	25180	NZ_WWHM01000133.1	42741	42741	950	4	90
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000011.1	24988	67935	NZ_WWHM01000133.1	0	42933	42947	4	19
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000011.1	67743	69537	NZ_WWHM01000502.1	10045	10045	1794	90	19
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000011.1	69268	79439	NZ_WWHM01000502.1	140	10317	10171	90	0
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000012.1	2602	9809	NZ_WWHM01000106.1	0	6828	7207	0	30
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	9412	11833	NZ_WWHM01000403.1	1967	1967	2421	9	30
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	25519	29322	NZ_WWHM01000297.1	11708	11708	3803	30	26
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000012.1	29165	40711	NZ_WWHM01000297.1	315	11864	11546	30	54
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	40554	41489	NZ_WWHM01000250.1	435	435	935	26	54
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	75632	76033	NZ_WWHM01000664.1	17338	17338	401	54	29
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000012.1	75806	93028	NZ_WWHM01000664.1	340	17568	17222	54	23
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	92801	94078	NZ_WWHM01000508.1	697	697	1277	29	23
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	98509	98964	NZ_WWHM01000389.1	40	40	455	23	38
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	116739	117573	NZ_WWHM01000516.1	354	354	834	38	24
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	131007	132716	NZ_WWHM01000422.1	1497	1497	1709	24	49
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	163074	163486	NZ_WWHM01000383.1	344	344	412	49	4
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	164154	165031	NZ_WWHM01000062.1	99	99	877	4	5
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	166682	171826	NZ_WWHM01000165.1	523	523	5144	5	6
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	175372	175758	NZ_WWHM01000510.1	3917	3917	386	6	7
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000012.1	175589	179276	NZ_WWHM01000510.1	399	4082	3687	6	49
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000012.1	179107	180199	NZ_WWHM01000210.1	27719	27719	1092	7	49
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000012.1	180035	207864	NZ_WWHM01000210.1	51	27886	27829	7	0
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000013.1	321	43531	NZ_WWHM01000247.1	245	43461	43210	0	55
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000013.1	43388	46554	NZ_WWHM01000175.1	23335	23335	3166	86	55
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000013.1	46440	69310	NZ_WWHM01000175.1	579	23449	22870	86	19
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000013.1	69196	70500	NZ_WWHM01000680.1	9489	9489	1304	55	19
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000013.1	70331	79831	NZ_WWHM01000680.1	158	9658	9500	55	11
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000013.1	79662	80558	NZ_WWHM01000301.1	491	491	896	19	11
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000013.1	86797	88884	NZ_WWHM01000607.1	243	243	2087	11	12
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000014.1	4301	4773	NZ_WWHM01000196.1	8484	8484	472	5	18
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000014.1	4609	12687	NZ_WWHM01000196.1	568	8645	8078	5	46
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000014.1	12523	13676	NZ_WWHM01000617.1	221	221	1153	18	46
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000016.1	580	14512	NZ_WWHM01000036.1	3056	16988	13932	0	0
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000017.1	4239	26784	NZ_WWHM01000041.1	51	22596	22545	0	81
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Translocation	NZ_WWGN01000017.1	26625	27198	NZ_WWHM01000034.1	47531	47531	573	38	81
NZ_WWGN01000001.1	NZ_WWHM01000001.1	Inversion	NZ_WWGN01000017.1	26958	74553	NZ_WWHM01000034.1	173	47774	47595	38	0
