NZ_JH725139.1	1158380	615285	1157779	+	NZ_LFMF01000001.1	548654	2228	544722	16878	542494	10
NZ_JH725140.1	347161	143	262963	-	NZ_LFMF01000003.1	266691	3682	266508	9309	262826	12
NZ_JH725139.1	1158380	328032	606114	-	NZ_LFMF01000002.1	278498	100	278270	8816	278170	10
NZ_JH725139.1	1158380	70746	211157	+	NZ_LFMF01000004.1	144291	2697	143108	4959	140411	12
NZ_JH725141.1	282108	6390	79035	-	NZ_LFMF01000006.1	74973	2542	74654	2465	72645	11
NZ_JH725139.1	1158380	213480	291211	-	NZ_LFMF01000005.1	77789	0	77694	2349	77731	10
NZ_JH725139.1	1158380	906	62796	+	NZ_LFMF01000007.1	62523	866	62523	1856	61890	10
NZ_JH725142.1	162809	1285	43360	+	NZ_LFMF01000008.1	44018	1245	43109	1653	42075	13
NZ_JH725142.1	162809	118136	155360	-	NZ_LFMF01000010.1	38086	413	37833	1044	37420	9
NZ_JH725142.1	162809	80739	112970	-	NZ_LFMF01000012.1	32786	512	32539	1044	32231	11
NZ_JH725140.1	347161	266910	305426	+	NZ_LFMF01000009.1	39577	294	38810	1015	38516	9
NZ_JH725141.1	282108	244753	275249	+	NZ_LFMF01000013.1	31194	725	31194	986	30496	11
NZ_JH725141.1	282108	125465	162091	-	NZ_LFMF01000011.1	36512	563	35353	928	36626	8
NZ_JH725142.1	162809	48226	69188	+	NZ_LFMF01000014.1	25155	3763	24419	754	20962	12
NZ_JH725141.1	282108	192943	206445	-	NZ_LFMF01000018.1	16658	1967	14972	580	13502	14
NZ_JH725141.1	282108	98256	112008	-	NZ_LFMF01000020.1	14589	217	13879	551	13752	13
NZ_JH725139.1	1158380	303589	321507	+	NZ_LFMF01000015.1	18130	0	17806	406	17918	7
NZ_JH725141.1	282108	169647	183482	-	NZ_LFMF01000019.1	16153	343	14187	406	13844	10
NZ_JH725141.1	282108	212137	226348	-	NZ_LFMF01000016.1	16833	334	14411	348	14211	8
NZ_JH725141.1	282108	235587	243792	-	NZ_LFMF01000024.1	8150	0	7977	319	8205	13
NZ_JH725140.1	347161	306822	315420	-	NZ_LFMF01000023.1	9411	776	9379	290	8603	11
NZ_JH725141.1	282108	113509	123910	+	NZ_LFMF01000022.1	11027	646	10946	290	10401	9
NZ_JH725141.1	282108	82640	90232	+	NZ_LFMF01000021.1	13461	0	7361	290	7592	13
NZ_JH725141.1	282108	91494	97010	+	NZ_LFMF01000028.1	5685	162	5678	232	5516	14
NZ_JH725139.1	1158380	610489	614455	-	NZ_LFMF01000025.1	8120	962	4933	203	3971	17
NZ_JH725142.1	162809	156756	162809	-	NZ_LFMF01000026.1	7084	0	6045	203	6053	11
NZ_JH725143.1	5205	688	2200	+	NZ_LFMF01000021.1	13461	10312	11824	203	1512	46
NZ_JH725141.1	282108	276055	282108	-	NZ_LFMF01000026.1	7084	0	6045	203	6053	11
NZ_JH725139.1	1158380	292404	293745	+	NZ_LFMF01000044.1	1907	202	1543	174	1341	44
NZ_JH725146.1	1225	72	1195	+	NZ_LFMF01000019.1	16153	15016	16139	174	1123	53
NZ_JH725141.1	282108	186682	190518	-	NZ_LFMF01000027.1	6434	0	3700	145	3836	13
NZ_JH725139.1	1158380	296460	298602	+	NZ_LFMF01000042.1	2102	0	1948	116	2142	18
