NZ_CP027798.1	5199559	3905185	4083650	-	NZ_RCDO01000036.1	181227	2476	180941	10121	178465	19
NZ_CP027798.1	5199559	512643	676473	+	NZ_RCDO01000058.1	201746	16115	179945	9106	163830	19
NZ_CP027798.1	5199559	220713	379418	+	NZ_RCDO01000073.1	158394	0	158230	7714	158705	16
NZ_CP027798.1	5199559	1790761	1912866	-	NZ_RCDO01000169.1	129015	3542	125647	6206	122105	17
NZ_CP027798.1	5199559	4708505	4806918	+	NZ_RCDO01000119.1	104643	64	98453	5307	98413	18
NZ_CP027798.1	5199559	1101334	1187412	-	NZ_RCDO01000025.1	85981	0	85981	5104	86078	20
NZ_CP027798.1	5199559	2380782	2483200	+	NZ_RCDO01000020.1	194446	560	102784	4843	102418	16
NZ_CP027798.1	5199559	132156	214774	+	NZ_RCDO01000005.1	83493	0	82616	4350	82618	18
NZ_CP027798.1	5199559	4818692	4895378	-	NZ_RCDO01000007.1	234634	1327	78008	4292	76686	19
NZ_CP027798.1	5199559	734780	806816	+	NZ_RCDO01000064.1	72564	224	72260	4147	72036	19
NZ_CP027798.1	5199559	53584	131951	+	NZ_RCDO01000042.1	79100	513	78880	4031	78367	17
NZ_CP027798.1	5199559	1036065	1100995	+	NZ_RCDO01000154.1	70402	5156	70086	3886	64930	20
NZ_CP027798.1	5199559	3666008	3734236	+	NZ_RCDO01000161.1	73515	5052	73280	3799	68228	19
NZ_CP027798.1	5199559	2751019	2824719	+	NZ_RCDO01000007.1	234634	159304	233004	3712	73700	17
NZ_CP027798.1	5199559	903010	955736	+	NZ_RCDO01000030.1	52985	299	52985	3074	52726	20
NZ_CP027798.1	5199559	1524788	1589290	+	NZ_RCDO01000146.1	66665	1621	66123	3016	64502	16
NZ_CP027798.1	5199559	1912691	1975608	+	NZ_RCDO01000101.1	94577	28052	90969	2987	62917	16
NZ_CP027798.1	5199559	1603252	1665386	+	NZ_RCDO01000171.1	65201	2685	64819	2958	62134	16
NZ_CP027798.1	5199559	4083864	4143951	-	NZ_RCDO01000100.1	63796	709	60811	2900	60102	16
NZ_CP027798.1	5199559	3347557	3394243	+	NZ_RCDO01000067.1	47171	80	46766	2871	46686	21
NZ_CP027798.1	5199559	4361699	4418295	+	NZ_RCDO01000111.1	62257	437	56599	2813	56596	17
NZ_CP027798.1	5199559	4203812	4255887	+	NZ_RCDO01000076.1	93507	9700	61775	2784	52075	18
NZ_CP027798.1	5199559	1216908	1269863	-	NZ_RCDO01000143.1	57727	0	52744	2784	52955	18
NZ_CP027798.1	5199559	3025021	3066917	-	NZ_RCDO01000020.1	194446	103561	145457	2726	41896	22
NZ_CP027798.1	5199559	4539627	4582568	+	NZ_RCDO01000023.1	43285	44	42985	2581	42941	20
NZ_CP027798.1	5199559	2173290	2223808	+	NZ_RCDO01000126.1	61084	10388	60906	2581	50518	17
NZ_CP027798.1	5199559	4496466	4539531	+	NZ_RCDO01000116.1	67405	24322	67387	2552	43065	20
NZ_CP027798.1	5199559	1469258	1514445	+	NZ_RCDO01000115.1	47741	369	45556	2523	45187	19
NZ_CP027798.1	5199559	2044525	2093748	-	NZ_RCDO01000051.1	79349	29986	79209	2494	49223	17
NZ_CP027798.1	5199559	456183	504743	+	NZ_RCDO01000020.1	194446	145819	194377	2436	48560	17
NZ_CP027798.1	5199559	12825	52583	-	NZ_RCDO01000172.1	41522	470	40228	2407	39758	20
NZ_CP027798.1	5199559	2962878	3011904	-	NZ_RCDO01000046.1	78391	0	48846	2320	49026	16
NZ_CP027798.1	5199559	3212807	3258365	+	NZ_RCDO01000086.1	78283	32656	78214	2291	45558	17
NZ_CP027798.1	5199559	2510301	2537877	-	NZ_RCDO01000077.1	125571	73447	101025	2262	27578	28
NZ_CP027798.1	5199559	2829024	2883190	+	NZ_RCDO01000150.1	55147	572	54690	2262	54166	14
NZ_CP027798.1	5199559	3464078	3501092	+	NZ_RCDO01000045.1	59903	11303	48318	2204	37015	20
NZ_CP027798.1	5199559	5147458	5189118	-	NZ_RCDO01000007.1	234634	83451	125116	2175	41665	18
NZ_CP027798.1	5199559	1693463	1734035	-	NZ_RCDO01000029.1	40517	0	40517	2146	40572	18
NZ_CP027798.1	5199559	1299091	1343057	-	NZ_RCDO01000017.1	58099	0	57642	2146	57642	12
NZ_CP027798.1	5199559	3131328	3182010	-	NZ_RCDO01000039.1	51255	0	50686	2059	50686	14
NZ_CP027798.1	5199559	2613254	2652002	+	NZ_RCDO01000065.1	60909	0	38577	2030	38748	18
NZ_CP027798.1	5199559	3602701	3635179	-	NZ_RCDO01000074.1	33749	583	33059	1972	32478	20
NZ_CP027798.1	5199559	3500929	3553997	+	NZ_RCDO01000088.1	53095	150	53095	1943	53068	12
NZ_CP027798.1	5199559	3553746	3584980	+	NZ_RCDO01000060.1	31036	0	31036	1914	31234	21
NZ_CP027798.1	5199559	4454529	4490886	+	NZ_RCDO01000130.1	57905	21322	57679	1885	36357	17
NZ_CP027798.1	5199559	5055726	5097492	+	NZ_RCDO01000077.1	125571	30145	71911	1856	41766	15
NZ_CP027798.1	5199559	4631992	4658523	-	NZ_RCDO01000101.1	94577	1034	27230	1856	26531	24
NZ_CP027798.1	5199559	701631	734421	+	NZ_RCDO01000043.1	33497	716	33497	1827	32790	19
NZ_CP027798.1	5199559	3868055	3898869	+	NZ_RCDO01000054.1	62474	987	31939	1798	30952	20
NZ_CP027798.1	5199559	5107958	5134382	-	NZ_RCDO01000033.1	27654	2	26426	1798	26424	23
NZ_CP027798.1	5199559	3734738	3769384	+	NZ_RCDO01000009.1	35763	289	34935	1769	34646	17
NZ_CP027798.1	5199559	4326836	4360790	-	NZ_RCDO01000022.1	34539	395	34349	1769	33954	17
NZ_CP027798.1	5199559	3091415	3129688	-	NZ_RCDO01000052.1	39018	876	39018	1769	38273	15
NZ_CP027798.1	5199559	2483575	2508816	+	NZ_RCDO01000148.1	40422	15241	40422	1769	25241	24
NZ_CP027798.1	5199559	807913	834670	+	NZ_RCDO01000133.1	27488	806	27488	1682	26757	21
NZ_CP027798.1	5199559	5162852	5189118	+	NZ_RCDO01000041.1	26859	748	26859	1653	26266	21
NZ_CP027798.1	5199559	5162852	5189118	+	NZ_RCDO01000177.1	62926	24817	51083	1653	26266	21
NZ_CP027798.1	5199559	4593774	4621269	+	NZ_RCDO01000076.1	93507	64739	92676	1624	27937	20
NZ_CP027798.1	5199559	991593	1019634	-	NZ_RCDO01000068.1	32708	4777	32708	1595	28041	19
NZ_CP027798.1	5199559	2225648	2260560	-	NZ_RCDO01000118.1	34568	0	34568	1595	34912	15
NZ_CP027798.1	5199559	2883485	2909439	-	NZ_RCDO01000141.1	26175	335	26175	1537	25954	20
NZ_CP027798.1	5199559	1270163	1295835	-	NZ_RCDO01000165.1	26148	0	25622	1537	25672	20
NZ_CP027798.1	5199559	2910296	2943669	-	NZ_RCDO01000007.1	234634	125346	158724	1508	33378	15
NZ_CP027798.1	5199559	1188242	1216390	-	NZ_RCDO01000046.1	78391	49346	77494	1479	28148	18
NZ_CP027798.1	5199559	379491	400663	+	NZ_RCDO01000087.1	33705	0	20480	1421	21172	23
NZ_CP027798.1	5199559	2287483	2312818	-	NZ_RCDO01000144.1	50948	101	25436	1392	25335	18
NZ_CP027798.1	5199559	3821987	3845001	-	NZ_RCDO01000077.1	125571	843	29627	1392	28784	16
NZ_CP027798.1	5199559	4283413	4304524	+	NZ_RCDO01000053.1	22573	613	21724	1363	21111	22
NZ_CP027798.1	5199559	2690973	2734161	+	NZ_RCDO01000099.1	43695	532	43695	1305	43188	10
NZ_CP027798.1	5199559	3402400	3425721	+	NZ_RCDO01000014.1	23011	0	23011	1305	23321	19
NZ_CP027798.1	5199559	1362991	1384849	-	NZ_RCDO01000026.1	22411	626	22411	1305	21858	20
NZ_CP027798.1	5199559	1442872	1468655	+	NZ_RCDO01000131.1	37642	11761	37502	1247	25783	16
NZ_CP027798.1	5199559	2342389	2365909	+	NZ_RCDO01000055.1	23598	34	23554	1247	23520	18
NZ_CP027798.1	5199559	4895421	4919342	+	NZ_RCDO01000077.1	125571	101278	125197	1218	23921	17
NZ_CP027798.1	5199559	873199	894803	+	NZ_RCDO01000138.1	50455	161	21765	1189	21604	18
NZ_CP027798.1	5199559	4943661	4965526	+	NZ_RCDO01000138.1	50455	28538	50403	1189	21865	18
NZ_CP027798.1	5199559	3648541	3665872	-	NZ_RCDO01000069.1	27172	9202	26533	1160	17331	23
NZ_CP027798.1	5199559	4981459	4995536	+	NZ_RCDO01000105.1	14072	72	14072	1160	14077	28
NZ_CP027798.1	5199559	2132941	2158358	-	NZ_RCDO01000010.1	34028	8142	33559	1160	25417	15
NZ_CP027798.1	5199559	683490	700861	-	NZ_RCDO01000116.1	67405	45	17416	1160	17371	23
NZ_CP027798.1	5199559	969823	991776	+	NZ_RCDO01000142.1	42120	20182	42120	1131	21953	17
NZ_CP027798.1	5199559	3012412	3024506	+	NZ_RCDO01000142.1	42120	460	12554	1131	12094	32
NZ_CP027798.1	5199559	4920152	4937118	+	NZ_RCDO01000177.1	62926	459	17425	1131	16966	22
NZ_CP027798.1	5199559	3441250	3458359	-	NZ_RCDO01000019.1	19033	457	17566	1102	17109	22
NZ_CP027798.1	5199559	2018268	2043113	-	NZ_RCDO01000034.1	26906	1301	26140	1102	24845	15
NZ_CP027798.1	5199559	2112583	2130837	+	NZ_RCDO01000176.1	36683	16783	35037	1102	18254	20
NZ_CP027798.1	5199559	1429617	1441661	-	NZ_RCDO01000017.1	58099	10982	23026	1073	12044	30
NZ_CP027798.1	5199559	2653554	2670538	+	NZ_RCDO01000098.1	40474	23052	40036	1044	16984	21
NZ_CP027798.1	5199559	2260878	2286242	-	NZ_RCDO01000144.1	50948	25021	50383	1044	25364	14
NZ_CP027798.1	5199559	2321816	2342351	+	NZ_RCDO01000083.1	21015	467	21002	1044	20535	17
NZ_CP027798.1	5199559	2161924	2173569	-	NZ_RCDO01000051.1	79349	18150	29788	1044	11645	30
NZ_CP027798.1	5199559	1976622	1997803	-	NZ_RCDO01000027.1	40545	774	21955	1015	21181	16
