GCA_000434235.1__GCA_019115605.1	202	162	105	0.194030	ok
GCA_000715605.1__GCA_014650015.1	472	359	226	0.237792	ok
GCA_000743525.1__GCA_002307095.1	299	269	156	0.097315	ok
GCA_000831085.1__GCA_905221325.1	103	77	55	0.245098	ok
GCA_001316265.1__GCA_001316125.1	180	112	96	0.374302	ok
GCA_001464665.1__GCA_016716435.1	43	31	23	0.261905	ok
GCA_001465025.1__GCA_018827205.1	483	394	223	0.182573	ok
GCA_001513285.1__GCA_018056215.1	328	274	146	0.162080	ok
GCA_001628485.1__GCA_902625325.1	60	48	33	0.186441	ok
GCA_001875345.1__GCA_001875365.1	39	32	18	0.157895	ok
GCA_001898145.1__GCA_017744695.1	201	115	151	0.425000	ok
GCA_002070755.1__GCA_012516755.1	510	428	219	0.159136	ok
GCA_002084865.1__GCA_003527405.1	195	155	81	0.201031	ok
GCA_002154585.1__GCA_014649575.1	922	698	461	0.242128	ok
GCA_002170315.2__GCA_902520595.1	121	104	59	0.133333	ok
GCA_002171295.2__GCA_902515395.1	65	56	34	0.125000	ok
GCA_002351725.1__GCA_902761905.1	247	214	111	0.130081	ok
GCA_002377585.1__GCA_002346435.1	173	158	91	0.081395	ok
GCA_002389765.1__GCA_002337045.1	63	48	35	0.225806	ok
GCA_002392655.1__GCA_902774725.1	270	220	129	0.182156	ok
GCA_002399565.1__GCA_002399025.1	181	137	95	0.238889	ok
GCA_002419365.1__GCA_002419145.1	205	164	96	0.196078	ok
GCA_002432545.1__GCA_902168205.1	432	322	199	0.252900	ok
GCA_002432565.1__GCA_902168135.1	392	310	194	0.207161	ok
GCA_002440225.1__GCA_002297965.1	247	202	117	0.178862	ok
GCA_002448395.1__GCA_902781325.1	294	248	137	0.153584	ok
GCA_002497025.1__GCA_002496905.1	180	158	84	0.117318	ok
GCA_002591605.1__GCA_002731795.1	48	37	26	0.212766	ok
GCA_002694065.1__GCA_002346525.1	298	250	134	0.158249	ok
GCA_002701145.1__GCA_902605365.1	112	93	56	0.162162	ok
GCA_002707245.1__GCA_002698365.1	72	66	34	0.070423	ok
GCA_002708825.1__GCF_002727065.1	144	115	74	0.195804	ok
GCA_002712645.1__GCA_002504845.1	117	108	52	0.068966	ok
GCA_002715585.2__GCA_902609885.1	24	21	13	0.086957	ok
GCA_002715745.1__GCA_902517795.1	77	68	42	0.105263	ok
GCA_002716525.1__GCA_012964665.1	64	56	30	0.111111	ok
GCA_002722255.1__GCF_005869935.1	93	54	54	0.413043	ok
GCA_002724825.1__GCA_002722525.1	87	73	37	0.151163	ok
GCA_002729125.1__GCA_002699625.1	203	176	116	0.128713	ok
GCA_002733945.2__GCA_002335055.1	60	32	44	0.457627	ok
GCA_002737455.1__GCA_014384445.1	185	166	90	0.097826	ok
GCA_002839095.1__GCA_018818645.1	202	178	105	0.114428	ok
GCA_002869895.2__GCA_013140715.1	338	267	167	0.207715	ok
GCA_002878215.1__GCF_000020785.1	142	105	74	0.255319	ok
GCA_003052455.1__GCF_009708005.2	216	158	106	0.265116	ok
GCA_003096615.1__GCF_009806555.1	376	281	204	0.250667	ok
GCA_003130815.1__GCA_902618245.1	85	72	54	0.142857	ok
GCA_003167215.1__GCA_003153585.1	302	273	150	0.093023	ok
GCA_003170155.1__GCA_003162235.1	235	191	121	0.183761	ok
GCA_003208885.1__GCA_003210825.1	107	88	51	0.169811	ok
GCA_003209675.1__GCF_000015645.1	40	26	22	0.333333	ok
GCA_003209755.1__GCA_003215695.1	88	73	46	0.160920	ok
GCA_003210135.1__GCA_003214295.1	63	55	36	0.112903	ok
GCA_003210695.1__GCA_003210655.1	73	59	37	0.180556	ok
GCA_003211275.1__GCF_900473965.1	157	117	83	0.250000	ok
GCA_003211555.1__GCA_902595465.1	56	45	29	0.181818	ok
GCA_003212055.1__GCA_003281525.1	95	80	46	0.148936	ok
GCA_003212115.1__GCA_902535025.1	80	63	44	0.202532	ok
GCA_003212175.1__GCA_000634515.1	100	63	36	0.363636	ok
GCA_003213155.1__GCA_902589765.1	65	58	29	0.093750	ok
GCA_003213235.1__GCA_003278855.1	83	63	42	0.231707	ok
GCA_003213615.1__GCA_902525565.1	81	70	49	0.125000	ok
GCA_003215695.1__GCA_003216175.1	91	72	44	0.200000	ok
GCA_003216295.1__GCA_003284445.1	114	85	61	0.247788	ok
GCA_003216415.1__GCA_003281415.1	70	63	35	0.086957	ok
GCA_003216915.1__GCA_003279055.1	73	58	39	0.194444	ok
GCA_003216975.1__GCA_003279655.1	98	82	54	0.154639	ok
GCA_003220075.1__GCA_003219925.1	464	380	206	0.179266	ok
GCA_003241965.1__GCA_018993155.1	528	409	287	0.223909	ok
GCA_003278165.1__GCA_902628275.1	73	54	38	0.250000	ok
GCA_003278535.1__GCA_902591865.1	112	90	68	0.189189	ok
GCA_003278705.1__GCA_902578445.1	117	99	59	0.146552	ok
GCA_003278735.1__GCA_003281415.1	72	65	37	0.084507	ok
GCA_003279685.1__GCA_902515485.1	57	48	46	0.142857	ok
GCA_003280655.1__GCA_902571335.1	64	55	36	0.126984	ok
GCA_003281505.1__GCF_017696015.1	42	29	25	0.292683	ok
GCA_003281635.1__GCF_001180305.1	71	45	29	0.357143	ok
GCA_003282145.1__GCA_003282435.1	90	76	47	0.146067	ok
GCA_003282825.1__GCA_014654265.1	52	43	23	0.156863	ok
GCA_003331425.1__GCA_905612485.1	74	62	34	0.150685	ok
GCA_003402345.1__GCA_016721605.1	140	103	76	0.258993	ok
GCA_003402695.1__GCA_903855985.1	395	309	181	0.215736	ok
GCA_003483065.1__GCA_002328565.1	124	105	55	0.146341	ok
GCA_003543215.1__GCA_002402585.1	77	55	64	0.276316	ok
GCA_003602635.1__GCA_002723635.1	134	104	81	0.218045	ok
GCA_003602665.1__GCA_002496635.1	223	182	105	0.180180	ok
GCA_003663535.1__GCF_000022545.1	336	254	155	0.241791	ok
GCA_004020875.1__GCF_003952425.1	263	164	151	0.374046	ok
GCA_004116455.1__GCA_013373175.1	97	62	61	0.354167	ok
GCA_004173515.1__GCF_003612115.1	1616	1325	787	0.179567	ok
GCA_004213965.1__GCA_902512065.1	84	67	36	0.192771	ok
GCA_004296935.1__GCF_019039055.1	526	416	254	0.207619	ok
GCA_004321735.1__GCA_002703065.1	42	34	24	0.170732	ok
GCA_004551865.1__GCA_016296345.1	236	185	107	0.212766	ok
