GCA_000383115.1__GCA_902595515.1	128	96	74	0.244094	ok
GCA_000432435.1__GCA_002437245.1	90	74	40	0.168539	ok
GCA_000432775.1__GCA_019118865.1	355	288	181	0.186441	ok
GCA_000634735.1__GCA_902583265.1	122	94	59	0.223140	ok
GCA_000635015.1__GCA_017644375.1	103	48	90	0.529412	ok
GCA_000635015.1__GCA_902594875.1	142	95	88	0.326241	ok
GCA_000635495.1__GCA_902538695.1	124	104	86	0.154472	ok
GCA_000955875.1__GCA_013361975.1	634	593	302	0.063191	ok
GCA_001464995.1__GCA_016463385.1	692	584	299	0.154848	ok
GCA_001557035.1__GCA_017990895.1	1100	898	510	0.182894	ok
GCA_001578945.1__GCA_905221155.1	163	104	109	0.358025	ok
GCA_001704065.1__GCA_902542235.1	67	55	32	0.166667	ok
GCA_001704065.1__GCA_902543485.1	80	69	33	0.126582	ok
GCA_001799795.1__GCA_003482905.1	90	68	46	0.235955	ok
GCA_002018045.1__GCA_001007665.1	248	192	122	0.222672	ok
GCA_002030015.1__GCA_011056825.1	316	297	157	0.057143	ok
GCA_002067635.1__GCA_012719175.1	236	177	120	0.246809	ok
GCA_002070565.1__GCA_002409325.1	169	128	95	0.238095	ok
GCA_002170775.2__GCA_002497295.1	45	42	25	0.045455	ok
GCA_002256995.1__GCA_016195805.1	195	139	110	0.283505	ok
GCA_002309655.1__GCA_902792515.1	176	140	94	0.200000	ok
GCA_002347985.1__GCA_903959115.1	330	299	142	0.091185	ok
GCA_002349055.1__GCA_902771735.1	182	141	100	0.220994	ok
GCA_002361625.1__GCA_902781705.1	105	78	58	0.250000	ok
GCA_002432795.1__GCA_002347705.1	334	271	168	0.186186	ok
GCA_002438905.1__GCA_002439805.1	320	251	147	0.213166	ok
GCA_002453475.1__GCA_902363375.1	247	186	136	0.243902	ok
GCA_002490835.1__GCA_910576815.1	214	155	106	0.272300	ok
GCA_002503885.1__GCA_002501655.1	595	403	281	0.321549	ok
GCA_002708935.1__GCA_002457435.1	49	42	27	0.125000	ok
GCA_002711965.1__GCA_002699165.1	45	38	22	0.136364	ok
GCA_002714255.1__GCA_012960345.1	191	178	90	0.063158	ok
GCA_002719335.1__GCA_014239555.1	88	68	41	0.218391	ok
GCA_002724775.1__GCA_001875345.1	70	56	33	0.188406	ok
GCA_002727395.1__GCA_002712335.1	126	98	61	0.216000	ok
GCA_002746135.1__GCA_002162755.1	91	71	55	0.211111	ok
GCA_002796985.1__GCF_008807415.1	127	90	77	0.285714	ok
GCA_002839125.1__GCA_002345505.1	150	122	71	0.181208	ok
GCA_002839645.1__GCA_002839575.1	454	365	204	0.194260	ok
GCA_003023645.1__GCA_002477625.1	219	187	92	0.142202	ok
GCA_003054655.1__GCA_017305195.1	232	165	155	0.285714	ok
GCA_003157775.1__GCA_003157315.1	1024	845	439	0.173998	ok
GCA_003162055.1__GCA_003132665.1	114	78	66	0.309735	ok
GCA_003194495.1__GCA_002367355.1	1810	1329	788	0.265340	ok
GCA_003209165.1__GCA_013911515.1	131	111	60	0.146154	ok
GCA_003209425.1__GCF_000015645.1	62	47	33	0.229508	ok
GCA_003209475.1__GCA_902618335.1	76	65	34	0.133333	ok
GCA_003209585.1__GCF_001180305.1	93	73	38	0.206522	ok
GCA_003209655.1__GCA_003280575.1	64	45	43	0.285714	ok
GCA_003209915.1__GCA_902539035.1	36	32	21	0.085714	ok
GCA_003210155.1__GCF_000015645.1	30	24	12	0.172414	ok
GCA_003210655.1__GCA_003210825.1	79	64	43	0.179487	ok
GCA_003210695.1__GCA_003279855.1	99	76	43	0.224490	ok
GCA_003211135.1__GCA_003282425.1	62	53	30	0.131148	ok
GCA_003212005.1__GCA_003283415.1	73	55	37	0.236111	ok
GCA_003212055.1__GCA_003281365.1	90	66	42	0.258427	ok
GCA_003212055.1__GCA_003281385.1	84	67	33	0.192771	ok
GCA_003212115.1__GCA_000634195.1	143	84	40	0.408451	ok
GCA_003212375.1__GCA_003279935.1	57	46	28	0.178571	ok
GCA_003213255.1__GCA_003280515.1	87	74	40	0.139535	ok
GCA_003213625.1__GCA_902587025.1	24	23	17	0.000000	ok
GCA_003214175.1__GCF_000012645.1	30	21	18	0.275862	ok
