GCA_000007325.1__GCA_000182945.1	380	300	187	0.208443	ok
GCA_000154325.1__GCA_003512525.1	384	296	185	0.227154	ok
GCA_000431275.1__GCA_018714085.1	241	220	119	0.083333	ok
GCA_000434915.1__GCA_002449395.1	287	224	136	0.216783	ok
GCA_000437435.1__GCA_905212085.1	84	79	40	0.048193	ok
GCA_000746705.1__GCA_012964965.1	84	73	41	0.120482	ok
GCA_001311585.1__GCA_002355995.1	782	577	380	0.261204	ok
GCA_001464735.1__GCA_016222925.1	350	315	163	0.097421	ok
GCA_001557035.1__GCA_013205335.1	1336	1103	567	0.173783	ok
GCA_001704065.1__GCA_902519325.1	70	59	30	0.144928	ok
GCA_001800905.1__GCA_017984035.1	77	66	49	0.131579	ok
GCA_001898465.1__GCA_016710595.1	85	61	54	0.273810	ok
GCA_001915385.1__GCA_905210435.1	240	187	120	0.217573	ok
GCA_001916965.1__GCA_900753305.1	281	195	128	0.303571	ok
GCA_002070635.1__GCA_017992555.1	220	171	108	0.219178	ok
GCA_002255985.1__GCA_002282385.1	116	86	53	0.252174	ok
GCA_002256995.1__GCA_002343685.1	216	168	109	0.218605	ok
GCA_002257045.1__GCA_002279795.1	344	289	173	0.157434	ok
GCA_002257455.1__GCA_018268515.1	571	444	292	0.221053	ok
GCA_002280615.1__GCA_001464255.1	450	375	201	0.164811	ok
GCA_002293065.1__GCA_903925205.1	306	262	144	0.140984	ok
GCA_002298075.1__GCA_910585445.1	269	221	136	0.175373	ok
GCA_002298695.1__GCA_905214155.1	384	316	150	0.174935	ok
GCA_002310015.1__GCA_902763885.1	202	162	106	0.194030	ok
GCA_002351725.1__GCA_902800365.1	160	129	83	0.188679	ok
GCA_002371155.1__GCA_902788485.1	58	42	31	0.263158	ok
GCA_002420305.1__GCA_002380675.1	481	443	229	0.077083	ok
GCA_002438905.1__GCA_002440085.1	312	256	153	0.176849	ok
GCA_002440085.1__GCA_002439805.1	404	316	190	0.215881	ok
GCA_002457715.1__GCA_902520835.1	60	47	31	0.203390	ok
GCA_002496905.1__GCA_902560445.1	126	99	61	0.208000	ok
GCA_002505455.1__GCA_002504845.1	129	115	61	0.101562	ok
GCA_002685435.1__GCA_905478295.1	183	139	98	0.236264	ok
GCA_002693085.1__GCA_902520835.1	91	70	40	0.222222	ok
GCA_002707985.1__GCF_003171655.1	109	87	52	0.194444	ok
GCA_002713585.1__GCA_002712285.1	88	77	41	0.114943	ok
GCA_002713975.1__GCA_002708935.1	67	59	29	0.106061	ok
GCA_002720745.1__GCA_002348545.1	54	45	30	0.150943	ok
GCA_002722255.1__GCA_002682935.1	223	156	126	0.297297	ok
GCA_002727395.1__GCA_002348425.1	123	111	50	0.090164	ok
GCA_002796985.1__GCF_900103845.1	506	362	298	0.283168	ok
GCA_002839445.1__GCA_001787855.1	423	353	217	0.163507	ok
GCA_002839575.1__GCA_002498065.1	404	316	202	0.215881	ok
GCA_002862165.1__GCA_014238855.1	534	413	240	0.225141	ok
GCA_002862705.1__GCA_002698745.1	108	94	49	0.121495	ok
GCA_002871655.1__GCF_000173915.1	107	72	71	0.320755	ok
GCA_002968845.1__GCF_000282095.2	203	144	121	0.287129	ok
GCA_003022385.1__GCF_015207265.1	1098	852	519	0.223336	ok
GCA_003023405.1__GCF_017873555.1	169	128	79	0.238095	ok
GCA_003133325.1__GCA_017883075.1	351	314	164	0.102857	ok
GCA_003134685.1__GCA_017881465.1	301	255	185	0.150000	ok
GCA_003136495.1__GCA_003133075.1	248	200	116	0.190283	ok
GCA_003164855.1__GCA_003131635.1	619	503	283	0.186084	ok
GCA_003166335.1__GCA_015661405.1	334	270	150	0.189189	ok
GCA_003166915.1__GCA_003133185.1	457	386	212	0.153509	ok
GCA_003208695.1__GCA_003279005.1	89	67	46	0.238636	ok
GCA_003209655.1__GCF_017696055.1	44	29	25	0.325581	ok
GCA_003209675.1__GCA_003281285.1	45	42	18	0.045455	ok
GCA_003210075.1__GCA_902612345.1	57	43	30	0.232143	ok
GCA_003211135.1__GCA_902609995.1	91	74	47	0.177778	ok
GCA_003211275.1__GCF_014279975.1	164	117	95	0.282209	ok
GCA_003212035.1__GCA_003280915.1	89	66	51	0.250000	ok
GCA_003212295.1__GCA_902540275.1	52	34	33	0.333333	ok
GCA_003212615.1__GCA_003278545.1	71	54	35	0.228571	ok
GCA_003212625.1__GCA_003279585.1	76	54	43	0.280000	ok
GCA_003213255.1__GCA_902617605.1	74	59	37	0.191781	ok
GCA_003213355.1__GCA_902564695.1	129	106	64	0.171875	ok
GCA_003213855.1__GCA_902538515.1	92	75	46	0.175824	ok
GCA_003214055.1__GCA_902572395.1	72	60	35	0.154930	ok
GCA_003214195.1__GCA_003281335.1	86	69	43	0.188235	ok
GCA_003216755.1__GCF_002025865.1	249	191	66	0.229839	ok
GCA_003216775.1__GCA_003281455.1	57	50	32	0.107143	ok
GCA_003249035.1__GCF_002914585.1	1046	802	521	0.232536	ok
GCA_003279005.1__GCA_902539115.1	64	49	35	0.222222	ok
GCA_003279635.1__GCF_000012465.1	62	49	24	0.196721	ok
GCA_003280575.1__GCA_902572675.1	97	85	58	0.114583	ok
GCA_003281385.1__GCF_000759955.1	61	51	30	0.150000	ok
GCA_003281625.1__GCF_001180265.1	108	61	37	0.429907	ok
GCA_003367665.1__GCF_900100265.1	127	88	73	0.301587	ok
GCA_003497625.1__GCA_002422095.1	212	174	100	0.175355	ok
GCA_003541985.1__GCA_000224765.2	492	383	235	0.219959	ok
GCA_003602595.1__GCA_002172375.1	117	105	57	0.094828	ok
GCA_003602635.1__GCA_002496845.1	218	190	98	0.124424	ok
GCA_003676145.1__GCA_016842065.1	553	431	246	0.219203	ok
GCA_003702465.1__GCF_001541925.1	148	110	70	0.251701	ok
