GCA_000378865.1__GCA_016462445.1	89	72	50	0.181818	ok
GCA_000431835.1__GCA_002449335.1	212	167	87	0.208531	ok
GCA_000432135.1__GCA_002404795.1	471	364	226	0.225532	ok
GCA_000510845.1__GCA_000371745.1	64	50	35	0.206349	ok
GCA_000702085.1__GCA_017962825.1	153	114	100	0.250000	ok
GCA_000702685.1__GCA_017964745.1	364	339	197	0.066116	ok
GCA_000980495.1__GCA_900766055.1	378	306	151	0.188329	ok
GCA_001464165.1__GCA_018062085.1	609	474	285	0.220395	ok
GCA_001510275.1__GCA_016784625.1	75	66	43	0.108108	ok
GCA_001578795.1__GCA_905372115.1	283	195	203	0.308511	ok
GCA_001579035.1__GCA_905221345.1	200	153	107	0.231156	ok
GCA_001603145.1__GCA_902797925.1	606	514	240	0.150413	ok
GCA_001873935.1__GCA_011391555.1	524	412	210	0.212237	ok
GCA_001897995.1__GCA_017307275.1	463	348	253	0.246753	ok
GCA_002069605.1__GCA_012517485.1	683	570	276	0.164223	ok
GCA_002304435.1__GCA_903861185.1	305	270	144	0.111842	ok
GCA_002309855.1__GCA_902774175.1	294	224	142	0.235495	ok
GCA_002389905.1__GCA_902363735.1	182	136	92	0.248619	ok
GCA_002393095.1__GCA_905235845.1	325	272	154	0.160494	ok
GCA_002404515.1__GCA_014337155.1	204	154	92	0.241379	ok
GCA_002418985.1__GCA_002412715.1	253	194	118	0.230159	ok
GCA_002430545.1__GCA_902631125.1	103	88	50	0.137255	ok
GCA_002437305.1__GCA_002314195.1	285	224	147	0.211268	ok
GCA_002505345.1__GCA_002498365.1	30	22	17	0.241379	ok
GCA_002685415.1__GCA_002496905.1	124	112	59	0.089431	ok
GCA_002692475.1__GCA_902515185.1	91	75	39	0.166667	ok
GCA_002707685.1__GCA_002733125.1	83	68	46	0.170732	ok
GCA_002708885.1__GCA_014239335.1	273	235	112	0.136029	ok
GCA_002783205.1__GCF_900109455.1	267	210	117	0.210526	ok
GCA_002783505.1__GCF_000203935.1	329	249	169	0.240854	ok
GCA_002798255.1__GCA_002798195.1	188	128	99	0.315508	ok
GCA_002839575.1__GCF_001602375.1	340	252	176	0.256637	ok
GCA_002842505.1__GCA_001800975.1	579	429	270	0.257785	ok
GCA_002871655.1__GCF_012273215.1	188	145	90	0.224599	ok
GCA_003003725.1__GCF_015207285.1	1421	1107	663	0.220423	ok
GCA_003023405.1__GCF_000337075.1	162	125	80	0.223602	ok
GCA_003023405.1__GCF_001280455.1	157	111	91	0.288462	ok
GCA_003139855.1__GCA_015661395.1	310	240	149	0.223301	ok
GCA_003162415.1__GCA_003131685.1	335	278	177	0.167665	ok
GCA_003162655.1__GCA_003162115.1	343	268	158	0.216374	ok
GCA_003170875.1__GCA_003142035.1	420	323	199	0.229117	ok
GCA_003209585.1__GCA_902572825.1	77	66	35	0.131579	ok
GCA_003209755.1__GCA_003216595.1	101	88	42	0.120000	ok
GCA_003210015.1__GCA_003213695.1	68	50	35	0.253731	ok
GCA_003210275.1__GCA_003211115.1	108	93	48	0.130841	ok
GCA_003211205.1__GCF_014304815.1	98	78	45	0.195876	ok
GCA_003211315.1__GCA_003211655.1	126	110	50	0.120000	ok
GCA_003212375.1__GCA_902616385.1	69	54	39	0.205882	ok
GCA_003212415.1__GCA_902568235.1	68	54	36	0.194030	ok
GCA_003212615.1__GCA_003279535.1	58	49	23	0.140351	ok
GCA_003212615.1__GCA_902595175.1	50	40	27	0.183673	ok
GCA_003212615.1__GCF_002025975.1	163	105	47	0.351852	ok
GCA_003213355.1__GCA_003216975.1	129	99	66	0.226562	ok
GCA_003213355.1__GCA_003284445.1	134	107	69	0.195489	ok
GCA_003213625.1__GCA_902619825.1	23	20	13	0.090909	ok
GCA_003214085.1__GCA_003280025.1	78	60	41	0.220779	ok
GCA_003214215.1__GCA_902612005.1	71	61	41	0.128571	ok
GCA_003216135.1__GCA_003280025.1	89	72	46	0.181818	ok
GCA_003216595.1__GCA_003279585.1	110	90	54	0.174312	ok
GCA_003216615.1__GCA_902537275.1	85	76	51	0.095238	ok
GCA_003220935.1__GCA_003220795.1	391	289	206	0.258974	ok
GCA_003222155.1__GCA_003222055.1	309	265	152	0.139610	ok
GCA_003278165.1__GCA_902555435.1	72	54	36	0.239437	ok
GCA_003278165.1__GCA_902593405.1	74	65	35	0.109589	ok
GCA_003278685.1__GCA_003281365.1	63	50	33	0.193548	ok
GCA_003278805.1__GCA_902546085.1	65	55	39	0.140625	ok
GCA_003278925.1__GCA_902537275.1	79	71	41	0.089744	ok
GCA_003278925.1__GCA_902626435.1	85	76	39	0.095238	ok
GCA_003279015.1__GCA_902622705.1	65	57	35	0.109375	ok
GCA_003279055.1__GCF_001180265.1	113	61	45	0.455357	ok
GCA_003279715.1__GCA_902589455.1	59	43	36	0.258621	ok
GCA_003279775.1__GCA_902596785.1	82	69	46	0.148148	ok
GCA_003280485.1__GCA_902543405.1	63	48	40	0.225806	ok
GCA_003280895.1__GCA_017644375.1	48	33	29	0.297872	ok
GCA_003281005.1__GCA_902596355.1	69	61	40	0.102941	ok
GCA_003281045.1__GCA_902558225.1	58	46	41	0.192982	ok
GCA_003281485.1__GCA_902536555.1	54	48	31	0.094340	ok
GCA_003281715.1__GCA_902536455.1	65	50	29	0.218750	ok
GCA_003282055.1__GCA_902523125.1	65	53	28	0.171875	ok
GCA_003282155.1__GCA_902540265.1	76	62	44	0.173333	ok
GCA_003282155.1__GCA_902628645.1	72	63	38	0.112676	ok
GCA_003282945.1__GCA_902549785.1	78	70	37	0.090909	ok
GCA_003402315.1__GCA_003402345.1	117	92	70	0.206897	ok
GCA_003445555.1__GCA_002402825.1	297	217	152	0.266892	ok
GCA_003450155.1__GCA_905182755.1	144	102	76	0.286713	ok
GCA_003499715.1__GCA_002417685.1	235	190	108	0.188034	ok
GCA_003514865.1__GCA_002340985.1	349	262	175	0.247126	ok
GCA_003520365.1__GCA_003484545.1	664	576	275	0.131222	ok
GCA_003553625.1__GCA_014859505.1	506	407	230	0.194059	ok
GCA_003584865.1__GCA_903839855.1	2608	1740	992	0.332566	ok
GCA_003610235.1__GCF_007483665.1	276	185	224	0.327273	ok
GCA_003702465.1__GCA_905612295.1	128	112	54	0.118110	ok
GCA_003972865.1__GCA_002299785.1	336	272	172	0.188060	ok
GCA_004000035.1__GCF_005047635.1	107	77	54	0.273585	ok
GCA_004010275.1__GCF_003945545.1	714	542	338	0.239832	ok
GCA_004017275.1__GCF_000230995.2	344	251	188	0.268222	ok
GCA_004017275.1__GCF_003601975.1	420	319	235	0.238663	ok
GCA_004213405.1__GCA_902580215.1	32	27	17	0.129032	ok
GCA_004293485.1__GCA_004292865.1	552	402	258	0.270417	ok
GCA_004321845.1__GCA_003213455.1	43	37	22	0.119048	ok
GCA_004322465.1__GCA_016215465.1	189	142	98	0.244681	ok
GCA_004556255.1__GCF_001433875.1	427	332	199	0.220657	ok
GCA_004962925.1__GCF_000350085.1	858	651	401	0.240373	ok
GCA_005116885.1__GCA_005116945.1	299	216	166	0.275168	ok
GCA_005116895.1__GCA_005116955.1	103	80	56	0.215686	ok
GCA_005116965.1__GCF_001458775.1	175	126	111	0.275862	ok
GCA_005502925.1__GCF_016595235.1	106	83	51	0.209524	ok
GCA_005800655.1__GCA_009920495.1	340	314	152	0.073746	ok
GCA_005889225.1__GCA_005881715.1	344	279	157	0.186589	ok
GCA_006218025.1__GCA_001828935.1	399	307	218	0.228643	ok
GCA_007095785.1__GCF_014698335.1	3161	2320	1421	0.265823	ok
GCA_008868125.1__GCF_011752045.1	175	80	143	0.540230	ok
GCA_009360615.1__GCF_000739375.1	207	162	112	0.213592	ok
GCA_009697485.1__GCA_016234975.1	168	127	85	0.239521	ok
GCA_009774215.1__GCA_910588955.1	361	280	173	0.222222	ok
GCA_009775605.1__GCA_001689535.1	263	211	143	0.194656	ok
GCA_009838765.1__GCA_009841005.1	260	236	127	0.088803	ok
GCA_009843505.1__GCA_009845425.1	83	55	52	0.329268	ok
GCA_009845645.1__GCA_009841115.1	925	696	459	0.246753	ok
GCA_009921505.1__GCA_002335345.1	327	278	160	0.147239	ok
GCA_011327565.1__GCA_000482765.1	275	208	147	0.240876	ok
GCA_011338225.1__GCA_011369655.1	202	164	99	0.184080	ok
GCA_011389575.1__GCA_011390635.1	404	324	181	0.196030	ok
GCA_011525365.1__GCA_009837885.1	70	55	44	0.202899	ok
GCA_011620845.1__GCA_002495625.1	219	169	102	0.224771	ok
GCA_012513315.1__GCA_012841425.1	433	378	180	0.125000	ok
GCA_012514185.1__GCA_002432715.1	295	224	150	0.238095	ok
GCA_012516535.1__GCA_012840405.1	375	319	158	0.147059	ok
GCA_013697915.1__GCA_003488005.1	399	314	179	0.211055	ok
GCA_013817595.1__GCA_013812905.1	501	403	218	0.194000	ok
GCA_014055495.1__GCA_018242665.1	265	201	144	0.238636	ok
GCA_014190035.1__GCA_000428345.2	140	114	55	0.179856	ok
GCA_014382645.1__GCA_905612515.1	317	246	165	0.221519	ok
GCA_014653605.1__GCA_902581695.1	68	53	41	0.208955	ok
GCA_014653665.1__GCA_902612575.1	82	67	35	0.172840	ok
GCA_014799475.1__GCA_014799505.1	115	83	68	0.271930	ok
GCA_014871605.1__GCA_900552395.1	472	386	198	0.180467	ok
GCA_014872805.1__GCA_018623155.1	91	73	56	0.188889	ok
GCA_014874485.1__GCA_014360805.1	482	376	235	0.218295	ok
GCA_015057705.1__GCF_003432035.1	227	177	126	0.216814	ok
GCA_015057705.1__GCF_013036995.1	153	125	80	0.177632	ok
GCA_015058625.1__GCA_002373045.1	407	281	225	0.307882	ok
GCA_015060245.1__GCA_017398125.1	129	109	68	0.148438	ok
GCA_015062005.1__GCA_017504805.1	712	522	273	0.265823	ok
GCA_015066515.1__GCA_017513195.1	174	132	94	0.236994	ok
GCA_015066925.1__GCA_017523285.1	266	211	125	0.203774	ok
GCA_015068455.1__GCA_902795095.1	382	308	179	0.191601	ok
GCA_016281815.1__GCA_902767775.1	443	315	213	0.287330	ok
GCA_016287465.1__GCA_902793515.1	209	176	90	0.153846	ok
GCA_016291905.1__GCA_002309805.1	338	255	188	0.243323	ok
GCA_016302705.1__GCA_002373085.1	129	108	65	0.156250	ok
GCA_016462245.1__GCA_903953065.1	324	270	146	0.164087	ok
GCA_016716705.1__GCA_002414905.1	441	359	216	0.184091	ok
GCA_016786615.1__GCA_002337045.1	115	65	92	0.429825	ok
GCA_016791205.1__GCA_017347485.1	381	288	190	0.242105	ok
GCA_016868755.1__GCA_005786915.1	175	156	83	0.103448	ok
GCA_016882315.1__GCF_019038415.1	215	160	105	0.252336	ok
GCA_017306305.1__GCA_018268435.1	435	345	243	0.205069	ok
GCA_017306305.1__GCA_018268455.1	325	263	166	0.188272	ok
GCA_017307355.1__GCA_018242085.1	791	695	310	0.120253	ok
GCA_017395215.1__GCA_902800435.1	419	330	205	0.210526	ok
GCA_017409785.1__GCA_017416535.1	11	6	8	0.400000	ok
GCA_017415485.1__GCA_017387685.1	436	338	205	0.222989	ok
GCA_017434455.1__GCA_902797455.1	616	568	276	0.076423	ok
GCA_017441765.1__GCA_902796525.1	213	179	82	0.155660	ok
GCA_017447165.1__GCA_902769185.1	94	63	72	0.322581	ok
GCA_017450845.1__GCA_902773215.1	966	762	380	0.210363	ok
GCA_017462565.1__GCA_905199285.1	462	396	211	0.140998	ok
GCA_017466305.1__GCA_017435375.1	907	739	401	0.184327	ok
GCA_017475235.1__GCA_902793045.1	168	156	84	0.065868	ok
GCA_017476665.1__GCA_002368865.1	256	218	138	0.145098	ok
GCA_017480495.1__GCA_902776395.1	231	203	112	0.117391	ok
GCA_017503465.1__GCA_017396085.1	497	383	237	0.227823	ok
GCA_017520425.1__GCA_017522685.1	72	57	39	0.197183	ok
GCA_017535125.1__GCA_902762435.1	241	185	125	0.229167	ok
GCA_017540385.1__GCA_016285335.1	645	505	294	0.215839	ok
GCA_017540385.1__GCA_902774245.1	532	414	250	0.220339	ok
GCA_017540905.1__GCA_017527155.1	1327	999	626	0.246606	ok
GCA_017546275.1__GCA_017546585.1	199	168	80	0.151515	ok
GCA_017547265.1__GCA_902801025.1	628	473	287	0.245614	ok
GCA_017551515.1__GCA_905234755.1	482	356	239	0.259875	ok
GCA_017552495.1__GCA_017394205.1	276	218	133	0.207273	ok
GCA_017552495.1__GCA_017455565.1	259	206	110	0.201550	ok
GCA_017555545.1__GCA_900768015.1	281	219	133	0.217857	ok
GCA_017569305.1__GCA_018128945.1	2	1	1	0.000000	ok
GCA_017614715.1__GCA_017445425.1	189	156	95	0.170213	ok
GCA_017615545.1__GCA_017548765.1	204	170	104	0.162562	ok
GCA_017617355.1__GCA_017551905.1	378	299	181	0.206897	ok
GCA_017618075.1__GCA_016284175.1	179	161	86	0.095506	ok
GCA_017619985.1__GCA_017412505.1	366	302	160	0.172603	ok
GCA_017620015.1__GCA_002310235.1	598	448	284	0.249581	ok
GCA_017620015.1__GCA_902776565.1	239	178	117	0.252101	ok
GCA_017622255.1__GCA_017387505.1	363	280	183	0.226519	ok
GCA_017634315.1__GCA_905235585.1	275	224	125	0.182482	ok
GCA_017650465.1__GCA_902780495.1	278	202	135	0.270758	ok
GCA_017651225.1__GCA_902789245.1	126	98	64	0.216000	ok
GCA_017960585.1__GCA_017548445.1	292	228	134	0.216495	ok
